Phi[deg],Theta[deg],dB(DirTotal)
160,98,1.4023
162,98,1.56248
164,98,1.70591
166,98,1.83254
168,98,1.9423
170,98,2.03513
172,98,2.11101
174,98,2.16989
176,98,2.21174
178,98,2.23656
180,98,2.24434
-180,100,2.24078
-178,100,2.23165
-176,100,2.2057
-174,100,2.16296
-172,100,2.10346
-170,100,2.02725
-168,100,1.93439
-166,100,1.82496
-164,100,1.69903
-162,100,1.55672
-160,100,1.39811
-158,100,1.22333
-156,100,1.03248
-154,100,0.825674
-152,100,0.602998
-150,100,0.364527
-148,100,0.110304
-146,100,-0.159672
-144,100,-0.445455
-142,100,-0.747167
-140,100,-1.06501
-138,100,-1.39928
-136,100,-1.75039
-134,100,-2.11887
-132,100,-2.50539
-130,100,-2.91078
-128,100,-3.33605
-126,100,-3.78239
-124,100,-4.25121
-122,100,-4.74412
-120,100,-5.26299
-118,100,-5.80995
-116,100,-6.38734
-114,100,-6.99774
-112,100,-7.64386
-110,100,-8.32837
-108,100,-9.05358
-106,100,-9.82077
-104,100,-10.6291
-102,100,-11.4734
-100,100,-12.341
-98,100,-13.2056
-96,100,-14.021
-94,100,-14.7148
-92,100,-15.1939
-90,100,-15.3714
-88,100,-15.2095
-86,100,-14.7424
-84,100,-14.0558
-82,100,-13.2432
-80,100,-12.3782
-78,100,-11.5085
-76,100,-10.661
-74,100,-9.84915
-72,100,-9.07826
-70,100,-8.34939
-68,100,-7.66135
-66,100,-7.01187
-64,100,-6.39834
-62,100,-5.81805
-60,100,-5.26846
-58,100,-4.74722
-56,100,-4.25224
-54,100,-3.78166
-52,100,-3.33386
-50,100,-2.90744
-48,100,-2.5012
-46,100,-2.11414
-44,100,-1.7454
-42,100,-1.39429
-40,100,-1.06025
-38,100,-0.742826
-36,100,-0.441689
-34,100,-0.156592
-32,100,0.112631
-30,100,0.366077
-28,100,0.603786
-26,100,0.82575
-24,100,1.03193
-22,100,1.22225
-20,100,1.39662
-18,100,1.55493
-16,100,1.69708
-14,100,1.82295
-12,100,1.93244
-10,100,2.02544
-8,100,2.10186
-6,100,2.16163
-4,100,2.20467
-2,100,2.23094
0,100,2.2404
2,100,2.23303
4,100,2.20884
6,100,2.16783
8,100,2.11004
10,100,2.0355
12,100,1.94429
14,100,1.83646
16,100,1.7121
18,100,1.57129
20,100,1.41412
22,100,1.24069
24,100,1.05106
26,100,0.845326
28,100,0.623522
30,100,0.385678
32,100,0.131784
34,100,-0.138214
36,100,-0.424423
38,100,-0.727015
40,100,-1.04624
42,100,-1.38243
44,100,-1.73603
46,100,-2.10758
48,100,-2.49778
50,100,-2.90746
52,100,-3.33762
54,100,-3.78942
56,100,-4.26427
58,100,-4.76378
60,100,-5.28978
62,100,-5.84439
64,100,-6.42995
66,100,-7.04905
68,100,-7.70441
70,100,-8.3987
72,100,-9.13423
74,100,-9.91225
76,100,-10.7318
78,100,-11.5873
80,100,-12.4652
82,100,-13.3381
84,100,-14.1571
86,100,-14.8468
88,100,-15.3117
90,100,-15.4658
92,100,-15.2763
94,100,-14.7845
96,100,-14.0802
98,100,-13.2573
100,100,-12.3879
102,100,-11.5177
104,100,-10.6718
106,100,-9.86274
108,100,-9.09503
110,100,-8.36932
112,100,-7.68411
114,100,-7.03699
116,100,-6.42521
118,100,-5.84605
120,100,-5.29692
122,100,-4.7755
124,100,-4.2797
126,100,-3.80772
128,100,-3.358
130,100,-2.92921
132,100,-2.52023
134,100,-2.13014
136,100,-1.75818
138,100,-1.40375
140,100,-1.06638
142,100,-0.74572
144,100,-0.441509
146,100,-0.153574
148,100,0.118186
150,100,0.373819
152,100,0.613329
154,100,0.836687
156,100,1.04384
158,100,1.23472
160,100,1.40926
162,100,1.56736
164,100,1.70897
166,100,1.834
168,100,1.94238
170,100,2.03408
172,100,2.10903
174,100,2.16719
176,100,2.20855
178,100,2.23308
180,100,2.24078
-180,102,2.23652
-178,102,2.22754
-176,102,2.20199
-174,102,2.1599
-172,102,2.10132
-170,102,2.02628
-168,102,1.93486
-166,102,1.82714
-164,102,1.7032
-162,102,1.56315
-160,102,1.4071
-158,102,1.23517
-156,102,1.04749
-154,102,0.844162
-152,102,0.62531
-150,102,0.391021
-148,102,0.141362
-146,102,-0.123638
-144,102,-0.403996
-142,102,-0.699786
-140,102,-1.01115
-138,102,-1.33832
-136,102,-1.68161
-134,102,-2.04143
-132,102,-2.41832
-130,102,-2.81293
-128,102,-3.22605
-126,102,-3.65859
-124,102,-4.11162
-122,102,-4.58632
-120,102,-5.084
-118,102,-5.60608
-116,102,-6.154
-114,102,-6.72918
-112,102,-7.33281
-110,102,-7.96563
-108,102,-8.62746
-106,102,-9.31652
-104,102,-10.0283
-102,102,-10.7538
-100,102,-11.4772
-98,102,-12.1729
-96,102,-12.8028
-94,102,-13.3168
-92,102,-13.6591
-90,102,-13.7834
-88,102,-13.6707
-86,102,-13.3382
-84,102,-12.8309
-82,102,-12.2046
-80,102,-11.51
-78,102,-10.7859
-76,102,-10.0586
-74,102,-9.34431
-72,102,-8.65237
-70,102,-7.9875
-68,102,-7.35164
-66,102,-6.74504
-64,102,-6.16703
-62,102,-5.61644
-60,102,-5.09192
-58,102,-4.59202
-56,102,-4.11535
-54,102,-3.66063
-52,102,-3.22666
-50,102,-2.81241
-48,102,-2.41693
-46,102,-2.03945
-44,102,-1.6793
-42,102,-1.33592
-40,102,-1.00886
-38,102,-0.697777
-36,102,-0.402404
-34,102,-0.122557
-32,102,0.141878
-30,102,0.390958
-28,102,0.624692
-26,102,0.843046
-24,102,1.04596
-22,102,1.23333
-20,102,1.40506
-18,102,1.56104
-16,102,1.70113
-14,102,1.82523
-12,102,1.93321
-10,102,2.02496
-8,102,2.10039
-6,102,2.15942
-4,102,2.20197
-2,102,2.22798
0,102,2.23743
2,102,2.2303
4,102,2.20657
6,102,2.16627
8,102,2.10941
10,102,2.03606
12,102,1.94628
14,102,1.84012
16,102,1.71769
18,102,1.57906
20,102,1.42435
22,102,1.25364
24,102,1.06704
26,102,0.864616
28,102,0.646451
30,102,0.412589
32,102,0.163048
34,102,-0.102192
36,102,-0.383196
38,102,-0.680086
40,102,-0.993046
42,102,-1.32233
44,102,-1.66829
46,102,-2.03136
48,102,-2.41206
50,102,-2.81107
52,102,-3.22914
54,102,-3.66719
56,102,-4.12624
58,102,-4.60746
60,102,-5.11214
62,102,-5.64166
64,102,-6.19745
66,102,-6.7809
68,102,-7.39316
70,102,-8.03493
72,102,-8.70596
74,102,-9.4043
76,102,-10.1252
78,102,-10.8591
80,102,-11.5896
82,102,-12.2897
84,102,-12.9201
86,102,-13.4288
88,102,-13.7597
90,102,-13.8673
92,102,-13.7356
94,102,-13.3852
96,102,-12.8639
98,102,-12.2281
100,102,-11.5283
102,102,-10.8021
104,102,-10.0748
106,102,-9.36178
108,102,-8.67176
110,102,-8.00901
112,102,-7.37515
114,102,-6.77023
116,102,-6.19345
118,102,-5.64358
120,102,-5.11919
122,102,-4.61885
124,102,-4.14119
126,102,-3.68495
128,102,-3.24898
130,102,-2.83232
132,102,-2.4341
134,102,-2.05363
136,102,-1.69032
138,102,-1.3437
140,102,-1.01342
142,102,-0.699222
144,102,-0.40091
146,102,-0.118373
148,102,0.148444
150,102,0.399552
152,102,0.634923
154,102,0.854504
156,102,1.05822
158,102,1.24599
160,102,1.41773
162,102,1.57333
164,102,1.71273
166,102,1.83583
168,102,1.94256
170,102,2.03287
172,102,2.10669
174,102,2.16399
176,102,2.20474
178,102,2.22892
180,102,2.23652
-180,104,2.23161
-178,104,2.2228
-176,104,2.19772
-174,104,2.15639
-172,104,2.09886
-170,104,2.02519
-168,104,1.93544
-166,104,1.82969
-164,104,1.70805
-162,104,1.57062
-160,104,1.41754
-158,104,1.24891
-156,104,1.06489
-154,104,0.865601
-152,104,0.651172
-150,104,0.421717
-148,104,0.177328
-146,104,-0.0819323
-144,104,-0.356041
-142,104,-0.645021
-140,104,-0.948953
-138,104,-1.26798
-136,104,-1.60233
-134,104,-1.9523
-132,104,-2.31826
-130,104,-2.70069
-128,104,-3.10015
-126,104,-3.51728
-124,104,-3.95278
-122,104,-4.40741
-120,104,-4.88197
-118,104,-5.37718
-116,104,-5.8937
-114,104,-6.43189
-112,104,-6.99172
-110,104,-7.5724
-108,104,-8.17197
-106,104,-8.78668
-104,104,-9.41004
-102,104,-10.0317
-100,104,-10.636
-98,104,-11.2008
-96,104,-11.697
-94,104,-12.0902
-92,104,-12.3459
-90,104,-12.4377
-88,104,-12.355
-86,104,-12.1071
-84,104,-11.7199
-82,104,-11.2276
-80,104,-10.6647
-78,104,-10.0607
-76,104,-9.43824
-74,104,-8.81329
-72,104,-8.19651
-70,104,-7.59459
-68,104,-7.01143
-66,104,-6.4491
-64,104,-5.90845
-62,104,-5.38959
-60,104,-4.89217
-58,104,-4.4156
-56,104,-3.95915
-54,104,-3.52205
-52,104,-3.10357
-50,104,-2.703
-48,104,-2.3197
-46,104,-1.9531
-44,104,-1.60273
-42,104,-1.26818
-40,104,-0.949124
-38,104,-0.645317
-36,104,-0.356577
-34,104,-0.0827866
-32,104,0.176117
-30,104,0.420145
-28,104,0.64927
-26,104,0.86343
-24,104,1.06253
-22,104,1.24647
-20,104,1.41513
-18,104,1.56836
-16,104,1.70605
-14,104,1.82805
-12,104,1.93425
-10,104,2.02452
-8,104,2.09877
-6,104,2.1569
-4,104,2.19885
-2,104,2.22455
0,104,2.23396
2,104,2.22707
4,104,2.20386
6,104,2.16436
8,104,2.10859
10,104,2.0366
12,104,1.94846
14,104,1.84424
16,104,1.72404
18,104,1.58796
20,104,1.43609
22,104,1.26855
24,104,1.08545
26,104,0.88689
28,104,0.672956
30,104,0.44372
32,104,0.199233
34,104,-0.0604874
36,104,-0.335462
38,104,-0.625754
40,104,-0.931479
42,104,-1.25281
44,104,-1.58999
46,104,-1.94332
48,104,-2.3132
50,104,-2.70007
52,104,-3.10449
54,104,-3.52707
56,104,-3.96849
58,104,-4.42948
60,104,-4.91077
62,104,-5.41309
64,104,-5.93702
66,104,-6.48289
68,104,-7.0506
70,104,-7.63927
72,104,-8.24682
74,104,-8.86929
76,104,-9.4999
78,104,-10.1278
80,104,-10.7369
82,104,-11.3039
84,104,-11.7991
86,104,-12.1874
88,104,-12.4341
90,104,-12.5137
92,104,-12.4174
94,104,-12.1564
96,104,-11.7582
98,104,-11.2578
100,104,-10.6896
102,104,-10.0827
104,104,-9.45915
106,104,-8.83433
108,104,-8.21839
110,104,-7.61761
112,104,-7.03562
114,104,-6.47428
116,104,-5.93429
118,104,-5.41567
120,104,-4.91803
122,104,-4.44073
124,104,-3.98308
126,104,-3.54432
128,104,-3.12376
130,104,-2.72075
132,104,-2.33472
134,104,-1.96518
136,104,-1.61174
138,104,-1.27408
140,104,-0.951944
142,104,-0.645178
144,104,-0.353672
146,104,-0.0773737
148,104,0.183722
150,104,0.429584
152,104,0.660153
154,104,0.875347
156,104,1.07507
158,104,1.25922
160,104,1.4277
162,104,1.58039
164,104,1.71721
166,104,1.83806
168,104,1.94286
170,104,2.03155
172,104,2.10406
174,104,2.16035
176,104,2.20039
178,104,2.22414
180,104,2.23161
-180,106,2.22615
-178,106,2.21752
-176,106,2.19296
-174,106,2.15249
-172,106,2.09615
-170,106,2.02402
-168,106,1.93615
-166,106,1.83264
-164,106,1.7136
-162,106,1.57914
-160,106,1.42939
-158,106,1.2645
-156,106,1.08462
-154,106,0.889877
-152,106,0.680432
-150,106,0.456419
-148,106,0.217956
-146,106,-0.0348591
-144,106,-0.30196
-142,106,-0.583318
-140,106,-0.878947
-138,106,-1.18891
-136,106,-1.51333
-134,106,-1.85239
-132,106,-2.2063
-130,106,-2.57537
-128,106,-2.95992
-126,106,-3.36032
-124,106,-3.77695
-122,106,-4.21018
-120,106,-4.66029
-118,106,-5.12745
-116,106,-5.61159
-114,106,-6.11226
-112,106,-6.62847
-110,106,-7.15835
-108,106,-7.6988
-106,106,-8.24502
-104,106,-8.7898
-102,106,-9.32291
-100,106,-9.83032
-98,106,-10.2939
-96,106,-10.692
-94,106,-11.001
-92,106,-11.1988
-90,106,-11.2692
-88,106,-11.206
-86,106,-11.0148
-84,106,-10.711
-82,106,-10.3167
-80,106,-9.85534
-78,106,-9.34893
-76,106,-8.81581
-74,106,-8.27023
-72,106,-7.72269
-70,106,-7.18055
-68,106,-6.64878
-66,106,-6.13057
-64,106,-5.62786
-62,106,-5.14173
-60,106,-4.67265
-58,106,-4.22075
-56,106,-3.78589
-54,106,-3.36779
-52,106,-2.96611
-50,106,-2.58048
-48,106,-2.21054
-46,106,-1.85594
-44,106,-1.5164
-42,106,-1.19166
-40,106,-0.881523
-38,106,-0.585847
-36,106,-0.304535
-34,106,-0.0375399
-32,106,0.215143
-30,106,0.45348
-28,106,0.677404
-26,106,0.886821
-24,106,1.08162
-22,106,1.26166
-20,106,1.42681
-18,106,1.57693
-16,106,1.71186
-14,106,1.83147
-12,106,1.93562
-10,106,2.02419
-8,106,2.09707
-6,106,2.15417
-4,106,2.1954
-2,106,2.22072
0,106,2.23006
2,106,2.22342
4,106,2.20078
6,106,2.16217
8,106,2.10761
10,106,2.03715
12,106,1.95087
14,106,1.84885
16,106,1.73117
18,106,1.59795
20,106,1.44931
22,106,1.28536
24,106,1.10623
26,106,0.912033
28,106,0.702882
30,106,0.478876
32,106,0.240096
34,106,-0.013399
36,106,-0.281581
38,106,-0.564454
40,106,-0.862062
42,106,-1.17449
44,106,-1.50187
46,106,-1.84439
48,106,-2.20226
50,106,-2.57578
52,106,-2.96523
54,106,-3.37097
56,106,-3.79334
58,106,-4.23266
60,106,-4.68917
62,106,-5.163
64,106,-5.65401
66,106,-6.16169
68,106,-6.68496
70,106,-7.22184
72,106,-7.7691
74,106,-8.32171
76,106,-8.87221
78,106,-9.40996
80,106,-9.9205
82,106,-10.3852
84,106,-10.7819
86,106,-11.0866
88,106,-11.2775
90,106,-11.3389
92,106,-11.2658
94,106,-11.0647
96,106,-10.7524
98,106,-10.3512
100,106,-9.88491
102,106,-9.37533
104,106,-8.84045
106,106,-8.29416
108,106,-7.74657
110,106,-7.20473
112,106,-6.67336
114,106,-6.15546
116,106,-5.65285
118,106,-5.16648
120,106,-4.69681
122,106,-4.2439
124,106,-3.80762
126,106,-3.38771
128,106,-2.98388
130,106,-2.5958
132,106,-2.22316
134,106,-1.8657
136,106,-1.52321
138,106,-1.1955
140,106,-0.882461
142,106,-0.584022
144,106,-0.300153
146,106,-0.0308692
148,106,0.223783
150,106,0.463729
152,106,0.688875
154,106,0.899109
156,106,1.09431
158,106,1.27437
160,106,1.43915
162,106,1.58854
164,106,1.72244
166,106,1.84073
168,106,1.94334
170,106,2.03018
172,106,2.1012
174,106,2.15633
176,106,2.19555
178,106,2.21883
180,106,2.22615
-180,108,2.22022
-178,108,2.2118
-176,108,2.18781
-174,108,2.14828
-172,108,2.09327
-170,108,2.02283
-168,108,1.93705
-166,108,1.83603
-164,108,1.71987
-162,108,1.58869
-160,108,1.44265
-158,108,1.28189
-156,108,1.10657
-154,108,0.916864
-152,108,0.712922
-150,108,0.49491
-148,108,0.262975
-146,108,0.0172491
-144,108,-0.242157
-142,108,-0.515162
-140,108,-0.801713
-138,108,-1.10179
-136,108,-1.41542
-134,108,-1.74266
-132,108,-2.08359
-130,108,-2.43831
-128,108,-2.80697
-126,108,-3.18966
-124,108,-3.58646
-122,108,-3.99738
-120,108,-4.4223
-118,108,-4.86088
-116,108,-5.3125
-114,108,-5.77609
-112,108,-6.24995
-110,108,-6.73155
-108,108,-7.21719
-106,108,-7.70165
-104,108,-8.17782
-102,108,-8.6363
-100,108,-9.06517
-98,108,-9.45008
-96,108,-9.77492
-94,108,-10.0232
-92,108,-10.1804
-90,108,-10.236
-88,108,-10.1863
-86,108,-10.0346
-84,108,-9.79091
-82,108,-9.46963
-80,108,-9.08718
-78,108,-8.65975
-76,108,-8.20183
-74,108,-7.72552
-72,108,-7.24038
-70,108,-6.75367
-68,108,-6.27073
-66,108,-5.79535
-64,108,-5.33016
-62,108,-4.87691
-60,108,-4.43672
-58,108,-4.01026
-56,108,-3.59789
-54,108,-3.19976
-52,108,-2.81587
-50,108,-2.44618
-48,108,-2.09056
-46,108,-1.7489
-44,108,-1.42108
-42,108,-1.107
-40,108,-0.806589
-38,108,-0.519803
-36,108,-0.246634
-34,108,0.0128942
-32,108,0.258729
-30,108,0.490787
-28,108,0.708962
-26,108,0.913129
-24,108,1.10315
-22,108,1.27886
-20,108,1.44011
-18,108,1.58675
-16,108,1.7186
-14,108,1.83553
-12,108,1.93739
-10,108,2.02404
-8,108,2.09538
-6,108,2.1513
-4,108,2.19172
-2,108,2.21658
0,108,2.22583
2,108,2.21944
4,108,2.19742
6,108,2.15978
8,108,2.10655
10,108,2.03779
12,108,1.95356
14,108,1.85396
16,108,1.73908
18,108,1.60904
20,108,1.46398
22,108,1.30401
24,108,1.12927
26,108,0.939912
28,108,0.736059
30,108,0.517839
32,108,0.285369
34,108,0.0387454
36,108,-0.221951
38,108,-0.496665
40,108,-0.785366
42,108,-1.08805
44,108,-1.40475
46,108,-1.73551
48,108,-2.08041
50,108,-2.43955
52,108,-2.81301
54,108,-3.20087
56,108,-3.60317
58,108,-4.01987
60,108,-4.45079
62,108,-4.89555
64,108,-5.35345
66,108,-5.82334
68,108,-6.30345
70,108,-6.79112
72,108,-7.2825
74,108,-7.7722
76,108,-8.25286
78,108,-8.71481
80,108,-9.1458
82,108,-9.53118
84,108,-9.85458
86,108,-10.0994
88,108,-10.2513
90,108,-10.3003
92,108,-10.2431
94,108,-10.084
96,108,-9.83358
98,108,-9.50661
100,108,-9.11973
102,108,-8.6891
104,108,-8.22905
106,108,-7.75142
108,108,-7.26554
110,108,-6.77843
112,108,-6.29522
114,108,-5.81955
116,108,-5.35392
118,108,-4.9
120,108,-4.45884
122,108,-4.03109
124,108,-3.6171
126,108,-3.21704
128,108,-2.83094
130,108,-2.4588
132,108,-2.10055
134,108,-1.75613
136,108,-1.42551
138,108,-1.10865
140,108,-0.805544
142,108,-0.516225
144,108,-0.240744
146,108,0.0208209
148,108,0.268369
150,108,0.501783
152,108,0.720932
154,108,0.925677
156,108,1.11587
158,108,1.29138
160,108,1.45206
162,108,1.59779
164,108,1.72843
166,108,1.84388
168,108,1.94404
170,108,2.02883
172,108,2.09818
174,108,2.15203
176,108,2.19033
178,108,2.21307
180,108,2.22022
-180,110,2.21394
-178,110,2.20572
-176,110,2.18235
-174,110,2.14386
-172,110,2.09029
-170,110,2.02172
-168,110,1.93822
-166,110,1.8399
-164,110,1.72687
-162,110,1.59929
-160,110,1.45728
-158,110,1.30102
-156,110,1.13067
-154,110,0.946429
-152,110,0.748464
-150,110,0.536961
-148,110,0.312097
-146,110,0.0740389
-144,110,-0.177061
-142,110,-0.441066
-140,110,-0.717861
-138,110,-1.00735
-136,110,-1.30946
-134,110,-1.62412
-132,110,-1.9513
-130,110,-2.29093
-128,110,-2.64294
-126,110,-3.00721
-124,110,-3.38357
-122,110,-3.77172
-120,110,-4.17117
-118,110,-4.58122
-116,110,-5.00081
-114,110,-5.42844
-112,110,-5.86198
-110,110,-6.29853
-108,110,-6.73416
-106,110,-7.1637
-104,110,-7.58054
-102,110,-7.97643
-100,110,-8.34151
-98,110,-8.66455
-96,110,-8.93357
-94,110,-9.13687
-92,110,-9.26447
-90,110,-9.30951
-88,110,-9.26946
-86,110,-9.14654
-84,110,-8.94733
-82,110,-8.68166
-80,110,-8.36115
-78,110,-7.99778
-76,110,-7.60288
-74,110,-7.18641
-72,110,-6.75673
-70,110,-6.32057
-68,110,-5.8832
-66,110,-5.44861
-64,110,-5.01979
-62,110,-4.59893
-60,110,-4.18757
-58,110,-3.78682
-56,110,-3.39741
-54,110,-3.01986
-52,110,-2.65446
-50,110,-2.30144
-48,110,-1.9609
-46,110,-1.63293
-44,110,-1.31758
-42,110,-1.01488
-40,110,-0.724884
-38,110,-0.447653
-36,110,-0.183259
-34,110,0.0682035
-32,110,0.306623
-30,110,0.531869
-28,110,0.743796
-26,110,0.942245
-24,110,1.12705
-22,110,1.29803
-20,110,1.45502
-18,110,1.59784
-16,110,1.72632
-14,110,1.8403
-12,110,1.93962
-10,110,2.02416
-8,110,2.09378
-6,110,2.14839
-4,110,2.1879
-2,110,2.21223
0,110,2.22136
2,110,2.21524
4,110,2.19387
6,110,2.15728
8,110,2.10549
10,110,2.03856
12,110,1.95657
14,110,1.8596
16,110,1.74778
18,110,1.62121
20,110,1.48004
22,110,1.32441
24,110,1.15448
26,110,0.970386
28,110,0.772303
30,110,0.560378
32,110,0.334762
34,110,0.0955949
36,110,-0.156995
38,110,-0.422892
40,110,-0.701993
42,110,-0.994211
44,110,-1.29947
46,110,-1.6177
48,110,-1.94883
50,110,-2.29279
52,110,-2.64948
54,110,-3.01872
56,110,-3.40031
58,110,-3.79388
60,110,-4.19891
62,110,-4.61463
64,110,-5.0399
66,110,-5.47315
68,110,-5.91216
70,110,-6.35391
72,110,-6.79436
74,110,-7.22818
76,110,-7.64857
78,110,-8.04709
80,110,-8.41367
82,110,-8.73687
84,110,-9.00461
86,110,-9.20519
88,110,-9.32876
90,110,-9.36878
92,110,-9.32314
94,110,-9.19453
96,110,-8.98996
98,110,-8.71957
100,110,-8.39514
102,110,-8.02869
104,110,-7.63145
106,110,-7.21327
108,110,-6.78234
110,110,-6.34521
112,110,-5.907
114,110,-5.4716
116,110,-5.04187
118,110,-4.61993
120,110,-4.20728
122,110,-3.80499
124,110,-3.41379
126,110,-3.03421
128,110,-2.66657
130,110,-2.31113
132,110,-1.96805
134,110,-1.63747
136,110,-1.3195
138,110,-1.01423
140,110,-0.72179
142,110,-0.442289
144,110,-0.17586
146,110,0.0773555
148,110,0.317205
150,110,0.543528
152,110,0.756158
154,110,0.954926
156,110,1.13967
158,110,1.31022
160,110,1.46642
162,110,1.60813
164,110,1.73522
166,110,1.84756
168,110,1.94504
170,110,2.02758
172,110,2.0951
174,110,2.14753
176,110,2.18483
178,110,2.20697
180,110,2.21394
-180,112,2.2074
-178,112,2.19942
-176,112,2.17672
-174,112,2.13933
-172,112,2.08732
-170,112,2.02074
-168,112,1.9397
-166,112,1.8443
-164,112,1.73465
-162,112,1.61092
-160,112,1.47325
-158,112,1.32182
-156,112,1.15682
-154,112,0.978435
-152,112,0.786871
-150,112,0.582332
-148,112,0.365022
-146,112,0.135141
-144,112,-0.107117
-142,112,-0.361564
-140,112,-0.628025
-138,112,-0.906328
-136,112,-1.19631
-134,112,-1.4978
-132,112,-1.81063
-130,112,-2.13459
-128,112,-2.46945
-126,112,-2.81489
-124,112,-3.1705
-122,112,-3.53574
-120,112,-3.90986
-118,112,-4.29186
-116,112,-4.68039
-114,112,-5.07367
-112,112,-5.46934
-110,112,-5.86436
-108,112,-6.25485
-106,112,-6.63595
-104,112,-7.00172
-102,112,-7.34512
-100,112,-7.65812
-98,112,-7.93193
-96,112,-8.1576
-94,112,-8.32668
-92,112,-8.43216
-90,112,-8.46934
-88,112,-8.43649
-86,112,-8.33513
-84,112,-8.16975
-82,112,-7.94724
-80,112,-7.67596
-78,112,-7.36488
-76,112,-7.02278
-74,112,-6.65779
-72,112,-6.277
-70,112,-5.88644
-68,112,-5.49103
-66,112,-5.09473
-64,112,-4.70065
-62,112,-4.31118
-60,112,-3.92815
-58,112,-3.55296
-56,112,-3.18663
-54,112,-2.82995
-52,112,-2.48346
-50,112,-2.14761
-48,112,-1.82271
-46,112,-1.50901
-44,112,-1.20671
-42,112,-0.915986
-40,112,-0.636992
-38,112,-0.369883
-36,112,-0.114813
-34,112,0.128057
-32,112,0.358559
-30,112,0.576516
-28,112,0.781745
-26,112,0.974054
-24,112,1.15325
-22,112,1.31914
-20,112,1.47152
-18,112,1.61022
-16,112,1.73504
-14,112,1.84581
-12,112,1.94239
-10,112,2.02461
-8,112,2.09237
-6,112,2.14554
-4,112,2.18403
-2,112,2.20779
0,112,2.21675
2,112,2.2109
4,112,2.19022
6,112,2.15474
8,112,2.10449
10,112,2.03953
12,112,1.95994
14,112,1.86582
16,112,1.75727
18,112,1.63444
20,112,1.49747
22,112,1.34651
24,112,1.18173
26,112,1.00331
28,112,0.811419
30,112,0.606247
32,112,0.387975
34,112,0.156781
36,112,-0.0871557
38,112,-0.343663
40,112,-0.612569
42,112,-0.893706
44,112,-1.1869
46,112,-1.49197
48,112,-1.80872
50,112,-2.13692
52,112,-2.47628
54,112,-2.82647
56,112,-3.18701
58,112,-3.55731
60,112,-3.93657
62,112,-4.32372
64,112,-4.71735
66,112,-5.1156
68,112,-5.51603
70,112,-5.9155
72,112,-6.31003
74,112,-6.69462
76,112,-7.06322
78,112,-7.40865
80,112,-7.72272
82,112,-7.99657
84,112,-8.22118
86,112,-8.38812
88,112,-8.49051
90,112,-8.52386
92,112,-8.48673
94,112,-8.38092
96,112,-8.21124
98,112,-7.98478
100,112,-7.71003
102,112,-7.39602
104,112,-7.05151
106,112,-6.68455
108,112,-6.30213
110,112,-5.91017
112,112,-5.51348
114,112,-5.11593
116,112,-4.72054
118,112,-4.32965
120,112,-3.94506
122,112,-3.56813
124,112,-3.19988
126,112,-2.8411
128,112,-2.49238
130,112,-2.15419
132,112,-1.82687
134,112,-1.51073
136,112,-1.20603
138,112,-0.912985
140,112,-0.631819
142,112,-0.362736
144,112,-0.105936
146,112,0.138377
148,112,0.370001
150,112,0.588735
152,112,0.794376
154,112,0.98673
156,112,1.16561
158,112,1.33082
160,112,1.4822
162,112,1.61959
164,112,1.74284
166,112,1.85182
168,112,1.94641
170,112,2.02651
172,112,2.09205
174,112,2.14295
176,112,2.17916
178,112,2.20065
180,112,2.2074
-180,114,2.20075
-178,114,2.193
-176,114,2.17101
-174,114,2.13481
-172,114,2.08445
-170,114,2.02001
-168,114,1.94158
-166,114,1.84928
-164,114,1.74324
-162,114,1.6236
-160,114,1.49054
-158,114,1.34425
-156,114,1.18491
-154,114,1.01274
-152,114,0.82795
-150,114,0.630773
-148,114,0.421438
-146,114,0.200174
-144,114,-0.0327832
-142,114,-0.277202
-140,114,-0.532847
-138,114,-0.79948
-136,114,-1.07686
-134,114,-1.36471
-132,114,-1.66277
-130,114,-1.97068
-128,114,-2.28808
-126,114,-2.61448
-124,114,-2.9493
-122,114,-3.2918
-120,114,-3.64104
-118,114,-3.9958
-116,114,-4.35456
-114,114,-4.71539
-112,114,-5.07585
-110,114,-5.43293
-108,114,-5.78295
-106,114,-6.12149
-104,114,-6.44334
-102,114,-6.7426
-100,114,-7.01274
-98,114,-7.24691
-96,114,-7.43833
-94,114,-7.5808
-92,114,-7.6693
-90,114,-7.70049
-88,114,-7.67317
-86,114,-7.58839
-84,114,-7.44934
-82,114,-7.26093
-80,114,-7.0293
-78,114,-6.76121
-76,114,-6.4635
-74,114,-6.14274
-72,114,-5.80488
-70,114,-5.45517
-68,114,-5.09809
-66,114,-4.73736
-64,114,-4.37606
-62,114,-4.01666
-60,114,-3.66112
-58,114,-3.31102
-56,114,-2.96759
-54,114,-2.63179
-52,114,-2.3044
-50,114,-1.98601
-48,114,-1.67711
-46,114,-1.3781
-44,114,-1.08931
-42,114,-0.811027
-40,114,-0.543509
-38,114,-0.286996
-36,114,-0.0417159
-34,114,0.192108
-32,114,0.414255
-30,114,0.624505
-28,114,0.822635
-26,114,1.00843
-24,114,1.18166
-22,114,1.34212
-20,114,1.48959
-18,114,1.62388
-16,114,1.74478
-14,114,1.85213
-12,114,1.94575
-10,114,2.02549
-8,114,2.09122
-6,114,2.14283
-4,114,2.18023
-2,114,2.20334
0,114,2.21211
2,114,2.20652
4,114,2.18657
6,114,2.15226
8,114,2.10364
10,114,2.04077
12,114,1.96373
14,114,1.87263
16,114,1.76757
18,114,1.64872
20,114,1.51621
22,114,1.37022
