Phi[deg],Theta[deg],rETotal[mV]
26,94,7698.1
28,94,7497.89
30,94,7288.87
32,94,7072
34,94,6848.25
36,94,6618.55
38,94,6383.77
40,94,6144.75
42,94,5902.27
44,94,5657.03
46,94,5409.69
48,94,5160.84
50,94,4911.01
52,94,4660.67
54,94,4410.23
56,94,4160.06
58,94,3910.45
60,94,3661.68
62,94,3413.99
64,94,3167.57
66,94,2922.61
68,94,2679.3
70,94,2437.81
72,94,2198.36
74,94,1961.27
76,94,1726.97
78,94,1496.18
80,94,1270.16
82,94,1051.28
84,94,844.281
86,94,659.582
88,94,520.581
90,94,469.089
92,94,530.849
94,94,675.417
96,94,862.205
98,94,1069.53
100,94,1287.8
102,94,1512.6
104,94,1741.76
106,94,1974.11
108,94,2209.02
110,94,2446.08
112,94,2685.07
114,94,2925.82
116,94,3168.2
118,94,3412.09
120,94,3657.36
122,94,3903.88
124,94,4151.45
126,94,4399.87
128,94,4648.86
130,94,4898.08
132,94,5147.16
134,94,5395.63
136,94,5642.95
138,94,5888.53
140,94,6131.67
142,94,6371.63
144,94,6607.58
146,94,6838.63
148,94,7063.85
150,94,7282.25
152,94,7492.82
154,94,7694.52
156,94,7886.31
158,94,8067.16
160,94,8236.06
162,94,8392.05
164,94,8534.2
166,94,8661.66
168,94,8773.66
170,94,8869.51
172,94,8948.6
174,94,9010.45
176,94,9054.66
178,94,9080.96
180,94,9089.18
-180,96,9087.08
-178,96,9077.28
-176,96,9049.55
-174,96,9004.1
-172,96,8941.21
-170,96,8861.3
-168,96,8764.9
-166,96,8652.61
-164,96,8525.17
-162,96,8383.35
-160,96,8228.05
-158,96,8060.18
-156,96,7880.72
-154,96,7690.68
-152,96,7491.09
-150,96,7282.97
-148,96,7067.33
-146,96,6845.16
-144,96,6617.39
-142,96,6384.92
-140,96,6148.57
-138,96,5909.13
-136,96,5667.28
-134,96,5423.65
-132,96,5178.8
-130,96,4933.22
-128,96,4687.35
-126,96,4441.57
-124,96,4196.21
-122,96,3951.55
-120,96,3707.88
-118,96,3465.43
-116,96,3224.44
-114,96,2985.16
-112,96,2747.88
-110,96,2512.93
-108,96,2280.76
-106,96,2051.97
-104,96,1827.47
-102,96,1608.64
-100,96,1397.69
-98,96,1198.3
-96,96,1016.82
-94,96,864.136
-92,96,757.488
-90,96,717.464
-88,96,754.684
-86,96,859.272
-84,96,1010.74
-82,96,1191.62
-80,96,1390.81
-78,96,1601.84
-76,96,1820.95
-74,96,2045.88
-72,96,2275.24
-70,96,2508.12
-68,96,2743.87
-66,96,2982.06
-64,96,3222.32
-62,96,3464.36
-60,96,3707.9
-58,96,3952.67
-56,96,4198.4
-54,96,4444.8
-52,96,4691.54
-50,96,4938.25
-48,96,5184.53
-46,96,5429.92
-44,96,5673.91
-42,96,5915.93
-40,96,6155.34
-38,96,6391.46
-36,96,6623.54
-34,96,6850.75
-32,96,7072.24
-30,96,7287.09
-28,96,7494.36
-26,96,7693.08
-24,96,7882.26
-22,96,8060.89
-20,96,8228
-18,96,8382.64
-16,96,8523.88
-14,96,8650.85
-12,96,8762.77
-10,96,8858.9
-8,96,8938.61
-6,96,9001.38
-4,96,9046.78
-2,96,9074.49
0,96,9084.32
2,96,9076.2
4,96,9050.17
6,96,9006.4
8,96,8945.18
10,96,8866.92
12,96,8772.12
14,96,8661.4
16,96,8535.44
18,96,8395.05
20,96,8241.06
22,96,8074.38
24,96,7895.95
26,96,7706.77
28,96,7507.8
30,96,7300.06
32,96,7084.5
34,96,6862.11
36,96,6633.78
38,96,6400.42
40,96,6162.86
42,96,5921.86
44,96,5678.16
46,96,5432.41
48,96,5185.23
50,96,4937.14
52,96,4688.65
54,96,4440.18
56,96,4192.14
58,96,3944.85
60,96,3698.65
62,96,3453.81
64,96,3210.63
66,96,2969.36
68,96,2730.32
70,96,2493.87
72,96,2260.44
74,96,2030.67
76,96,1805.45
78,96,1586.18
80,96,1375.11
82,96,1176.01
84,96,995.424
86,96,844.62
88,96,741.387
90,96,706.432
92,96,749.121
94,96,857.886
96,96,1011.72
98,96,1193.52
100,96,1392.62
102,96,1602.88
104,96,1820.78
106,96,2044.21
108,96,2271.88
110,96,2502.96
112,96,2736.92
114,96,2973.37
116,96,3212.01
118,96,3452.61
120,96,3694.95
122,96,3938.82
124,96,4183.98
126,96,4430.16
128,96,4677.06
130,96,4924.33
132,96,5171.54
134,96,5418.22
136,96,5663.82
138,96,5907.72
140,96,6149.24
142,96,6387.61
144,96,6622
146,96,6851.55
148,96,7075.29
150,96,7292.26
152,96,7501.44
154,96,7701.8
156,96,7892.31
158,96,8071.95
160,96,8239.71
162,96,8394.64
164,96,8535.82
166,96,8662.42
168,96,8773.65
170,96,8868.84
172,96,8947.4
174,96,9008.83
176,96,9052.75
178,96,9078.89
180,96,9087.08
-180,98,9084.15
-178,98,9074.46
-176,98,9047.04
-174,98,9002.05
-172,98,8939.81
-170,98,8860.71
-168,98,8765.28
-166,98,8654.12
-164,98,8527.94
-162,98,8387.53
-160,98,8233.74
-158,98,8067.5
-156,98,7889.78
-154,98,7701.57
-152,98,7503.88
-150,98,7297.73
-148,98,7084.12
-146,98,6864.03
-144,98,6638.39
-142,98,6408.09
-140,98,6173.97
-138,98,5936.8
-136,98,5697.27
-134,98,5456.03
-132,98,5213.66
-130,98,4970.66
-128,98,4727.49
-126,98,4484.57
-124,98,4242.27
-122,98,4000.92
-120,98,3760.85
-118,98,3522.37
-116,98,3285.82
-114,98,3051.56
-112,98,2820.01
-110,98,2591.7
-108,98,2367.3
-106,98,2147.75
-104,98,1934.35
-102,98,1729.01
-100,98,1534.57
-98,98,1355.33
-96,98,1197.7
-94,98,1070.94
-92,98,986.71
-90,98,956.156
-88,98,984.25
-86,98,1066.45
-84,98,1191.79
-82,98,1348.54
-80,98,1527.35
-78,98,1721.67
-76,98,1927.14
-74,98,2140.86
-72,98,2360.9
-70,98,2585.93
-68,98,2814.99
-66,98,3047.39
-64,98,3282.58
-62,98,3520.12
-60,98,3759.62
-58,98,4000.74
-56,98,4243.11
-54,98,4486.39
-52,98,4730.21
-50,98,4974.16
-48,98,5217.82
-46,98,5460.7
-44,98,5702.27
-42,98,5941.95
-40,98,6179.09
-38,98,6413
-36,98,6642.93
-34,98,6868.06
-32,98,7087.53
-30,98,7300.44
-28,98,7505.84
-26,98,7702.78
-24,98,7890.27
-22,98,8067.32
-20,98,8232.96
-18,98,8386.25
-16,98,8526.28
-14,98,8652.18
-12,98,8763.17
-10,98,8858.53
-8,98,8937.63
-6,98,8999.95
-4,98,9045.05
-2,98,9072.64
0,98,9082.51
2,98,9074.59
4,98,9048.92
6,98,9005.68
8,98,8945.13
10,98,8867.69
12,98,8773.84
14,98,8664.2
16,98,8539.45
18,98,8400.38
20,98,8247.81
22,98,8082.65
24,98,7905.84
26,98,7718.33
28,98,7521.12
30,98,7315.18
32,98,7101.5
34,98,6881.02
36,98,6654.66
38,98,6423.32
40,98,6187.82
42,98,5948.95
44,98,5707.44
46,98,5463.96
48,98,5219.13
50,98,4973.52
52,98,4727.64
54,98,4481.95
56,98,4236.89
58,98,3992.85
60,98,3750.19
62,98,3509.29
64,98,3270.5
66,98,3034.22
68,98,2800.9
70,98,2571.07
72,98,2345.43
74,98,2124.93
76,98,1910.89
78,98,1705.26
80,98,1510.93
82,98,1332.3
84,98,1175.98
86,98,1051.44
88,98,970.523
90,98,944.174
92,98,976.628
94,98,1062.46
96,98,1190.25
98,98,1348.28
100,98,1527.42
102,98,1721.37
104,98,1925.94
106,98,2138.42
108,98,2356.98
110,98,2580.4
112,98,2807.81
114,98,3038.59
116,98,3272.27
118,98,3508.48
120,98,3746.89
122,98,3987.18
124,98,4229.06
126,98,4472.2
128,98,4716.26
130,98,4960.83
132,98,5205.48
134,98,5449.69
136,98,5692.91
138,98,5934.5
140,98,6173.76
142,98,6409.92
144,98,6642.17
146,98,6869.6
148,98,7091.29
150,98,7306.25
152,98,7513.5
154,98,7711.99
156,98,7900.72
158,98,8078.67
160,98,8244.84
162,98,8398.3
164,98,8538.13
166,98,8663.51
168,98,8773.68
170,98,8867.96
172,98,8945.76
174,98,9006.61
176,98,9050.12
178,98,9076.02
180,98,9084.15
-180,100,9080.42
-178,100,9070.88
-176,100,9043.82
-174,100,8999.43
-172,100,8937.99
-170,100,8859.91
-168,100,8765.7
-166,100,8655.95
-164,100,8531.37
-162,100,8392.72
-160,100,8240.86
-158,100,8076.69
-156,100,7901.17
-154,100,7715.26
-152,100,7519.98
-150,100,7316.33
-148,100,7105.3
-146,100,6887.85
-144,100,6664.91
-142,100,6437.37
-140,100,6206.07
-138,100,5971.77
-136,100,5735.19
-134,100,5496.97
-132,100,5257.72
-130,100,5017.97
-128,100,4778.2
-126,100,4538.87
-124,100,4300.38
-122,100,4063.13
-120,100,3827.52
-118,100,3593.93
-116,100,3362.79
-114,100,3134.58
-112,100,2909.87
-110,100,2689.36
-108,100,2473.93
-106,100,2264.79
-104,100,2063.54
-102,100,1872.39
-100,100,1694.41
-98,100,1533.86
-96,100,1396.42
-94,100,1289.22
-92,100,1220.03
-90,100,1195.35
-88,100,1217.85
-86,100,1285.12
-84,100,1390.84
-82,100,1527.24
-80,100,1687.17
-78,100,1864.84
-76,100,2055.96
-74,100,2257.41
-72,100,2466.92
-70,100,2682.86
-68,100,2904.02
-66,100,3129.49
-64,100,3358.54
-62,100,3590.58
-60,100,3825.11
-58,100,4061.68
-56,100,4299.87
-54,100,4539.25
-52,100,4779.41
-50,100,5019.9
-48,100,5260.26
-46,100,5499.97
-44,100,5738.48
-42,100,5975.2
-40,100,6209.47
-38,100,6440.59
-36,100,6667.8
-34,100,6890.29
-32,100,7107.2
-30,100,7317.64
-28,100,7520.67
-26,100,7715.33
-24,100,7900.66
-22,100,8075.69
-20,100,8239.44
-18,100,8391
-16,100,8529.45
-14,100,8653.95
-12,100,8763.73
-10,100,8858.07
-8,100,8936.35
-6,100,8998.05
-4,100,9042.75
-2,100,9070.14
0,100,9080.02
2,100,9072.33
4,100,9047.09
6,100,9004.48
8,100,8944.76
10,100,8868.34
12,100,8775.69
14,100,8667.42
16,100,8544.21
18,100,8406.81
20,100,8256.07
22,100,8092.85
24,100,7918.09
26,100,7732.74
28,100,7537.78
30,100,7334.17
32,100,7122.89
34,100,6904.88
36,100,6681.07
38,100,6452.33
40,100,6219.5
42,100,5983.37
44,100,5744.68
46,100,5504.12
48,100,5262.33
50,100,5019.89
52,100,4777.34
54,100,4535.19
56,100,4293.91
58,100,4053.95
60,100,3815.73
62,100,3579.71
64,100,3346.34
66,100,3116.12
68,100,2889.66
70,100,2667.67
72,100,2451.07
74,100,2241.06
76,100,2039.29
78,100,1848.01
80,100,1670.35
82,100,1510.65
84,100,1374.71
86,100,1269.77
88,100,1203.6
90,100,1182.44
92,100,1208.52
94,100,1278.91
96,100,1386.94
98,100,1524.76
100,100,1685.28
102,100,1862.88
104,100,2053.41
106,100,2253.88
108,100,2462.16
110,100,2676.71
112,100,2896.42
114,100,3120.45
116,100,3348.16
118,100,3579.02
120,100,3812.6
122,100,4048.48
124,100,4286.3
126,100,4525.65
128,100,4766.14
130,100,5007.34
132,100,5248.75
134,100,5489.85
136,100,5730.05
138,100,5968.7
140,100,6205.09
142,100,6438.45
144,100,6667.94
146,100,6892.68
148,100,7111.75
150,100,7324.16
152,100,7528.93
154,100,7725.05
156,100,7911.5
158,100,8087.29
160,100,8251.44
162,100,8403.02
164,100,8541.13
166,100,8664.97
168,100,8773.77
170,100,8866.88
172,100,8943.72
174,100,9003.82
176,100,9046.79
178,100,9072.38
180,100,9080.42
-180,102,9075.97
-178,102,9066.59
-176,102,9039.96
-174,102,8996.26
-172,102,8935.79
-170,102,8858.93
-168,102,8766.18
-166,102,8658.13
-164,102,8535.46
-162,102,8398.94
-160,102,8249.39
-158,102,8087.71
-156,102,7914.83
-154,102,7731.7
-152,102,7539.33
-150,102,7338.68
-148,102,7130.75
-146,102,6916.48
-144,102,6696.8
-142,102,6472.59
-140,102,6244.67
-138,102,6013.83
-136,102,5780.78
-134,102,5546.2
-132,102,5310.69
-130,102,5074.82
-128,102,4839.1
-126,102,4604.02
-124,102,4370.05
-122,102,4137.63
-120,102,3907.21
-118,102,3679.28
-116,102,3454.36
-114,102,3233.02
-112,102,3015.97
-110,102,2804.05
-108,102,2598.33
-106,102,2400.16
-104,102,2211.33
-102,102,2034.13
-100,102,1871.58
-98,102,1727.53
-96,102,1606.68
-94,102,1514.36
-92,102,1455.84
-90,102,1435.15
-88,102,1453.88
-86,102,1510.63
-84,102,1601.48
-82,102,1721.22
-80,102,1864.51
-78,102,2026.61
-76,102,2203.62
-74,102,2392.5
-72,102,2590.89
-70,102,2797
-68,102,3009.44
-66,102,3227.12
-64,102,3449.18
-62,102,3674.89
-60,102,3903.65
-58,102,4134.91
-56,102,4368.17
-54,102,4602.94
-52,102,4838.76
-50,102,5075.13
-48,102,5311.54
-46,102,5547.46
-44,102,5782.32
-42,102,6015.49
-40,102,6246.32
-38,102,6474.08
-36,102,6698.03
-34,102,6917.34
-32,102,7131.17
-30,102,7338.63
-28,102,7538.79
-26,102,7730.71
-24,102,7913.43
-22,102,8086
-20,102,8247.46
-18,102,8396.9
-16,102,8533.43
-14,102,8656.22
-12,102,8764.51
-10,102,8857.58
-8,102,8934.84
-6,102,8995.76
-4,102,9039.94
-2,102,9067.06
0,102,9076.93
2,102,9069.47
4,102,9044.73
6,102,9002.86
8,102,8944.12
10,102,8868.91
12,102,8777.7
14,102,8671.08
16,102,8549.71
18,102,8414.34
20,102,8265.79
22,102,8104.93
24,102,7932.66
26,102,7749.93
28,102,7557.7
30,102,7356.93
32,102,7148.58
34,102,6933.58
36,102,6712.85
38,102,6487.28
40,102,6257.7
42,102,6024.91
44,102,5789.65
46,102,5552.64
48,102,5314.52
50,102,5075.91
52,102,4837.38
54,102,4599.47
56,102,4362.7
58,102,4127.56
60,102,3894.57
62,102,3664.24
64,102,3437.12
66,102,3213.83
68,102,2995.08
70,102,2781.77
72,102,2574.95
74,102,2376.03
76,102,2186.8
78,102,2009.6
80,102,1847.52
82,102,1704.44
84,102,1585.13
86,102,1494.94
88,102,1439.07
90,102,1421.36
92,102,1443.07
94,102,1502.48
96,102,1595.42
98,102,1716.56
100,102,1860.6
102,102,2022.84
104,102,2199.52
106,102,2387.69
108,102,2585.11
110,102,2790.08
112,102,3001.3
114,102,3217.77
116,102,3438.7
118,102,3663.43
120,102,3891.42
122,102,4122.16
124,102,4355.19
126,102,4590.08
128,102,4826.34
130,102,5063.51
132,102,5301.05
134,102,5538.42
136,102,5774.99
138,102,6010.1
140,102,6243.04
142,102,6473.01
144,102,6699.18
146,102,6920.67
148,102,7136.57
150,102,7345.89
152,102,7547.68
154,102,7740.91
156,102,7924.62
158,102,8097.79
160,102,8259.49
162,102,8408.8
164,102,8544.83
166,102,8666.79
168,102,8773.95
170,102,8865.65
172,102,8941.32
174,102,9000.5
176,102,9042.83
178,102,9068.03
180,102,9075.97
-180,104,9070.85
-178,104,9061.65
-176,104,9035.51
-174,104,8992.63
-172,104,8933.26
-170,104,8857.81
-168,104,8766.75
-166,104,8660.67
-164,104,8540.23
-162,104,8406.17
-160,104,8259.31
-158,104,8100.52
-156,104,7930.7
-154,104,7750.81
-152,104,7561.81
-150,104,7364.66
-148,104,7160.34
-146,104,6949.77
-144,104,6733.87
-142,104,6513.52
-140,104,6289.55
-138,104,6062.72
-136,104,5833.79
-134,104,5603.41
-132,104,5372.22
-130,104,5140.82
-128,104,4909.75
-126,104,4679.54
-124,104,4450.7
-122,104,4223.73
-120,104,3999.16
-118,104,3777.53
-116,104,3559.44
-114,104,3345.59
-112,104,3136.76
-110,104,2933.91
-108,104,2738.22
-106,104,2551.13
-104,104,2374.46
-102,104,2210.45
-100,104,2061.89
-98,104,1932.08
-96,104,1824.81
-94,104,1744.05
-92,104,1693.45
-90,104,1675.65
-88,104,1691.68
-86,104,1740.65
-84,104,1820
-82,104,1926.13
-80,104,2055.09
-78,104,2203.08
-76,104,2366.76
-74,104,2543.33
-72,104,2730.5
-70,104,2926.43
-68,104,3129.65
-66,104,3338.97
-64,104,3553.4
-62,104,3772.14
-60,104,3994.46
-58,104,4219.75
-56,104,4447.44
-54,104,4676.97
-52,104,4907.82
-50,104,5139.46
-48,104,5371.33
-46,104,5602.89
-44,104,5833.52
-42,104,6062.59
-40,104,6289.42
-38,104,6513.3
-36,104,6733.46
-34,104,6949.09
-32,104,7159.34
-30,104,7363.33
-28,104,7560.15
-26,104,7748.87
-24,104,7928.55
-22,104,8098.24
-20,104,8257.02
-18,104,8403.98
-16,104,8538.26
-14,104,8659.04
-12,104,8765.55
-10,104,8857.13
-8,104,8933.17
-6,104,8993.16
-4,104,9036.69
-2,104,9063.47
0,104,9073.3
2,104,9066.1
4,104,9041.91
6,104,9000.88
8,104,8943.27
10,104,8869.46
12,104,8779.91
14,104,8675.19
16,104,8555.97
18,104,8422.96
20,104,8276.97
22,104,8118.85
24,104,7949.5
26,104,7769.83
28,104,7580.8
30,104,7383.34
32,104,7178.42
34,104,6966.95
36,104,6749.85
38,104,6527.99
40,104,6302.21
42,104,6073.32
44,104,5842.08
46,104,5609.2
48,104,5375.36
50,104,5141.19
52,104,4907.3
54,104,4674.27
56,104,4442.66
58,104,4213.02
60,104,3985.92
62,104,3761.94
64,104,3541.73
66,104,3326
68,104,3115.57
70,104,2911.41
72,104,2714.73
74,104,2526.99
76,104,2350.02
78,104,2186.12
80,104,2038.09
82,104,1909.28
84,104,1803.48
86,104,1724.64
88,104,1676.33
90,104,1661.04
92,104,1679.57
94,104,1730.79
96,104,1811.99
98,104,1919.46
100,104,2049.22
102,104,2197.52
104,104,2361.07
106,104,2537.18
108,104,2723.63
110,104,2918.68
112,104,3120.94
114,104,3329.3
116,104,3542.85
118,104,3760.83
120,104,3982.59
122,104,4207.56
124,104,4435.2
126,104,4664.99
128,104,4896.42
130,104,5128.96
132,104,5362.05
134,104,5595.1
136,104,5827.47
138,104,6058.47
140,104,6287.38
142,104,6513.41
144,104,6735.71
146,104,6953.42
148,104,7165.61
150,104,7371.34
152,104,7569.63
154,104,7759.51
156,104,7940
158,104,8110.14
160,104,8268.98
162,104,8415.63
164,104,8549.24
166,104,8669.02
168,104,8774.26
170,104,8864.3
172,104,8938.61
174,104,8996.73
176,104,9038.29
178,104,9063.05
180,104,9070.85
-180,106,9065.14
-178,106,9056.14
-176,106,9030.57
-174,106,8988.59
-172,106,8930.48
-170,106,8856.62
-168,106,8767.47
-166,106,8663.61
-164,106,8545.69
-162,106,8414.42
-160,106,8270.6
-158,106,8115.07
-156,106,7948.73
-154,106,7772.5
-152,106,7587.32
-150,106,7394.15
-148,106,7193.91
-146,106,6987.54
-144,106,6775.93
-142,106,6559.96
-140,106,6340.44
-138,106,6118.17
-136,106,5893.87
-134,106,5668.23
-132,106,5441.92
-130,106,5215.53
-128,106,4989.66
-126,106,4764.87
-124,106,4541.71
-122,106,4320.74
-120,106,4102.54
-118,106,3887.72
-116,106,3676.95
-114,106,3470.99
-112,106,3270.72
-110,106,3077.16
-108,106,2891.53
-106,106,2715.29
-104,106,2550.22
-102,106,2398.4
-100,106,2262.3
-98,106,2144.72
-96,106,2048.64
-94,106,1977.04
-92,106,1932.54
-90,106,1916.94
-88,106,1930.93
-86,106,1973.92
-84,106,2044.17
-82,106,2139.11
-80,106,2255.8
-78,106,2391.22
-76,106,2542.59
-74,106,2707.42
-72,106,2883.58
-70,106,3069.3
-68,106,3263.08
-66,106,3463.69
-64,106,3670.07
-62,106,3881.33
-60,106,4096.7
-58,106,4315.48
-56,106,4537.04
-54,106,4760.77
-52,106,4986.11
-50,106,5212.46
-48,106,5439.26
-46,106,5665.91
-44,106,5891.79
-42,106,6116.23
-40,106,6338.56
-38,106,6558.05
-36,106,6773.92
-34,106,6985.38
-32,106,7191.58
-30,106,7391.64
-28,106,7584.68
-26,106,7769.77
-24,106,7945.99
-22,106,8112.41
-20,106,8268.14
-18,106,8412.27
-16,106,8543.97
-14,106,8662.44
-12,106,8766.94
-10,106,8856.79
-8,106,8931.42
-6,106,8990.33
-4,106,9033.11
-2,106,9059.47
0,106,9069.22
2,106,9062.29
4,106,9038.71
6,106,8998.61
8,106,8942.27
10,106,8870.02
12,106,8782.35
14,106,8679.79
16,106,8562.99
18,106,8432.66
20,106,8289.58
22,106,8134.58
24,106,7968.54
26,106,7792.35
28,106,7606.96
30,106,7413.29
32,106,7212.27
34,106,7004.82
36,106,6791.85
38,106,6574.22
40,106,6352.78
42,106,6128.34
44,106,5901.65
46,106,5673.46
48,106,5444.45
50,106,5215.29
52,106,4986.61
54,106,4759.03
56,106,4533.15
58,106,4309.57
60,106,4088.92
62,106,3871.84
64,106,3659.04
66,106,3451.3
68,106,3249.52
70,106,3054.75
72,106,2868.22
74,106,2691.42
76,106,2526.14
78,106,2374.48
80,106,2238.94
82,106,2122.3
84,106,2027.56
86,106,1957.65
88,106,1915.11
90,106,1901.61
92,106,1917.69
94,106,1962.6
96,106,2034.46
98,106,2130.63
100,106,2248.13
102,106,2383.97
104,106,2535.39
106,106,2699.97
108,106,2875.67
110,106,3060.77
112,106,3253.86
114,106,3453.77
116,106,3659.53
118,106,3870.28
120,106,4085.33
122,106,4304
124,106,4525.71
126,106,4749.87
128,106,4975.92
130,106,5203.28
132,106,5431.37
134,106,5659.55
136,106,5887.17
138,106,6113.53
140,106,6337.88
142,106,6559.43
144,106,6777.34
146,106,6990.75
148,106,7198.74
150,106,7400.37
152,106,7594.7
154,106,7780.77
156,106,7957.61
158,106,8124.29
160,106,8279.89
162,106,8423.53
164,106,8554.39
166,106,8671.69
168,106,8774.74
170,106,8862.91
172,106,8935.67
174,106,8992.57
176,106,9033.26
178,106,9057.5
180,106,9065.14
-180,108,9058.96
-178,108,9050.17
-176,108,9025.21
-174,108,8984.23
-172,108,8927.51
-170,108,8855.41
-168,108,8768.39
-166,108,8666.99
-164,108,8551.85
-162,108,8423.68
-160,108,8283.23
-158,108,8131.33
-156,108,7968.85
-154,108,7796.69
-152,108,7615.76
-150,108,7426.99
-148,108,7231.29
-146,108,7029.58
-144,108,6822.75
-142,108,6611.64
-140,108,6397.08
-138,108,6179.84
-136,108,5960.68
-134,108,5740.29
-132,108,5519.35
-130,108,5298.48
-128,108,5078.3
-126,108,4859.42
-124,108,4642.42
-122,108,4427.9
-120,108,4216.5
-118,108,4008.88
-116,108,3805.77
-114,108,3607.97
-112,108,3416.41
-110,108,3232.13
-108,108,3056.38
-106,108,2890.58
-104,108,2736.38
-102,108,2595.68
-100,108,2470.63
-98,108,2363.54
-96,108,2276.78
-94,108,2212.61
-92,108,2172.95
-90,108,2159.07
-88,108,2171.46
-86,108,2209.72
-84,108,2272.59
-82,108,2358.23
-80,108,2464.38
-78,108,2588.69
-76,108,2728.82
-74,108,2882.65
-72,108,3048.23
-70,108,3223.92
-68,108,3408.24
-66,108,3599.98
-64,108,3798.04
-62,108,4001.49
-60,108,4209.5
-58,108,4421.34
-56,108,4636.31
-54,108,4853.77
-52,108,5073.1
-50,108,5293.69
-48,108,5514.92
-46,108,5736.17
-44,108,5956.8
-42,108,6176.14
-40,108,6393.48
-38,108,6608.1
-36,108,6819.23
-34,108,7026.06
-32,108,7227.76
-30,108,7423.46
-28,108,7612.29
-26,108,7793.34
-24,108,7965.71
-22,108,8128.49
-20,108,8280.81
-18,108,8421.79
-16,108,8550.61
-14,108,8666.5
-12,108,8768.72
-10,108,8856.64
-8,108,8929.68
-6,108,8987.36
-4,108,9029.28
-2,108,9055.16
0,108,9064.8
2,108,9058.15
4,108,9035.21
6,108,8996.14
8,108,8941.18
10,108,8870.67
12,108,8785.07
14,108,8684.9
16,108,8570.79
18,108,8443.44
20,108,8303.59
22,108,8152.06
24,108,7989.7
26,108,7817.41
28,108,7636.07
30,108,7446.62
32,108,7249.96
34,108,7047
36,108,6838.64
38,108,6625.73
40,108,6409.13
42,108,6189.63
44,108,5968.01
46,108,5745.02
48,108,5521.36
50,108,5297.73
52,108,5074.77
54,108,4853.15
56,108,4633.49
58,108,4416.45
60,108,4202.69
62,108,3992.91
64,108,3787.87
66,108,3588.39
68,108,3395.43
70,108,3210.04
72,108,3033.49
74,108,2867.19
76,108,2712.84
78,108,2572.33
80,108,2447.81
82,108,2341.58
84,108,2256
86,108,2193.28
88,108,2155.27
90,108,2143.16
92,108,2157.3
94,108,2197.18
96,108,2261.46
98,108,2348.21
100,108,2455.16
102,108,2579.95
104,108,2720.29
106,108,2874.06
108,108,3039.42
110,108,3214.74
112,108,3398.65
114,108,3589.96
116,108,3787.66
118,108,3990.87
120,108,4198.8
122,108,4410.75
124,108,4626.07
126,108,4844.12
128,108,5064.31
130,108,5286
132,108,5508.58
134,108,5731.4
136,108,5953.76
138,108,6174.97
140,108,6394.25
142,108,6610.83
144,108,6823.86
146,108,7032.47
148,108,7235.78
150,108,7432.86
152,108,7622.78
154,108,7804.6
156,108,7977.39
158,108,8140.22
160,108,8292.21
162,108,8432.5
164,108,8560.29
166,108,8674.83
168,108,8775.45
170,108,8861.53
172,108,8932.56
174,108,8988.11
176,108,9027.84
178,108,9051.5
180,108,9058.96
-180,110,9052.4
-178,110,9043.85
-176,110,9019.55
-174,110,8979.66
-172,110,8924.45
-170,110,8854.27
-168,110,8769.56
-166,110,8670.85
-164,110,8558.76
-162,110,8433.96
-160,110,8297.19
-158,110,8149.26
-156,110,7990.99
-154,110,7823.27
-152,110,7646.99
-150,110,7463.03
-148,110,7272.3
-146,110,7075.69
-144,110,6874.07
-142,110,6668.28
-140,110,6459.13
-138,110,6247.4
-136,110,6033.85
-134,110,5819.17
-132,110,5604.05
-130,110,5389.16
-128,110,5175.12
-126,110,4962.57
-124,110,4752.13
-122,110,4544.45
-120,110,4340.19
-118,110,4140.05
-116,110,3944.81
-114,110,3755.3
-112,110,3572.46
-110,110,3397.35
-108,110,3231.17
-106,110,3075.26
-104,110,2931.16
-102,110,2800.56
-100,110,2685.29
-98,110,2587.26
-96,110,2508.35
-94,110,2450.32
-92,110,2414.59
-90,110,2402.1
-88,110,2413.2
-86,110,2447.6
-84,110,2504.38
-82,110,2582.17
-80,110,2679.23
-78,110,2793.69
-76,110,2923.63
-74,110,3067.23
-72,110,3222.78
-70,110,3388.74
-68,110,3563.75
-66,110,3746.59
-64,110,3936.2
-62,110,4131.62
-60,110,4332
-58,110,4536.55
-56,110,4744.56
-54,110,4955.35
-52,110,5168.25
-50,110,5382.64
-48,110,5597.86
-46,110,5813.27
-44,110,6028.21
-42,110,6241.99
-40,110,6453.91
-38,110,6663.22
-36,110,6869.17
-34,110,7070.94
-32,110,7267.72
-30,110,7458.65
-28,110,7642.88
-26,110,7819.51
-24,110,7987.66
-22,110,8146.46
-20,110,8295.03
-18,110,8432.55
-16,110,8558.21
-14,110,8671.25
-12,110,8770.98
-10,110,8856.76
-8,110,8928.04
-6,110,8984.35
-4,110,9025.3
-2,110,9050.63
0,110,9060.14
2,110,9053.76
4,110,9031.52
6,110,8993.55
8,110,8940.08
10,110,8871.46
12,110,8788.11
14,110,8690.55
16,110,8579.38
18,110,8455.27
20,110,8318.96
22,110,8171.24
24,110,8012.92
26,110,7844.88
28,110,7668
30,110,7483.18
32,110,7291.3
34,110,7093.28
36,110,6889.97
38,110,6682.25
40,110,6470.94
42,110,6256.86
44,110,6040.79
46,110,5823.47
48,110,5605.64
50,110,5388
52,110,5171.22
54,110,4955.99
56,110,4742.98
58,110,4532.87
60,110,4326.35
62,110,4124.16
64,110,3927.1
66,110,3736.02
68,110,3551.89
70,110,3375.76
72,110,3208.85
74,110,3052.52
76,110,2908.29
78,110,2777.87
80,110,2663.08
82,110,2565.8
84,110,2487.92
86,110,2431.13
