Phi[deg],Theta[deg],rETotal[mV]
-172,94,4727.99
-170,94,3982.44
-168,94,3150.63
-166,94,2319.38
-164,94,1709.85
-162,94,1752.69
-160,94,2469.88
-158,94,3468.26
-156,94,4542.07
-154,94,5609.28
-152,94,6627.65
-150,94,7570.33
-148,94,8418.66
-146,94,9159.62
-144,94,9784.69
-142,94,10289.3
-140,94,10672
-138,94,10934.7
-136,94,11081.2
-134,94,11117.7
-132,94,11051.7
-130,94,10892.1
-128,94,10648.2
-126,94,10330
-124,94,9947.29
-122,94,9509.86
-120,94,9027.02
-118,94,8507.49
-116,94,7959.29
-114,94,7389.66
-112,94,6805.01
-110,94,6210.95
-108,94,5612.33
-106,94,5013.42
-104,94,4418.03
-102,94,3829.98
-100,94,3253.75
-98,94,2695.94
-96,94,2168.49
-94,94,1696.6
-92,94,1336.59
-90,94,1191.44
-88,94,1332.35
-86,94,1689.8
-84,94,2160.27
-82,94,2686.79
-80,94,3243.88
-78,94,3819.51
-76,94,4407.06
-74,94,5002.07
-72,94,5600.77
-70,94,6199.36
-68,94,6793.65
-66,94,7378.82
-64,94,7949.28
-62,94,8498.64
-60,94,9019.65
-58,94,9504.27
-56,94,9943.73
-54,94,10328.6
-52,94,10649.1
-50,94,10895.2
-48,94,11056.9
-46,94,11124.5
-44,94,11089.3
-42,94,10943.5
-40,94,10681
-38,94,10297.7
-36,94,9791.94
-34,94,9165.09
-32,94,8421.87
-30,94,7570.9
-28,94,6625.33
-26,94,5603.91
-24,94,4533.49
-22,94,3456.12
-20,94,2453.39
-18,94,1731.61
-16,94,1690.63
-14,94,2306.15
-12,94,3140.48
-10,94,3973.1
-8,94,4718.31
-6,94,5332.61
-4,94,5789.04
-2,94,6070.17
0,94,6165.9
2,94,6072.92
4,94,5794.47
6,94,5340.58
8,94,4728.66
10,94,3985.66
12,94,3155.1
14,94,2322.46
16,94,1706
18,94,1738.66
20,94,2452.24
22,94,3450.86
24,94,4526.18
26,94,5595.51
28,94,6616.35
30,94,7561.65
32,94,8412.6
34,94,9156
36,94,9783.22
38,94,10289.5
40,94,10673.6
42,94,10936.9
44,94,11083.7
46,94,11119.9
48,94,11053.2
50,94,10892.5
52,94,10647.2
54,94,10327.4
56,94,9943.06
58,94,9503.95
60,94,9019.5
62,94,8498.49
64,94,7949.01
66,94,7378.33
68,94,6792.91
70,94,6198.35
72,94,5599.54
74,94,5000.71
76,94,4405.71
78,94,3818.34
80,94,3243.12
82,94,2686.72
84,94,2161.3
86,94,1692.45
88,94,1337.11
90,94,1197.84
92,94,1342.66
94,94,1701.12
96,94,2171.29
98,94,2697.13
100,94,3253.42
102,94,3828.19
104,94,4414.81
106,94,5008.78
108,94,5606.3
110,94,6203.54
112,94,6796.27
114,94,7379.65
116,94,7948.11
118,94,8495.25
120,94,9013.89
122,94,9496.03
124,94,9932.96
126,94,10315.4
128,94,10633.6
130,94,10877.6
132,94,11037.6
134,94,11104
136,94,11068
138,94,10922
140,94,10659.8
142,94,10277.3
144,94,9772.77
146,94,9147.47
148,94,8406.03
150,94,7556.97
152,94,6613.36
154,94,5593.98
156,94,4525.84
158,94,3451.57
160,94,2454.22
162,94,1742.87
164,94,1712.61
166,94,2330.1
168,94,3163.65
170,94,3995.31
172,94,4739.45
174,94,5352.36
176,94,5806.96
178,94,6085.74
180,94,6178.64
-180,96,6177.86
-178,96,6082.16
-176,96,5801.9
-174,96,5347.21
-172,96,4735.57
-170,96,3993.96
-168,96,3165.78
-166,96,2335.79
-164,96,1718.54
-162,96,1739.93
-160,96,2440.66
-158,96,3430.52
-156,96,4499.43
-154,96,5563.84
-152,96,6581.07
-150,96,7524.13
-148,96,8374.3
-146,96,9118.49
-144,96,9748.13
-142,96,10258.5
-140,96,10648.1
-138,96,10918.6
-136,96,11073.8
-134,96,11119.5
-132,96,11063.4
-130,96,10914
-128,96,10680.7
-126,96,10373.3
-124,96,10001.6
-122,96,9575.3
-120,96,9103.84
-118,96,8595.98
-116,96,8059.89
-114,96,7503.01
-112,96,6932.05
-110,96,6353.04
-108,96,5771.43
-106,96,5192.26
-104,96,4620.56
-102,96,4061.82
-100,96,3523.01
-98,96,3014.29
-96,96,2552.06
-94,96,2164.01
-92,96,1893.88
-90,96,1793.94
-88,96,1890.78
-86,96,2158.51
-84,96,2544.9
-82,96,3005.97
-80,96,3513.84
-78,96,4051.99
-76,96,4610.23
-74,96,5181.6
-72,96,5760.62
-70,96,6342.31
-68,96,6921.66
-66,96,7493.26
-64,96,8051.1
-62,96,8588.48
-60,96,9097.95
-58,96,9571.32
-56,96,9999.73
-54,96,10373.8
-52,96,10683.6
-50,96,10919.2
-48,96,11070.7
-46,96,11128.6
-44,96,11084.1
-42,96,10929.6
-40,96,10659.3
-38,96,10269
-36,96,9757.41
-34,96,9125.87
-32,96,8379.24
-30,96,7526.24
-28,96,6580.06
-26,96,5559.54
-24,96,4491.66
-22,96,3418.89
-20,96,2424.3
-18,96,1718.58
-16,96,1698.87
-14,96,2321.98
-12,96,3154.98
-10,96,3983.89
-8,96,4725.07
-6,96,5335.74
-4,96,5789.36
-2,96,6068.68
0,96,6163.78
2,96,6071.36
4,96,5794.65
6,96,5343.57
8,96,4735.33
10,96,3996.53
12,96,3169.98
14,96,2339.17
16,96,1715.93
18,96,1727.55
20,96,2424.28
22,96,3414.02
24,96,4484.18
26,96,5550.51
28,96,6570.04
30,96,7515.6
32,96,8368.28
34,96,9114.84
36,96,9746.56
38,96,10258.6
40,96,10649.5
42,96,10920.6
44,96,11076
46,96,11121.5
48,96,11064.7
50,96,10914.3
52,96,10679.7
54,96,10370.7
56,96,9997.42
58,96,9569.57
60,96,9096.59
62,96,8587.37
64,96,8050.12
66,96,7492.32
68,96,6920.71
70,96,6341.35
72,96,5759.69
74,96,5180.8
76,96,4609.69
78,96,4051.89
80,96,3514.4
82,96,3007.46
84,96,2547.61
86,96,2162.69
88,96,1896.42
90,96,1800.41
92,96,1900.03
94,96,2168.95
96,96,2555.39
98,96,3015.94
100,96,3523.01
102,96,4060.2
104,96,4617.36
106,96,5187.52
108,96,5765.17
110,96,6345.32
112,96,6922.92
114,96,7492.56
116,96,8048.24
118,96,8583.27
120,96,9090.24
122,96,9561.03
124,96,9986.85
126,96,10358.4
128,96,10665.8
130,96,10899.4
132,96,11049.2
134,96,11105.9
136,96,11060.7
138,96,10906.1
140,96,10636.2
142,96,10246.8
144,96,9736.5
146,96,9106.63
148,96,8361.9
150,96,7510.92
152,96,6566.83
154,96,5548.48
156,96,4483.03
158,96,3413.54
160,96,2424.65
162,96,1729.97
164,96,1721.49
166,96,2346.81
168,96,3179.19
170,96,4007.24
172,96,4747.41
174,96,5356.77
176,96,5808.6
178,96,6085.6
180,96,6177.86
-180,98,6176.5
-178,98,6081.58
-176,98,5803.7
-174,98,5352.82
-172,98,4746.13
-170,98,4010.1
-168,98,3187.09
-166,98,2359.04
-164,98,1731.55
-162,98,1723.09
-160,98,2400.18
-158,98,3377.83
-156,98,4439.76
-154,98,5500.16
-152,98,6515.72
-150,98,7459.24
-148,98,8311.89
-146,98,9060.51
-144,98,9696.4
-142,98,10214.7
-140,98,10613.8
-138,98,10895
-136,98,11062.1
-134,98,11120.7
-132,98,11078.2
-130,98,10943
-128,98,10724.2
-126,98,10431.7
-124,98,10075.1
-122,98,9664.29
-120,98,9208.51
-118,98,8716.69
-116,98,8197.16
-114,98,7657.6
-112,98,7105.08
-110,98,6546.08
-108,98,5986.68
-106,98,5432.78
-104,98,4890.48
-102,98,4366.71
-100,98,3870.11
-98,98,3412.51
-96,98,3010.73
-94,98,2688.39
-92,98,2475.18
-90,98,2399.22
-88,98,2472.79
-86,98,2683.94
-84,98,3004.66
-82,98,3405.23
-80,98,3861.92
-78,98,4357.83
-76,98,4881.13
-74,98,5423.15
-72,98,5976.98
-70,98,6536.56
-68,98,7096.02
-66,98,7649.3
-64,98,8189.94
-62,98,8710.88
-60,98,9204.43
-58,98,9662.24
-56,98,10075.3
-54,98,10434.3
-52,98,10729.3
-50,98,10950.4
-48,98,11087.8
-46,98,11132.1
-44,98,11074.8
-42,98,10908.5
-40,98,10627.3
-38,98,10227.5
-36,98,9707.84
-34,98,9069.92
-32,98,8318.7
-30,98,7463.02
-28,98,6516.17
-26,98,5497.07
-24,98,4432.91
-22,98,3366.79
-20,98,2384
-18,98,1701.51
-16,98,1711.54
-14,98,2344.75
-12,98,3175.74
-10,98,3999.43
-8,98,4734.96
-6,98,5340.6
-4,98,5790.28
-2,98,6067.11
0,98,6161.32
2,98,6069.68
4,98,5795.39
6,98,5348.2
8,98,4745.04
10,98,4012.02
12,98,3190.96
14,98,2362.68
16,98,1730.21
18,98,1712.57
20,98,2385.3
22,98,3362.47
24,98,4425.37
26,98,5487.47
28,98,6505.15
30,98,7451.02
32,98,8306.06
34,98,9056.95
36,98,9694.84
38,98,10214.7
40,98,10615
42,98,10897
44,98,11064.3
46,98,11122.7
48,98,11079.5
50,98,10943.3
52,98,10723.3
54,98,10429.4
56,98,10071.4
58,98,9659.04
60,98,9201.88
62,98,8708.82
64,98,8188.26
66,98,7647.92
68,98,7094.89
70,98,6535.68
72,98,5976.38
74,98,5422.91
76,98,4881.38
78,98,4358.72
80,98,3863.62
82,98,3407.93
84,98,3008.53
86,98,2689.01
88,98,2478.84
90,98,2405.7
92,98,2481.32
94,98,2693.49
96,98,3014.37
98,98,3414.52
100,98,3870.43
102,98,4365.33
104,98,4887.44
106,98,5428.1
108,98,5980.41
110,98,6538.28
112,98,7095.82
114,98,7647
116,98,8185.33
118,98,8703.81
120,98,9194.77
122,98,9649.92
124,98,10060.4
126,98,10416.8
128,98,10709.5
130,98,10928.5
132,98,11064.3
134,98,11107.4
136,98,11049.5
138,98,10883.1
140,98,10602.3
142,98,10203.6
144,98,9685.32
146,98,9049.16
148,98,8299.95
150,98,7446.41
152,98,6501.76
154,98,5484.96
156,98,4423.39
158,98,3360.77
160,98,2384.05
162,98,1713.21
164,98,1734.73
166,98,2370.24
168,98,3200.71
170,98,4023.63
172,98,4758.23
174,98,5362.6
176,98,5810.56
178,98,6085.11
180,98,6176.5
-180,100,6174.59
-178,100,6080.71
-176,100,5805.91
-174,100,5359.95
-172,100,4759.65
-170,100,4030.8
-168,100,3214.51
-166,100,2389.22
-164,100,1749.52
-162,100,1703.25
-160,100,2349.05
-158,100,3310.5
-156,100,4363.2
-154,100,5418.28
-152,100,6431.51
-150,100,7375.43
-148,100,8231.08
-146,100,8985.16
-144,100,9628.84
-142,100,10157
-140,100,10568
-138,100,10862.8
-136,100,11044.9
-134,100,11119.7
-132,100,11094.3
-130,100,10977
-128,100,10776.7
-126,100,10503.1
-124,100,10165.7
-122,100,9774.35
-120,100,9338.32
-118,100,8866.64
-116,100,8367.77
-114,100,7849.65
-112,100,7319.68
-110,100,6784.8
-108,100,6251.65
-106,100,5726.85
-104,100,5217.31
-102,100,4730.85
-100,100,4276.82
-98,100,3867.06
-96,100,3516.65
-94,100,3243.98
-92,100,3068.87
-90,100,3007.69
-88,100,3066.99
-86,100,3240.39
-84,100,3511.62
-82,100,3860.9
-80,100,4269.78
-78,100,4723.17
-76,100,5209.22
-74,100,5718.55
-72,100,6243.39
-70,100,6776.82
-68,100,7312.28
-66,100,7843.13
-64,100,8362.45
-62,100,8862.85
-60,100,9336.38
-58,100,9774.53
-56,100,10168.3
-54,100,10508.1
-52,100,10784.3
-50,100,10986.9
-48,100,11106.5
-46,100,11133.7
-44,100,11060.1
-42,100,10878.7
-40,100,10584
-38,100,10172.2
-36,100,9642.54
-34,100,8996.69
-32,100,8239.85
-30,100,7380.98
-28,100,6433.5
-26,100,5416.47
-24,100,4357.34
-22,100,3300.1
-20,100,2333.04
-18,100,1681.44
-16,100,1729.27
-14,100,2374.56
-12,100,3202.71
-10,100,4019.66
-8,100,4747.96
-6,100,5347.15
-4,100,5791.84
-2,100,6065.49
0,100,6158.57
2,100,6067.93
4,100,5796.71
6,100,5354.46
8,100,4757.76
10,100,4032.08
12,100,3218.02
14,100,2393.06
16,100,1749.45
18,100,1694.75
20,100,2335.88
22,100,3296.5
24,100,4349.9
26,100,5406.44
28,100,6421.62
30,100,7367.72
32,100,8225.61
34,100,8981.83
36,100,9627.42
38,100,10157.2
40,100,10569.3
42,100,10864.8
44,100,11047.1
46,100,11121.7
48,100,11095.8
50,100,10977.6
52,100,10776.2
54,100,10501.3
56,100,10162.6
58,100,9769.88
60,100,9332.62
62,100,8859.84
64,100,8360.09
66,100,7841.33
68,100,7310.99
70,100,6776.02
72,100,6243.1
74,100,5718.83
76,100,5210.16
78,100,4724.89
80,100,4272.4
82,100,3864.51
84,100,3516.27
86,100,3245.98
88,100,3073.26
90,100,3014.16
92,100,3074.97
94,100,3249.15
96,100,3520.5
98,100,3869.36
100,100,4277.45
102,100,4729.78
104,100,5214.55
106,100,5722.41
108,100,6245.58
110,100,6777.16
112,100,7310.57
114,100,7839.18
116,100,8356.09
118,100,8853.93
120,100,9324.8
122,100,9760.24
124,100,10151.3
126,100,10488.6
128,100,10762.4
130,100,10963.1
132,100,11081
134,100,11107.1
136,100,11033
138,100,10851.6
140,100,10557.4
142,100,10146.7
144,100,9618.54
146,100,8974.55
148,100,8219.81
150,100,7363.18
152,100,6418.03
154,100,5403.43
156,100,4347.05
158,100,3293.53
160,100,2332.96
162,100,1693.61
164,100,1752.94
166,100,2400.49
168,100,3228.18
170,100,4044.41
172,100,4771.84
174,100,5369.83
176,100,5812.84
178,100,6084.28
180,100,6174.59
-180,102,6172.17
-178,102,6079.57
-176,102,5808.54
-174,102,5368.58
-172,102,4776.06
-170,102,4056.01
-168,102,3247.98
-166,102,2426.45
-164,102,1773.24
-162,102,1681.82
-160,102,2288.07
-158,102,3228.92
-156,102,4269.94
-154,102,5318.22
-152,102,6328.34
-150,102,7272.45
-148,102,8131.42
-146,102,8891.8
-144,102,9544.6
-142,102,10084.5
-140,102,10509.6
-138,102,10820.5
-136,102,11020.4
-134,102,11114.6
-132,102,11109.8
-130,102,11013.9
-128,102,10835.8
-126,102,10584.8
-124,102,10270.4
-122,102,9902.36
-120,102,9489.91
-118,102,9042.14
-116,102,8567.66
-114,102,8074.62
-112,102,7570.69
-110,102,7063.2
-108,102,6559.25
-106,102,6065.93
-104,102,5590.68
-102,102,5141.63
-100,102,4728.11
-98,102,4361.07
-96,102,4053.22
-94,102,3818.52
-92,102,3670.49
-90,102,3619.36
-88,102,3669.01
-86,102,3815.67
-84,102,4049.18
-82,102,4356.05
-80,102,4722.34
-78,102,5135.32
-76,102,5584.05
-74,102,6059.21
-72,102,6552.68
-70,102,7057.04
-68,102,7565.23
-66,102,8070.16
-64,102,8564.53
-62,102,9040.65
-60,102,9490.37
-58,102,9905.03
-56,102,10275.5
-54,102,10592.4
-52,102,10846
-50,102,11026.6
-48,102,11124.6
-46,102,11131.3
-44,102,11038.3
-42,102,10839
-40,102,10528
-38,102,10102.1
-36,102,9560.61
-34,102,8905.5
-32,102,8142.19
-30,102,7279.81
-28,102,6331.93
-26,102,5317.75
-24,102,4265.12
-22,102,3219.17
-20,102,2272.21
-18,102,1659.79
-16,102,1752.84
-14,102,2411.5
-12,102,3235.83
-10,102,4044.52
-8,102,4764.02
-6,102,5355.4
-4,102,5794.03
-2,102,6063.84
0,102,6155.56
2,102,6066.12
4,102,5798.61
6,102,5362.34
8,102,4773.44
10,102,4056.64
12,102,3251.08
14,102,2430.4
16,102,1774.37
18,102,1675.48
20,102,2276.84
22,102,3216.51
24,102,4257.96
26,102,5307.47
28,102,6319.32
30,102,7265.43
32,102,8126.49
34,102,8888.88
36,102,9543.48
38,102,10084.9
40,102,10511
42,102,10822.6
44,102,11022.9
46,102,11116.9
48,102,11111.6
50,102,11015
52,102,10835.8
54,102,10583.7
56,102,10268.2
58,102,9898.94
60,102,9485.41
62,102,9036.72
64,102,8561.5
66,102,8067.95
68,102,7563.77
70,102,7056.3
72,102,6552.66
74,102,6059.95
76,102,5585.59
78,102,5137.72
80,102,4725.66
82,102,4360.32
84,102,4054.35
86,102,3821.59
88,102,3675.4
90,102,3625.81
92,102,3676.54
94,102,3823.73
96,102,4057.23
98,102,4363.63
100,102,4729.08
102,102,5140.94
104,102,5588.31
106,102,6061.9
108,102,6553.58
110,102,7055.98
112,102,7562
114,102,8064.59
116,102,8556.46
118,102,9029.95
120,102,9476.95
122,102,9888.89
124,102,10256.7
126,102,10571.1
128,102,10822.4
130,102,11001
132,102,11097.5
134,102,11103.1
136,102,11009.6
138,102,10810.4
140,102,10500
142,102,10075.2
144,102,9535.3
146,102,8882.12
148,102,8121
150,102,7260.95
152,102,6315.5
154,102,5303.88
156,102,4254.17
158,102,3212.2
160,102,2272.18
162,102,1672.59
164,102,1776.89
166,102,2437.64
168,102,3261.55
170,102,4069.54
172,102,4788.21
174,102,5378.44
176,102,5815.47
178,102,6083.14
180,102,6172.17
-180,104,6169.27
-178,104,6078.19
-176,104,5811.59
-174,104,5378.69
-172,104,4795.31
-170,104,4085.61
-168,104,3287.43
-166,104,2470.81
-164,104,1803.56
-162,104,1660.58
-160,104,2218.32
-158,104,3133.63
-156,104,4160.26
-154,104,5200.07
-152,104,6206.1
-150,104,7149.99
-148,104,8012.39
-146,104,8779.7
-144,104,9442.71
-142,104,9995.89
-140,104,10436.9
-138,104,10766.3
-136,104,10986.8
-134,104,11103.2
-132,104,11122.1
-130,104,11051
-128,104,10898.4
-126,104,10673.6
-124,104,10385.8
-122,104,10044.6
-120,104,9659.28
-118,104,9238.89
-116,104,8792.14
-114,104,8327.32
-112,104,7852.35
-110,104,7374.81
-108,104,6902.09
-106,104,6441.59
-104,104,6000.91
-102,104,5588.15
-100,104,5212.16
-98,104,4882.67
-96,104,4610.16
-94,104,4405.26
-92,104,4277.52
-90,104,4233.73
-88,104,4276.4
-86,104,4403.09
-84,104,4607.06
-82,104,4878.81
-80,104,5207.72
-78,104,5583.33
-76,104,5995.91
-74,104,6436.64
-72,104,6897.44
-70,104,7370.7
-68,104,7849.08
-66,104,8325.19
-64,104,8791.45
-62,104,9239.95
-60,104,9662.39
-58,104,10050
-56,104,10393.7
-54,104,10684
-52,104,10911.5
-50,104,11066.4
-48,104,11139.7
-46,104,11122.6
-44,104,11007.4
-42,104,10787.4
-40,104,10457.9
-38,104,10015.9
-36,104,9461.03
-34,104,8795.57
-32,104,8025.18
-30,104,7159.17
-28,104,6211.29
-26,104,5200.94
-24,104,4156.47
-22,104,3124.5
-20,104,2202.55
-18,104,1638.35
-16,104,1783.13
-14,104,2455.68
-12,104,3275.05
-10,104,4073.9
-8,104,4783.08
-6,104,5365.32
-4,104,5796.87
-2,104,6062.2
0,104,6152.33
2,104,6064.31
4,104,5801.12
6,104,5371.82
8,104,4792.03
10,104,4085.63
12,104,3290.09
14,104,2474.77
16,104,1805.78
18,104,1656.48
20,104,2209.24
22,104,3123.04
24,104,4149.81
26,104,5190.63
28,104,6198.18
30,104,7143.88
32,104,8008.2
34,104,8777.37
36,104,9442.07
38,104,9996.66
40,104,10438.8
42,104,10768.8
44,104,10989.6
46,104,11106
48,104,11124.4
50,104,11052.7
52,104,10899.3
54,104,10673.5
56,104,10384.7
58,104,10042.5
60,104,9656.26
62,104,9235.1
64,104,8787.75
66,104,8322.55
68,104,7847.43
70,104,7369.99
72,104,6897.63
74,104,6437.74
76,104,5997.92
78,104,5586.26
80,104,5211.58
82,104,4883.55
84,104,4612.59
86,104,4409.22
88,104,4282.86
90,104,4240.17
92,104,4283.56
94,104,4410.53
96,104,4614.33
98,104,4885.51
100,104,5213.52
102,104,5587.93
104,104,5999.07
106,104,6438.13
108,104,6897.05
110,104,7368.24
112,104,7844.37
114,104,8318.05
116,104,8781.74
118,104,9227.57
120,104,9647.27
122,104,10032.2
124,104,10373.2
126,104,10661
128,104,10886.2
130,104,11039.3
132,104,11111.1
134,104,11093
136,104,10977.3
138,104,10757.5
140,104,10428.7
142,104,9987.86
144,104,9434.59
146,104,8771.12
148,104,8002.97
150,104,7139.38
152,104,6194.02
154,104,5186.36
156,104,4144.98
158,104,3117.28
160,104,2202.76
162,104,1651.88
164,104,1807.4
166,104,2481.79
168,104,3300.73
170,104,4098.91
172,104,4807.28
174,104,5388.42
176,104,5818.44
178,104,6081.72
180,104,6169.27
-180,106,6165.95
-178,106,6076.62
-176,106,5815.1
-174,106,5390.25
-172,106,4817.34
-170,106,4119.53
-168,106,3332.77
-166,106,2522.39
-164,106,1841.36
-162,106,1641.69
-160,106,2141.22
-158,106,3025.34
-156,106,4034.51
-154,106,5063.95
-152,106,6064.7
-150,106,7007.74
-148,106,7873.46
-146,106,8648.05
-144,106,9322.07
-142,106,9889.75
-140,106,10348.4
-138,106,10698.2
-136,106,10941.6
-134,106,11083
-132,106,11128.3
-130,106,11085
-128,106,10961.2
-126,106,10765.8
-124,106,10507.9
-122,106,10196.9
-120,106,9841.91
-118,106,9452.03
-116,106,9035.98
-114,106,8602.12
-112,106,8158.5
-110,106,7712.88
-108,106,7272.78
-106,106,6845.7
-104,106,6439.2
-102,106,6061.1
-100,106,5719.57
-98,106,5423.13
-96,106,5180.41
-94,106,4999.63
-92,106,4887.81
-90,106,4849.69
-88,106,4887.02
-86,106,4998.11
-84,106,5178.24
-82,106,5420.44
-80,106,5716.52
-78,106,6057.86
-76,106,6435.96
-74,106,6842.67
-72,106,7270.21
-70,106,7711.01
-68,106,8157.61
-66,106,8602.5
-64,106,9037.92
-62,106,9455.84
-60,106,9847.84
-58,106,10205.2
-56,106,10518.7
-54,106,10779.2
-52,106,10977.2
-50,106,11103.4
-48,106,11148.8
-46,106,11105.1
-44,106,10964.9
-42,106,10722
-40,106,10371.9
-38,106,9912.18
-36,106,9342.65
-34,106,8666.03
-32,106,7888.2
-30,106,7018.7
-28,106,6071.44
-26,106,5066.13
-24,106,4031.7
-22,106,3016.77
-20,106,2125.45
-18,106,1619.26
-16,106,1821.03
-14,106,2507.18
-12,106,3320.26
-10,106,4107.72
-8,106,4805.07
-6,106,5376.87
-4,106,5800.37
-2,106,6060.6
0,106,6148.93
2,106,6062.52
4,106,5804.26
6,106,5382.9
8,106,4813.48
10,106,4118.94
12,106,3334.94
14,106,2526.26
16,106,1844.53
18,106,1639.86
20,106,2134.47
22,106,3016.77
24,106,4025.82
26,106,5056.03
28,106,6058.08
30,106,7002.74
32,106,7870.19
34,106,8646.49
36,106,9322.09
38,106,9891.09
40,106,10350.8
42,106,10701.3
44,106,10945
46,106,11086.3
48,106,11131.4
50,106,11087.6
52,106,10963.1
54,106,10766.9
56,106,10508.2
58,106,10196.3
60,106,9840.58
62,106,9450.08
64,106,9033.56
66,106,8599.43
68,106,8155.75
70,106,7710.27
72,106,7270.55
74,106,6844.05
76,106,6438.34
78,106,6061.2
80,106,5720.78
82,106,5425.53
84,106,5184.03
86,106,5004.4
88,106,4893.56
90,106,4856.18
92,106,4893.9
94,106,5005.02
96,106,5184.81
98,106,5426.32
100,106,5721.39
102,106,6061.45
104,106,6438.02
106,106,6842.99
108,106,7268.56
110,106,7707.22
112,106,8151.5
114,106,8593.9
116,106,9026.72
118,106,9441.93
120,106,9831.2
122,106,10185.8
124,106,10496.7
126,106,10754.8
128,106,10950.6
130,106,11074.9
132,106,11118.9
134,106,11074.3
136,106,10933.7
138,106,10691
140,106,10341.7
142,106,9883.13
144,106,9315.27
146,106,8640.68
148,106,7865.14
150,106,6998.11
152,106,6053.47
154,106,5050.97
156,106,4019.81
158,106,3009.44
160,106,2126.09
162,106,1633.62
164,106,1845.33
166,106,2533.03
168,106,3345.64
170,106,4132.44
172,106,4829
174,106,5399.75
176,106,5821.79
178,106,6080.08
180,106,6165.95
-180,108,6162.28
-178,108,6074.92
-176,108,5819.07
-174,108,5403.25
-172,108,4842.07
-170,108,4157.62
-168,108,3383.86
-166,108,2581.22
-164,108,1887.5
-162,108,1627.65
-160,108,2058.61
-158,108,2904.97
-156,108,3893.17
-154,108,4910.07
-152,108,5904.09
-150,108,6845.4
-148,108,7714.04
-146,108,8495.96
-144,108,9181.51
-142,108,9764.6
-140,108,10242.3
-138,108,10614.2
-136,108,10882.4
-134,108,11050.9
-132,108,11125.3
-130,108,11112.5
-128,108,11020.4
-126,108,10857.3
-124,108,10632.3
-122,108,10354.5
-120,108,10032.8
-118,108,9676.22
-116,108,9293.47
-114,108,8892.93
-112,108,8482.66
-110,108,8070.48
-108,108,7663.94
-106,108,7270.47
-104,108,6897.47
-102,108,6552.34
-100,108,6242.54
-98,108,5975.5
-96,108,5758.42
-94,108,5597.8
-92,108,5498.98
-90,108,5465.46
-88,108,5498.51
-86,108,5596.9
-84,108,5757.16
-82,108,5974
-80,108,6240.91
-78,108,6550.74
-76,108,6896.07
-74,108,7269.48
-72,108,7663.57
-70,108,8070.98
-68,108,8484.3
-66,108,8895.97
-64,108,9298.2
-62,108,9682.91
-60,108,10041.7
-58,108,10365.8
-56,108,10646.2
-54,108,10873.8
-52,108,11039.3
-50,108,11133.8
-48,108,11148.7
-46,108,11075.8
-44,108,10908.4
-42,108,10640.5
-40,108,10268.2
-38,108,9789.32
-36,108,9204.23
-34,108,8515.94
-32,108,7730.62
-30,108,6858.02
-28,108,5912.3
-26,108,4913.46
-24,108,3891.26
-22,108,2896.85
-20,108,2042.71
-18,108,1605.07
-16,108,1867.38
-14,108,2566.07
-12,108,3371.35
-10,108,4145.86
-8,108,4829.9
-6,108,5390.03
-4,108,5804.53
-2,108,6059.09
0,108,6145.41
2,108,6060.8
4,108,5808.05
6,108,5395.54
8,108,4837.72
10,108,4156.48
12,108,3385.53
14,108,2584.91
16,108,1891.41
18,108,1628.01
20,108,2054.33
22,108,2898.61
24,108,3886.42
26,108,4903.85
28,108,5898.97
30,108,6841.69
32,108,7711.88
34,108,8495.37
36,108,9182.36
38,108,9766.69
40,108,10245.3
42,108,10617.9
44,108,10886.5
46,108,11055.1
48,108,11129.3
50,108,11116.1
52,108,11023.4
54,108,10859.8
56,108,10634.1
58,108,10355.6
60,108,10033.3
62,108,9676.28
64,108,9293.2
66,108,8892.47
68,108,8482.21
70,108,8070.19
72,108,7664
74,108,7271.06
76,108,6898.73
78,108,6554.4
80,108,6245.48
82,108,5979.36
84,108,5763.17
86,108,5603.35
88,108,5505.16
90,108,5472.05
92,108,5505.2
94,108,5603.4
96,108,5763.13
98,108,5979.14
100,108,6244.94
102,108,6553.39
104,108,6897.12
106,108,7268.71
108,108,7660.77
110,108,8065.97
112,108,8476.92
114,108,8886.07
116,108,9285.67
118,108,9667.67
120,108,10023.7
122,108,10345.1
124,108,10622.9
126,108,10848.1
128,108,11011.6
130,108,11104.3
132,108,11117.8
134,108,11044.2
136,108,10876.3
138,108,10608.7
140,108,10237.1
142,108,9759.52
144,108,9176.13
146,108,8489.89
148,108,7706.89
150,108,6836.81
152,108,5893.77
154,108,4897.85
156,108,3879.1
158,108,2889.56
160,108,2043.96
162,108,1620.25
164,108,1891.5
166,108,2591.4
168,108,3396.19
170,108,4170.03
172,108,4853.31
174,108,5412.43
176,108,5825.54
178,108,6078.26
180,108,6162.28
-180,110,6158.32
-178,110,6073.14
-176,110,5823.54
-174,110,5417.66
-172,110,4869.42
-170,110,4199.77
-168,110,3440.58
-166,110,2647.32
-164,110,1942.73
-162,110,1621.2
-160,110,1972.84
-158,110,2773.72
-156,110,3736.87
-154,110,4738.7
-152,110,5724.29
-150,110,6662.7
-148,110,7533.56
-146,110,8322.56
-144,110,9019.79
-142,110,9618.85
-140,110,10116.4
-138,110,10511.7
-136,110,10806.4
-134,110,11004
-132,110,11109.6
-130,110,11129.7
-128,110,11071.7
-126,110,10943.7
-124,110,10754.2
-122,110,10512.2
-120,110,10226.4
-118,110,9905.66
-116,110,9558.52
-114,110,9193.31
-112,110,8818.07
