Variation, Phi(rad), Theta(rad), rEphi(mag ang),rEtheta(mag ang)
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.815142422074103e+00,2.757620218151041e+00,6.360747522352393e-02 1.632011460846335e+00,6.046773993333463e+00 -1.906850183175795e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.780235837034216e+00,2.757620218151041e+00,7.588586508017341e-02 1.501603954818286e+00,6.073627158516628e+00 -1.885486636376021e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.745329251994330e+00,2.757620218151041e+00,8.811276606567217e-02 1.404218643785261e+00,6.098579054230306e+00 -1.864114340889859e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.710422666954443e+00,2.757620218151041e+00,1.000541144365814e-01 1.327109833641508e+00,6.121433010187300e+00 -1.842777685228139e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.675516081914556e+00,2.757620218151041e+00,1.116117410167027e-01 1.263498086639676e+00,6.142009131448250e+00 -1.821519938028942e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.640609496874670e+00,2.757620218151041e+00,1.227449378735192e-01 1.209696761285300e+00,6.160146392883282e+00 -1.800382603682136e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.605702911834783e+00,2.757620218151041e+00,1.334322333250785e-01 1.163684457481496e+00,6.175704491786465e+00 -1.779404814664628e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.570796326794897e+00,2.757620218151041e+00,1.436514715870418e-01 1.124366216530303e+00,6.188565429416584e+00 -1.758622782819189e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.535889741755010e+00,2.757620218151041e+00,1.533697777988815e-01 1.091169732342510e+00,6.198634791973104e+00 -1.738069329546003e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.500983156715124e+00,2.757620218151041e+00,1.625398178677669e-01 1.063814287158458e+00,6.205842702907292e+00 -1.717773512065600e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.466076571675237e+00,2.757620218151041e+00,1.711004713039657e-01 1.042174995686273e+00,6.210144422057872e+00 -1.697760359667016e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.431169986635350e+00,2.757620218151041e+00,1.789806194050675e-01 1.026202901493985e+00,6.211520573121841e+00 -1.678050730270158e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.396263401595464e+00,2.757620218151041e+00,1.861049568353439e-01 1.015879025070757e+00,6.209976989307808e+00 -1.658661293783350e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.361356816555577e+00,2.757620218151041e+00,1.924008436279282e-01 1.011189060702917e+00,6.205544177224388e+00 -1.639604644688971e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.326450231515691e+00,2.757620218151041e+00,1.978053219081438e-01 1.012110029826260e+00,6.198276410408948e+00 -1.620889542099465e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.291543646475804e+00,2.757620218151041e+00,2.022715461236732e-01 1.018602975085421e+00,6.188250475507727e+00 -1.602521271254324e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.256637061435917e+00,2.757620218151041e+00,2.057740100789513e-01 1.030607645994592e+00,6.175564105029645e+00 -1.584502116151703e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.221730476396031e+00,2.757620218151041e+00,2.083120883932795e-01 1.048036492402571e+00,6.160334139938684e+00 -1.566831928825338e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.186823891356144e+00,2.757620218151041e+00,2.099115401241870e-01 1.070766358001275e+00,6.142694472439302e+00 -1.549508776816301e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.151917306316258e+00,2.757620218151041e+00,2.106237523899308e-01 1.098627197746938e+00,6.122793823731406e+00 -1.532529646807422e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.117010721276371e+00,2.757620218151041e+00,2.105226425853355e-01 1.131388042563296e+00,6.100793413169625e+00 -1.515891179368511e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.082104136236484e+00,2.757620218151041e+00,2.096993026596907e-01 1.168741367911734e+00,6.076864574364174e+00 -1.499590407499601e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.047197551196598e+00,2.757620218151041e+00,2.082546682952429e-01 1.210287971886136e+00,6.051186370768531e+00 -1.483625470352738e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.012290966156711e+00,2.757620218151041e+00,2.062907290438470e-01 1.255525293904012e+00,6.023943258830915e+00 -1.467996273335682e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-9.773843811168246e-01,2.757620218151041e+00,2.039010420883978e-01 1.303842539526666e+00,5.995322841500724e+00 -1.452705066887158e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-9.424777960769379e-01,2.757620218151041e+00,2.011615265091834e-01 1.354525689926691e+00,5.965513749359433e+00 -1.437756918636307e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-9.075712110370514e-01,2.757620218151041e+00,1.981226299615004e-01 1.406774226481885e+00,5.934703681296102e+00 -1.423160057414706e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-8.726646259971648e-01,2.757620218151041e+00,1.948039071083279e-01 1.459729244176207e+00,5.903077631648437e+00 -1.408926072585171e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-8.377580409572782e-01,2.757620218151041e+00,1.911917909866867e-01 1.512510032328193e+00,5.870816326025071e+00 -1.395069958202964e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-8.028514559173916e-01,2.757620218151041e+00,1.872408973460670e-01 1.564253968101631e+00,5.838094883368071e+00 -1.381609998359514e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-7.679448708775050e-01,2.757620218151041e+00,1.828786688176816e-01 1.614153494908721e+00,5.805081716865963e+00 -1.368567497329485e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-7.330382858376184e-01,2.757620218151041e+00,1.780126727810860e-01 1.661484424482780e+00,5.771937680763315e+00 -1.355966365448698e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-6.981317007977318e-01,2.757620218151041e+00,1.725395358708241e-01 1.705621546063721e+00,5.738815463739703e+00 -1.343832578567964e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-6.632251157578453e-01,2.757620218151041e+00,1.663543931573404e-01 1.746039766310471e+00,5.705859222374332e+00 -1.332193535038027e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-6.283185307179586e-01,2.757620218151041e+00,1.593598401600120e-01 1.782300802452291e+00,5.673204440555344e+00 -1.321077339106745e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-5.934119456780721e-01,2.757620218151041e+00,1.514736339105831e-01 1.814026050025729e+00,5.640977993060735e+00 -1.310512043046181e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-5.585053606381855e-01,2.757620218151041e+00,1.426347101359404e-01 1.840855121648554e+00,5.609298384624545e+00 -1.300524882067225e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-5.235987755982988e-01,2.757620218151041e+00,1.328073992897837e-01 1.862386097093709e+00,5.578276130357788e+00 -1.291141536029109e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-4.886921905584123e-01,2.757620218151041e+00,1.219840047969337e-01 1.878086248080154e+00,5.548014240088528e+00 -1.282385450136990e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-4.537856055185257e-01,2.757620218151041e+00,1.101861731502631e-01 1.887146717122044e+00,5.518608768483936e+00 -1.274277243382921e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-4.188790204786391e-01,2.757620218151041e+00,9.746583760323273e-02 1.888219485515062e+00,5.490149394880094e+00 -1.266834228663083e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-3.839724354387525e-01,2.757620218151041e+00,8.390725330705527e-02 1.878884297850745e+00,5.462720001388844e+00 -1.260070062612380e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-3.490658503988659e-01,2.757620218151041e+00,6.963374731694885e-02 1.854426853277203e+00,5.436399224553909e+00 -1.253994536599591e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-3.141592653589793e-01,2.757620218151041e+00,5.483022794830528e-02 1.804594516253293e+00,5.411260963807879e+00 -1.248613513406931e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.792526803190927e-01,2.757620218151041e+00,3.982526507476468e-02 1.703165618781598e+00,5.387374838295973e+00 -1.243929007254855e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.443460952792061e-01,2.757620218151041e+00,2.547199878589345e-02 1.465266268615612e+00,5.364806591320425e+00 -1.239939398376952e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-2.094395102393196e-01,2.757620218151041e+00,1.549273506635761e-02 7.864816862514150e-01,5.343618447865908e+00 -1.236639767604690e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.745329251994329e-01,2.757620218151041e+00,1.967403742667233e-02 -1.809189745771390e-01,5.323869434754863e+00 -1.234022331634391e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.396263401595464e-01,2.757620218151041e+00,3.313356056221377e-02 -5.783169067442162e-01,5.305615674603915e+00 -1.232076955999470e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-1.047197551196598e-01,2.757620218151041e+00,4.857927812595783e-02 -7.373647045351206e-01,5.288910663874486e+00 -1.230791720371078e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-6.981317007977318e-02,2.757620218151041e+00,6.434957023352736e-02 -8.211617368356814e-01,5.273805542193463e+00 -1.230153509701611e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",-3.490658503988659e-02,2.757620218151041e+00,7.992955779686936e-02 -8.745823590641723e-01,5.260349355260661e+00 -1.230148604884043e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",0.000000000000000e+00,2.757620218151041e+00,9.504686514219828e-02 -9.134846530369504e-01,5.248589307712605e+00 -1.230763247941177e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",3.490658503988659e-02,2.757620218151041e+00,1.095040554213974e-01 -9.447292191749138e-01,5.238570995991187e+00 -1.231984159146821e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",6.981317007977318e-02,2.757620218151041e+00,1.231353979523919e-01 -9.717356866907416e-01,5.230338605261869e+00 -1.233798986739405e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.047197551196598e-01,2.757620218151041e+00,1.357931469769612e-01 -9.963990183296699e-01,5.223935049334440e+00 -1.236196673812831e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.396263401595464e-01,2.757620218151041e+00,1.473429303260022e-01 -1.019866220377732e+00,5.219402028813734e+00 -1.239167731339954e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.745329251994329e-01,2.757620218151041e+00,1.576625936385888e-01 -1.042892129202065e+00,5.216779980642997e+00 -1.242704410879115e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.094395102393196e-01,2.757620218151041e+00,1.666426211717937e-01 -1.066019195293844e+00,5.216107891939470e+00 -1.246800775120345e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.443460952792061e-01,2.757620218151041e+00,1.741874120957296e-01 -1.089676460863871e+00,5.217422952574022e+00 -1.251452668850672e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",2.792526803190927e-01,2.757620218151041e+00,1.802170937694429e-01 -1.114238834953872e+00,5.220760024234522e+00 -1.256657596986782e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",3.141592653589793e-01,2.757620218151041e+00,1.846697062044914e-01 -1.140066073369695e+00,5.226150908602398e+00 -1.262414519896490e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",3.490658503988659e-01,2.757620218151041e+00,1.875036546340293e-01 -1.167531426589947e+00,5.233623403606086e+00 -1.268723579195941e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",3.839724354387525e-01,2.757620218151041e+00,1.887003573629196e-01 -1.197045545664817e+00,5.243200144330950e+00 -1.275585769484938e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",4.188790204786391e-01,2.757620218151041e+00,1.882670372231074e-01 -1.229079119806220e+00,5.254897233901188e+00 -1.283002573014222e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",4.537856055185257e-01,2.757620218151041e+00,1.862396276197766e-01 -1.264186650239473e+00,5.268722679331721e+00 -1.290975575038667e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",4.886921905584123e-01,2.757620218151041e+00,1.826857933426118e-01 -1.303033144520343e+00,5.284674657774180e+00 -1.299506077597664e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",5.235987755982988e-01,2.757620218151041e+00,1.777081030918729e-01 -1.346424939958698e+00,5.302739649488149e+00 -1.308594728701725e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",5.585053606381855e-01,2.757620218151041e+00,1.714474302623278e-01 -1.395344883403860e+00,5.322890484913162e+00 -1.318241182441107e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",5.934119456780721e-01,2.757620218151041e+00,1.640866838464942e-01 -1.450989979733889e+00,5.345084363952706e+00 -1.328443803441928e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",6.283185307179586e-01,2.757620218151041e+00,1.558549381198969e-01 -1.514805069320265e+00,5.369260915461731e+00 -1.339199426477356e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",6.632251157578453e-01,2.757620218151041e+00,1.470318373824639e-01 -1.588496892539958e+00,5.395340373317667e+00 -1.350503179020086e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",6.981317007977318e-01,2.757620218151041e+00,1.379515957370032e-01 -1.673995976584780e+00,5.423221951661989e+00 -1.362348371243412e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",7.330382858376184e-01,2.757620218151041e+00,1.290046393284358e-01 -1.773307223593887e+00,5.452782505234607e+00 -1.374726454604096e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",7.679448708775050e-01,2.757620218151041e+00,1.206325350448572e-01 -1.888161065745283e+00,5.483875560557339e+00 -1.387627046842018e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",8.028514559173916e-01,2.757620218151041e+00,1.133084206321676e-01 -2.019380512420403e+00,5.516330799561001e+00 -1.401038018178265e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",8.377580409572782e-01,2.757620218151041e+00,1.074929204416659e-01 -2.165996132768647e+00,5.549954068798090e+00 -1.414945630840532e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",8.726646259971648e-01,2.757620218151041e+00,1.035606380734985e-01 -2.324445022147023e+00,5.584527974601166e+00 -1.429334721921902e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",9.075712110370514e-01,2.757620218151041e+00,1.017113564615702e-01 -2.488527725688397e+00,5.619813107689376e+00 -1.444188918079399e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",9.424777960769379e-01,2.757620218151041e+00,1.019054624566027e-01 -2.650635686324764e+00,5.655549920345949e+00 -1.459490869750995e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",9.773843811168246e-01,2.757620218151041e+00,1.038652264346450e-01 -2.803822703414729e+00,5.691461256225394e+00 -1.475222492415378e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.012290966156711e+00,2.757620218151041e+00,1.071455208110459e-01 -2.943480809323382e+00,5.727255508171750e+00 -1.491365202893597e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.047197551196598e+00,2.757620218151041e+00,1.112339876477376e-01 -3.067777073707809e+00,5.762630354373028e+00 -1.507900139712147e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.082104136236484e+00,2.757620218151041e+00,1.156354630877609e-01 3.106119558140511e+00,5.797276999049452e+00 -1.524808358001601e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.117010721276371e+00,2.757620218151041e+00,1.199215956537542e-01 3.010205019226111e+00,5.830884821959176e+00 -1.542070991166250e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.151917306316258e+00,2.757620218151041e+00,1.237503697472383e-01 2.925492216435362e+00,5.863146322466482e+00 -1.559669373499461e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.186823891356144e+00,2.757620218151041e+00,1.268679102661148e-01 2.849712683751219e+00,5.893762229714981e+00 -1.577585119917991e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.221730476396031e+00,2.757620218151041e+00,1.291026086018288e-01 2.780705282755110e+00,5.922446641267476e+00 -1.595800160947593e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.256637061435917e+00,2.757620218151041e+00,1.303572293877791e-01 2.716474351190106e+00,5.948932048794224e+00 -1.614296732938604e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.291543646475804e+00,2.757620218151041e+00,1.306015086119457e-01 2.655174659813898e+00,5.972974111065557e+00 -1.633057325177610e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.326450231515691e+00,2.757620218151041e+00,1.298661081807741e-01 2.595067009519157e+00,5.994356041381946e+00 -1.652064587068410e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.361356816555577e+00,2.757620218151041e+00,1.282380920556647e-01 2.534469712879170e+00,6.012892488137455e+00 -1.671301199880931e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.396263401595464e+00,2.757620218151041e+00,1.258578189088841e-01 2.471722999113381e+00,6.028432802739840e+00 -1.690749718721728e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.431169986635350e+00,2.757620218151041e+00,1.229169653171948e-01 2.405183038088268e+00,6.040863607747499e+00 -1.710392391380662e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.466076571675237e+00,2.757620218151041e+00,1.196570686285600e-01 2.333267082684870e+00,6.050110598921780e+00 -1.730210961569262e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.500983156715124e+00,2.757620218151041e+00,1.163673301424526e-01 2.254577143300101e+00,6.056139537034939e+00 -1.750186464792086e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.535889741755010e+00,2.757620218151041e+00,1.133793730155239e-01 2.168127980190280e+00,6.058956407898545e+00 -1.770299025674830e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.570796326794897e+00,2.757620218151041e+00,1.110554727865785e-01 2.073679908282904e+00,6.058606751473567e+00 -1.790527665987826e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx_2='0.5' Ty_2='0'",1.605702911834783e+00,2.757620218151041e+00,1.097664719475496e-01 1.972110228211739e+00,6.055174182516534e+00 -1.810850132810759e+00
