Variation, Phi(rad), Theta(rad), rEphi(mag ang),rEtheta(mag ang)
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.710422666954443e+00,2.722713633111154e+00,8.809061936542834e-02 2.486172322004323e+00,2.720895004459420e+00 -2.388665919015328e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.745329251994330e+00,2.722713633111154e+00,8.870535688690387e-02 2.453528021948272e+00,2.725378663751531e+00 -2.474433536203976e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.780235837034216e+00,2.722713633111154e+00,8.922823008228881e-02 2.419816354012154e+00,2.729964896786766e+00 -2.559781483800565e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.815142422074103e+00,2.722713633111154e+00,8.962151443860050e-02 2.384666485229192e+00,2.734592137549385e+00 -2.644631053522604e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.850049007113989e+00,2.722713633111154e+00,8.983945246971722e-02 2.347761107157187e+00,2.739200014865678e+00 -2.728904603082949e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.884955592153876e+00,2.722713633111154e+00,8.983076954866044e-02 2.308839461486727e+00,2.743730839882386e+00 -2.812525039548467e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.919862177193763e+00,2.722713633111154e+00,8.954145877413580e-02 2.267693244426429e+00,2.748131080965829e+00 -2.895415258043578e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.954768762233649e+00,2.722713633111154e+00,8.891768260211269e-02 2.224156519338020e+00,2.752352773898910e+00 -2.977497559612007e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",1.989675347273536e+00,2.722713633111154e+00,8.790866455074857e-02 2.178090868222148e+00,2.756354811804380e+00 -3.058693072298045e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.024581932313422e+00,2.722713633111154e+00,8.646947318427121e-02 2.129366724945115e+00,2.760104058717231e+00 -3.138921198847644e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.059488517353309e+00,2.722713633111154e+00,8.456362756168743e-02 2.077841260743980e+00,2.763576233621363e+00 3.065086194138777e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.094395102393195e+00,2.722713633111154e+00,8.216547677085227e-02 2.023332421035327e+00,2.766756518249994e+00 2.987043982450561e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.129301687433082e+00,2.722713633111154e+00,7.926232752758081e-02 1.965587769466965e+00,2.769639851915062e+00 2.910225975861694e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.164208272472969e+00,2.722713633111154e+00,7.585631680616824e-02 1.904245634980633e+00,2.772230889649981e+00 2.834723936362868e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.199114857512855e+00,2.722713633111154e+00,7.196605640777834e-02 1.838784565563540e+00,2.774543615297121e+00 2.760633018441910e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.234021442552742e+00,2.722713633111154e+00,6.762812016229623e-02 1.768455115725794e+00,2.776600617875125e+00 2.688051779090890e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.268928027592628e+00,2.722713633111154e+00,6.289851095945820e-02 1.692185457725493e+00,2.778432056485612e+00 2.617082058718738e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.303834612632515e+00,2.722713633111154e+00,5.785434470062321e-02 1.608449595953869e+00,2.780074354959446e+00 2.547828730430450e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.338741197672402e+00,2.722713633111154e+00,5.259612947858332e-02 1.515086143733362e+00,2.781568681238292e+00 2.480399318811126e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.373647782712288e+00,2.722713633111154e+00,4.725118333280778e-02 1.409064007571937e+00,2.782959277123809e+00 2.414903493205557e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.408554367752175e+00,2.722713633111154e+00,4.197879555090749e-02 1.286231029894463e+00,2.784291710735806e+00 2.351452444420368e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.443460952792061e+00,2.722713633111154e+00,3.697719355659721e-02 1.141210142591074e+00,2.785611126348770e+00 2.290158157648177e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.478367537831948e+00,2.722713633111154e+00,3.248971470950956e-02 9.679350226098444e-01,2.786960564129648e+00 2.231132598026019e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.513274122871834e+00,2.722713633111154e+00,2.879965678868569e-02 7.618736224904266e-01,2.788379415948865e+00 2.174486828367709e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.548180707911721e+00,2.722713633111154e+00,2.618928045711523e-02 5.249637779082768e-01,2.789902073486534e+00 2.120330081025044e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.583087292951608e+00,2.722713633111154e+00,2.483921726538317e-02 2.710941116870461e-01,2.791556812181720e+00 2.068768807339250e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.617993877991494e+00,2.722713633111154e+00,2.470833663124904e-02 2.431393276266591e-02,2.793364940228972e+00 2.019905728607547e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.652900463031381e+00,2.722713633111154e+00,2.551489940486270e-02 -1.931389909895831e-01,2.795340226941446e+00 1.973838911860586e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.687807048071268e+00,2.722713633111154e+00,2.685690844574546e-02 -3.706978343605024e-01,2.797488610465475e+00 1.930660892073357e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.722713633111154e+00,2.722713633111154e+00,2.835209724955383e-02 -5.083954491451489e-01,2.799808172005914e+00 1.890457859857675e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.757620218151041e+00,2.722713633111154e+00,2.970474976564647e-02 -6.109093120938666e-01,2.802289353149829e+00 1.853308930430720e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.792526803190927e+00,2.722713633111154e+00,3.071210729035804e-02 -6.833076150829412e-01,2.804915385042882e+00 1.819285505993917e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.827433388230814e+00,2.722713633111154e+00,3.124994128812426e-02 -7.293184622412292e-01,2.807662893282985e+00 1.788450739880447e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.862339973270700e+00,2.722713633111154e+00,3.125826612761418e-02 -7.509010596707661e-01,2.810502640389359e+00 1.760859107210930e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.897246558310587e+00,2.722713633111154e+00,3.073309574693678e-02 -7.482191942935054e-01,2.813400368292585e+00 1.736556083562809e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.932153143350474e+00,2.722713633111154e+00,2.972490801026164e-02 -7.196507759671756e-01,2.816317706009585e+00 1.715577930468954e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",2.967059728390360e+00,2.722713633111154e+00,2.834365610050321e-02 -6.617974065723214e-01,2.819213111942111e+00 1.697951584498424e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.001966313430247e+00,2.722713633111154e+00,2.676976540214323e-02 -5.697538697523032e-01,2.822042825445637e+00 1.683694645243945e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.036872898470133e+00,2.722713633111154e+00,2.526710836436959e-02 -4.383629852105865e-01,2.824761807843472e+00 1.672815456689000e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.071779483510020e+00,2.722713633111154e+00,2.418256623456356e-02 -2.656567129214535e-01,2.827324658351513e+00 1.665313276046382e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.106686068549906e+00,2.722713633111154e+00,2.389844633023691e-02 -5.859794121111247e-02,2.829686494966673e+00 1.661178524115736e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",3.141592653589793e+00,2.722713633111154e+00,2.471292202542506e-02 1.637039218948258e-01,2.831803793909356e+00 1.660393111358215e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-3.141592653589793e+00,2.757620218151041e+00,2.675861138483785e-02 6.013423177651694e-01,2.577157955714937e+00 1.885335758636351e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-3.106686068549906e+00,2.757620218151041e+00,2.893043909629088e-02 7.695780662485023e-01,2.578797965620577e+00 1.887205107371713e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-3.071779483510020e+00,2.757620218151041e+00,3.184671191030146e-02 9.193739385795046e-01,2.580037479992003e+00 1.892078273569732e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-3.036872898470133e+00,2.757620218151041e+00,3.531404834297382e-02 1.048484711038668e+00,2.580850062617638e+00 1.899923377056939e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-3.001966313430247e+00,2.757620218151041e+00,3.912415794628080e-02 1.158865919262265e+00,2.581214871617685e+00 1.910702859076213e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.967059728390360e+00,2.757620218151041e+00,4.308255000546948e-02 1.254123636128014e+00,2.581117025421653e+00 1.924373918454998e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.932153143350474e+00,2.757620218151041e+00,4.701834024252981e-02 1.337998480980314e+00,2.580547855508011e+00 1.940888981864890e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.897246558310587e+00,2.757620218151041e+00,5.078519677886953e-02 1.413755349637699e+00,2.579505038882337e+00 1.960196204864868e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.862339973270700e+00,2.757620218151041e+00,5.425964859395566e-02 1.484054739392986e+00,2.577992604076847e+00 1.982239999665341e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.827433388230814e+00,2.757620218151041e+00,5.733931010630335e-02 1.551015447923071e+00,2.576020805853371e+00 2.006961584605295e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.792526803190927e+00,2.757620218151041e+00,5.994171618120674e-02 1.616329585401687e+00,2.573605865918313e+00 2.034299549243686e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.757620218151041e+00,2.757620218151041e+00,6.200376585744297e-02 1.681376435449895e+00,2.570769579885197e+00 2.064190427785107e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.722713633111154e+00,2.757620218151041e+00,6.348158785842117e-02 1.747319759360253e+00,2.567538794444739e+00 2.096569272359039e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.687807048071268e+00,2.757620218151041e+00,6.435063728180174e-02 1.815187530674037e+00,2.563944763137112e+00 2.131370216533809e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.652900463031381e+00,2.757620218151041e+00,6.460588017415564e-02 1.885937415169584e+00,2.560022394092271e+00 2.168527018465510e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.617993877991494e+00,2.757620218151041e+00,6.426197651774490e-02 1.960511701971440e+00,2.555809408355980e+00 2.207973572359782e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.583087292951608e+00,2.757620218151041e+00,6.335341877745351e-02 2.039884187985935e+00,2.551345432624550e+00 2.249644376564396e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.548180707911721e+00,2.757620218151041e+00,6.193461638786524e-02 2.125099313632486e+00,2.546671054992155e+00 2.293474946709026e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.513274122871834e+00,2.757620218151041e+00,6.007992723856779e-02 2.217300370543486e+00,2.541826876266465e+00 2.339402162943953e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.478367537831948e+00,2.757620218151041e+00,5.788360622725362e-02 2.317738088505881e+00,2.536852592132240e+00 2.387364541549958e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.443460952792061e+00,2.757620218151041e+00,5.545953290133282e-02 2.427742501720718e+00,2.531786142579051e+00 2.437302423004716e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.408554367752175e+00,2.757620218151041e+00,5.294034161899544e-02 2.548629850084022e+00,2.526662964275295e+00 2.489158070953730e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.373647782712288e+00,2.757620218151041e+00,5.047515710056779e-02 2.681506436224261e+00,2.521515378792067e+00 2.542875679350071e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.338741197672402e+00,2.757620218151041e+00,4.822456861700979e-02 2.826936001140600e+00,2.516372144721457e+00 2.598401288149482e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.303834612632515e+00,2.757620218151041e+00,4.635106271262220e-02 2.984482144460981e+00,2.511258194915139e+00 2.655682611186978e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.268928027592628e+00,2.757620218151041e+00,4.500366126767845e-02 -3.130938753044568e+00,2.506194571574797e+00 2.714668783005024e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.234021442552742e+00,2.757620218151041e+00,4.429797838249012e-02 -2.956520497885439e+00,2.501198562193865e+00 2.775310034235893e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.199114857512855e+00,2.757620218151041e+00,4.429711161868334e-02 -2.780337401117824e+00,2.496284028948180e+00 2.837557307468028e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.164208272472969e+00,2.757620218151041e+00,4.500164710323444e-02 -2.607678403379789e+00,2.491461913718032e+00 2.901361827199058e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.129301687433082e+00,2.757620218151041e+00,4.635442455360063e-02 -2.443103755025163e+00,2.486740891190240e+00 2.966674638409587e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.094395102393195e+00,2.757620218151041e+00,4.825809442777492e-02 -2.289659700438245e+00,2.482128134108611e+00 3.033446128468452e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.059488517353309e+00,2.757620218151041e+00,5.059732736512145e-02 -2.148707518128452e+00,2.477630148305587e+00 3.101625546559873e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-2.024581932313422e+00,2.757620218151041e+00,5.325759904159835e-02 -2.020232543746279e+00,2.473253631113201e+00 -3.112024773451789e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.989675347273536e+00,2.757620218151041e+00,5.613682269432901e-02 -1.903329696791700e+00,2.469006305398112e+00 -3.041188632050822e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.954768762233649e+00,2.757620218151041e+00,5.915018611860137e-02 -1.796639693937868e+00,2.464897682874454e+00 -2.969108222820221e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.919862177193763e+00,2.757620218151041e+00,6.223032190282343e-02 -1.698651883799400e+00,2.460939714397347e+00 -2.895843279218322e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.884955592153876e+00,2.757620218151041e+00,6.532494930270502e-02 -1.607880646613930e+00,2.457147291318529e+00 -2.821456710618387e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.850049007113989e+00,2.757620218151041e+00,6.839349428185085e-02 -1.522953046495697e+00,2.453538570228566e+00 -2.746014879493995e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.815142422074103e+00,2.757620218151041e+00,7.140357257861939e-02 -1.442643954250333e+00,2.450135102940414e+00 -2.669587823027223e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.780235837034216e+00,2.757620218151041e+00,7.432779578803657e-02 -1.365883848043172e+00,2.446961763751495e+00 -2.592249416099042e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.745329251994330e+00,2.757620218151041e+00,7.714111156246087e-02 -1.291754104965939e+00,2.444046476213059e+00 -2.514077473267367e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.710422666954443e+00,2.757620218151041e+00,7.981875179312102e-02 -1.219477434269624e+00,2.441419751235522e+00 -2.435153787867689e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.675516081914556e+00,2.757620218151041e+00,8.233478673806655e-02 -1.148406893693701e+00,2.439114056846683e+00 -2.355564106905629e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.640609496874670e+00,2.757620218151041e+00,8.466123985374986e-02 -1.078014748985069e+00,2.437163046887516e+00 -2.275398041073714e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.605702911834783e+00,2.757620218151041e+00,8.676769390482390e-02 -1.007881466725499e+00,2.435600681097479e+00 -2.194748910120361e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.570796326794897e+00,2.757620218151041e+00,8.862130776707830e-02 -9.376848074074383e-01,2.434460272263156e+00 -2.113713524994778e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.535889741755010e+00,2.757620218151041e+00,9.018716208083065e-02 -8.671889604707169e-01,2.433773497369006e+00 -2.032391909703998e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.500983156715124e+00,2.757620218151041e+00,9.142885798994914e-02 -7.962337384928209e-01,2.433569409106821e+00 -1.950886967606839e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.466076571675237e+00,2.757620218151041e+00,9.230930388688570e-02 -7.247239249992186e-01,2.433873481885457e+00 -1.869304098836917e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.431169986635350e+00,2.757620218151041e+00,9.279163759162122e-02 -6.526189101540156e-01,2.434706722931479e+00 -1.787750777547267e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.396263401595464e+00,2.757620218151041e+00,9.284024325808152e-02 -5.799227442239211e-01,2.436084874539375e+00 -1.706336099524763e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.361356816555577e+00,2.757620218151041e+00,9.242183170962742e-02 -5.066746978425967e-01,2.438017728400919e+00 -1.625170312242016e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.326450231515691e+00,2.757620218151041e+00,9.150655885029686e-02 -4.329403513176210e-01,2.440508567603990e+00 -1.544364340419110e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.291543646475804e+00,2.757620218151041e+00,9.006915907297645e-02 -3.588031494299742e-01,2.443553746700484e+00 -1.464029320510868e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.256637061435917e+00,2.757620218151041e+00,8.809006964730058e-02 -2.843562529983347e-01,2.447142415508011e+00 -1.384276157125532e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.221730476396031e+00,2.757620218151041e+00,8.555651885339600e-02 -2.096943833636296e-01,2.451256388261446e+00 -1.305215113191910e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.186823891356144e+00,2.757620218151041e+00,8.246354634938635e-02 -1.349051656629909e-01,2.455870156507540e+00 -1.226955443771287e+00
"Freq='0.433GHz', dipole_R='5mm' f='433MHz' h='0.34618066743648962' lambda='0.69236133487297924' Tx='1' Ty='0' Tz='0'",-1.151917306316258e+00,2.757620218151041e+00,7.881492025684683e-02 -6.005918166757691e-02,2.460951041777637e+00 -1.149605080874431e+00
