Phi[deg],Theta[deg],dB(DirTotal)
-130,42,-6.2299
-128,42,-6.20322
-126,42,-6.1871
-124,42,-6.18349
-122,42,-6.19416
-120,42,-6.22071
-118,42,-6.26459
-116,42,-6.32714
-114,42,-6.40962
-112,42,-6.5132
-110,42,-6.63908
-108,42,-6.78847
-106,42,-6.96265
-104,42,-7.16303
-102,42,-7.39121
-100,42,-7.64898
-98,42,-7.93841
-96,42,-8.26184
-94,42,-8.62193
-92,42,-9.02153
-90,42,-9.46359
-88,42,-9.95076
-86,42,-10.4847
-84,42,-11.0649
-82,42,-11.686
-80,42,-12.334
-78,42,-12.9792
-76,42,-13.5682
-74,42,-14.018
-72,42,-14.2246
-70,42,-14.0997
-68,42,-13.6201
-66,42,-12.8435
-64,42,-11.8725
-62,42,-10.8061
-60,42,-9.71555
-58,42,-8.6441
-56,42,-7.61462
-54,42,-6.63762
-52,42,-5.71667
-50,42,-4.85175
-48,42,-4.04103
-46,42,-3.28198
-44,42,-2.57179
-42,42,-1.90775
-40,42,-1.28729
-38,42,-0.708061
-36,42,-0.167969
-34,42,0.334867
-32,42,0.802116
-30,42,1.23525
-28,42,1.63559
-26,42,2.00427
-24,42,2.34231
-22,42,2.65062
-20,42,2.92996
-18,42,3.18103
-16,42,3.40443
-14,42,3.60067
-12,42,3.77018
-10,42,3.91333
-8,42,4.03044
-6,42,4.12173
-4,42,4.18739
-2,42,4.22753
0,42,4.24224
2,42,4.23151
4,42,4.19531
6,42,4.13353
8,42,4.04602
10,42,3.93256
12,42,3.79289
14,42,3.62665
16,42,3.43346
18,42,3.21285
20,42,2.96426
22,42,2.68708
24,42,2.3806
26,42,2.044
28,42,1.67638
30,42,1.2767
32,42,0.843807
34,42,0.376386
36,42,-0.127036
38,42,-0.668121
40,42,-1.24873
42,42,-1.87096
44,42,-2.5371
46,42,-3.24969
48,42,-4.0114
50,42,-4.82492
52,42,-5.6927
54,42,-6.61635
56,42,-7.59561
58,42,-8.62641
60,42,-9.69748
62,42,-10.7848
64,42,-11.8436
66,42,-12.8012
68,42,-13.5585
70,42,-14.0158
72,42,-14.1209
74,42,-13.9017
76,42,-13.4477
78,42,-12.8609
80,42,-12.2219
82,42,-11.582
84,42,-10.9697
86,42,-10.3986
88,42,-9.87351
90,42,-9.39508
92,42,-8.96158
94,42,-8.57034
96,42,-8.21844
98,42,-7.90302
100,42,-7.62145
102,42,-7.37138
104,42,-7.15072
106,42,-6.95767
108,42,-6.79063
110,42,-6.64819
112,42,-6.52905
114,42,-6.432
116,42,-6.35587
118,42,-6.29947
120,42,-6.26158
122,42,-6.24087
124,42,-6.23591
126,42,-6.2451
128,42,-6.26668
130,42,-6.29872
132,42,-6.33906
134,42,-6.38542
136,42,-6.43535
138,42,-6.48633
140,42,-6.53581
142,42,-6.58133
144,42,-6.62064
146,42,-6.65175
148,42,-6.67311
150,42,-6.68366
152,42,-6.68294
154,42,-6.67103
156,42,-6.64863
158,42,-6.61695
160,42,-6.57763
162,42,-6.53264
164,42,-6.48412
166,42,-6.43433
168,42,-6.38544
170,42,-6.33953
172,42,-6.29844
174,42,-6.26376
176,42,-6.23675
178,42,-6.21834
180,42,-6.20909
-180,44,-6.09702
-178,44,-6.09982
-176,44,-6.11588
-174,44,-6.14459
-172,44,-6.18491
-170,44,-6.23544
-168,44,-6.29439
-166,44,-6.35963
-164,44,-6.42875
-162,44,-6.4991
-160,44,-6.56792
-158,44,-6.63242
-156,44,-6.68993
-154,44,-6.73809
-152,44,-6.77493
-150,44,-6.79908
-148,44,-6.80983
-146,44,-6.8072
-144,44,-6.79195
-142,44,-6.76552
-140,44,-6.72993
-138,44,-6.68767
-136,44,-6.64151
-134,44,-6.59442
-132,44,-6.54937
-130,44,-6.50929
-128,44,-6.47692
-126,44,-6.45482
-124,44,-6.44532
-122,44,-6.45049
-120,44,-6.47218
-118,44,-6.51205
-116,44,-6.57156
-114,44,-6.65204
-112,44,-6.75473
-110,44,-6.88084
-108,44,-7.03156
-106,44,-7.20817
-104,44,-7.41206
-102,44,-7.6448
-100,44,-7.90822
-98,44,-8.20443
-96,44,-8.53586
-94,44,-8.90529
-92,44,-9.31579
-90,44,-9.77052
-88,44,-10.2724
-86,44,-10.8232
-84,44,-11.422
-82,44,-12.0625
-80,44,-12.7275
-78,44,-13.3812
-76,44,-13.9591
-74,44,-14.363
-72,44,-14.4782
-70,44,-14.2226
-68,44,-13.5994
-66,44,-12.6955
-64,44,-11.6272
-62,44,-10.4927
-60,44,-9.35612
-58,44,-8.25336
-56,44,-7.20188
-54,44,-6.2086
-52,44,-5.27489
-50,44,-4.39937
-48,44,-3.57944
-46,44,-2.81209
-44,44,-2.09425
-42,44,-1.42305
-40,44,-0.795841
-38,44,-0.210236
-36,44,0.33589
-34,44,0.844425
-32,44,1.31704
-30,44,1.75521
-28,44,2.16025
-26,44,2.53329
-24,44,2.87537
-22,44,3.18738
-20,44,3.4701
-18,44,3.72422
-16,44,3.95034
-14,44,4.14899
-12,44,4.3206
-10,44,4.46554
-8,44,4.58413
-6,44,4.67661
-4,44,4.74316
-2,44,4.78391
0,44,4.79893
2,44,4.78822
4,44,4.75175
6,44,4.68941
8,44,4.60104
10,44,4.48643
12,44,4.34531
14,44,4.17732
16,44,3.98207
18,44,3.75908
20,44,3.50781
22,44,3.22762
24,44,2.9178
26,44,2.57754
28,44,2.20594
30,44,1.80195
32,44,1.36443
34,44,0.89206
36,44,0.383383
38,44,-0.163263
40,44,-0.749742
42,44,-1.37815
44,44,-2.05084
46,44,-2.7704
48,44,-3.53965
50,44,-4.36156
52,44,-5.23905
54,44,-6.17454
56,44,-7.16918
58,44,-8.22122
60,44,-9.32317
62,44,-10.4567
64,44,-11.5848
66,44,-12.6419
68,44,-13.5298
70,44,-14.1339
72,44,-14.3722
74,44,-14.2461
76,44,-13.839
78,44,-13.2639
80,44,-12.6164
82,44,-11.9592
84,44,-11.3269
86,44,-10.7363
88,44,-10.1936
90,44,-9.69951
92,44,-9.2524
94,44,-8.84937
96,44,-8.48726
98,44,-8.16303
100,44,-7.87391
102,44,-7.61744
104,44,-7.39151
106,44,-7.19429
108,44,-7.02419
110,44,-6.87981
112,44,-6.75988
114,44,-6.6632
116,44,-6.58859
118,44,-6.53484
120,44,-6.50063
122,44,-6.48454
124,44,-6.48495
126,44,-6.50004
128,44,-6.52773
130,44,-6.56571
132,44,-6.61139
134,44,-6.66195
136,44,-6.7144
138,44,-6.76562
140,44,-6.81252
142,44,-6.85213
144,44,-6.8818
146,44,-6.89933
148,44,-6.90313
150,44,-6.89235
152,44,-6.86692
154,44,-6.82756
156,44,-6.77572
158,44,-6.71347
160,44,-6.64334
162,44,-6.56816
164,44,-6.49087
166,44,-6.41441
168,44,-6.34156
170,44,-6.27483
172,44,-6.21645
174,44,-6.16823
176,44,-6.13164
178,44,-6.10769
180,44,-6.09702
-180,46,-5.89743
-178,46,-5.90315
-176,46,-5.92639
-174,46,-5.96645
-172,46,-6.02225
-170,46,-6.09225
-168,46,-6.17449
-166,46,-6.26659
-164,46,-6.36577
-162,46,-6.46893
-160,46,-6.57266
-158,46,-6.67344
-156,46,-6.76773
-154,46,-6.85219
-152,46,-6.92388
-150,46,-6.98043
-148,46,-7.02031
-146,46,-7.04284
-144,46,-7.04837
-142,46,-7.03815
-140,46,-7.0143
-138,46,-6.9796
-136,46,-6.93734
-134,46,-6.89107
-132,46,-6.84443
-130,46,-6.80099
-128,46,-6.76412
-126,46,-6.73695
-124,46,-6.72227
-122,46,-6.72255
-120,46,-6.73996
-118,46,-6.77637
-116,46,-6.83342
-114,46,-6.91253
-112,46,-7.01499
-110,46,-7.14201
-108,46,-7.29477
-106,46,-7.4745
-104,46,-7.68254
-102,46,-7.92041
-100,46,-8.18991
-98,46,-8.49314
-96,46,-8.83259
-94,46,-9.21114
-92,46,-9.63202
-90,46,-10.0986
-88,46,-10.614
-86,46,-11.18
-84,46,-11.7956
-82,46,-12.4529
-80,46,-13.1317
-78,46,-13.7891
-76,46,-14.3488
-74,46,-14.6977
-72,46,-14.7132
-70,46,-14.326
-68,46,-13.5686
-66,46,-12.5529
-64,46,-11.403
-62,46,-10.2126
-60,46,-9.03818
-58,46,-7.90915
-56,46,-6.83847
-54,46,-5.83028
-52,46,-4.88427
-50,46,-3.99811
-48,46,-3.16862
-46,46,-2.39245
-44,46,-1.6664
-42,46,-0.987456
-40,46,-0.352936
-38,46,0.239572
-36,46,0.792207
-34,46,1.30686
-32,46,1.78521
-30,46,2.22873
-28,46,2.63873
-26,46,3.01637
-24,46,3.36266
-22,46,3.67851
-20,46,3.96471
-18,46,4.22197
-16,46,4.45087
-14,46,4.65197
-12,46,4.82569
-10,46,4.97243
-8,46,5.09249
-6,46,5.18613
-4,46,5.25354
-2,46,5.29484
0,46,5.31011
2,46,5.29936
4,46,5.26254
6,46,5.19956
8,46,5.11025
10,46,4.99439
12,46,4.8517
14,46,4.68184
16,46,4.48438
18,46,4.25886
20,46,4.0047
22,46,3.72129
24,46,3.40789
26,46,3.06369
28,46,2.68778
30,46,2.27912
32,46,1.83655
34,46,1.35877
36,46,0.844323
38,46,0.291546
40,46,-0.301419
42,46,-0.936671
44,46,-1.61657
46,46,-2.34375
48,46,-3.12113
50,46,-3.95184
52,46,-4.83912
54,46,-5.78597
56,46,-6.79454
58,46,-7.86483
60,46,-8.99226
62,46,-10.1632
64,46,-11.3474
66,46,-12.4875
68,46,-13.4895
70,46,-14.2307
72,46,-14.6034
74,46,-14.5791
76,46,-14.2286
78,46,-13.6725
80,46,-13.0215
82,46,-12.3501
84,46,-11.7002
86,46,-11.0919
88,46,-10.5328
90,46,-10.0242
92,46,-9.56412
94,46,-9.14963
96,46,-8.77739
98,46,-8.44417
100,46,-8.1471
102,46,-7.88369
104,46,-7.65181
106,46,-7.44966
108,46,-7.27568
110,46,-7.12855
112,46,-7.00703
114,46,-6.90996
116,46,-6.83616
118,46,-6.78438
120,46,-6.75325
122,46,-6.74118
124,46,-6.74635
126,46,-6.76663
128,46,-6.79959
130,46,-6.84241
132,46,-6.89195
134,46,-6.94476
136,46,-6.99714
138,46,-7.04528
140,46,-7.08541
142,46,-7.11403
144,46,-7.12812
146,46,-7.12533
148,46,-7.10424
150,46,-7.06443
152,46,-7.00652
154,46,-6.93216
156,46,-6.84382
158,46,-6.74465
160,46,-6.6382
162,46,-6.52823
164,46,-6.41847
166,46,-6.3125
168,46,-6.21356
170,46,-6.12454
172,46,-6.04786
174,46,-5.9855
176,46,-5.93901
178,46,-5.90944
180,46,-5.89743
-180,48,-5.62097
-178,48,-5.62965
-176,48,-5.65998
-174,48,-5.71128
-172,48,-5.78245
-170,48,-5.87193
-168,48,-5.97772
-166,48,-6.09733
-164,48,-6.22778
-162,48,-6.36565
-160,48,-6.50707
-158,48,-6.64788
-156,48,-6.78369
-154,48,-6.91019
-152,48,-7.02328
-150,48,-7.11944
-148,48,-7.19596
-146,48,-7.25121
-144,48,-7.28475
-142,48,-7.29741
-140,48,-7.2912
-138,48,-7.2691
-136,48,-7.23486
-134,48,-7.1927
-132,48,-7.14701
-130,48,-7.10215
-128,48,-7.06226
-126,48,-7.03113
-124,48,-7.01217
-122,48,-7.00834
-120,48,-7.02218
-118,48,-7.05585
-116,48,-7.11119
-114,48,-7.18973
-112,48,-7.29283
-110,48,-7.42168
-108,48,-7.57743
-106,48,-7.76122
-104,48,-7.97431
-102,48,-8.21813
-100,48,-8.4944
-98,48,-8.80516
-96,48,-9.15291
-94,48,-9.54056
-92,48,-9.97145
-90,48,-10.4491
-88,48,-10.9769
-86,48,-11.5567
-84,48,-12.1869
-82,48,-12.8586
-80,48,-13.5477
-78,48,-14.2041
-76,48,-14.739
-74,48,-15.025
-72,48,-14.9357
-70,48,-14.4193
-68,48,-13.5388
-66,48,-12.4257
-64,48,-11.2068
-62,48,-9.96946
-60,48,-8.76279
-58,48,-7.61056
-56,48,-6.52214
-54,48,-5.49952
-52,48,-4.54114
-50,48,-3.64391
-48,48,-2.80429
-46,48,-2.01869
-44,48,-1.28378
-42,48,-0.596506
-40,48,0.0458694
-38,48,0.645769
-36,48,1.20534
-34,48,1.72648
-32,48,2.21088
-30,48,2.66001
-28,48,3.07519
-26,48,3.45758
-24,48,3.80822
-22,48,4.12802
-20,48,4.41778
-18,48,4.67821
-16,48,4.90993
-14,48,5.11347
-12,48,5.2893
-10,48,5.43781
-8,48,5.55932
-6,48,5.65408
-4,48,5.7223
-2,48,5.7641
0,48,5.77957
2,48,5.76871
4,48,5.73148
6,48,5.66778
8,48,5.57745
10,48,5.46025
12,48,5.31591
14,48,5.14406
16,48,4.94428
18,48,4.71608
20,48,4.4589
22,48,4.17208
24,48,3.8549
26,48,3.50653
28,48,3.12603
30,48,2.71238
32,48,2.26441
34,48,1.78082
36,48,1.26013
38,48,0.700699
40,48,0.100666
42,48,-0.542066
44,48,-1.22986
46,48,-1.96538
48,48,-2.75159
50,48,-3.59174
52,48,-4.48926
54,48,-5.44758
56,48,-6.46958
58,48,-7.55654
60,48,-8.70615
62,48,-9.90853
64,48,-11.1393
66,48,-12.3487
68,48,-13.4494
70,48,-14.316
72,48,-14.8204
74,48,-14.9035
76,48,-14.6178
78,48,-14.0878
80,48,-13.438
82,48,-12.7559
84,48,-12.0909
86,48,-11.4668
88,48,-10.8927
90,48,-10.3704
92,48,-9.89792
94,48,-9.47221
96,48,-9.08972
98,48,-8.74714
100,48,-8.44152
102,48,-8.17038
104,48,-7.93163
106,48,-7.72354
108,48,-7.54467
110,48,-7.39376
112,48,-7.26967
114,48,-7.17128
116,48,-7.09744
118,48,-7.04687
120,48,-7.01808
122,48,-7.00934
124,48,-7.01855
126,48,-7.04322
128,48,-7.08044
130,48,-7.12681
132,48,-7.17848
134,48,-7.23121
136,48,-7.28046
138,48,-7.32159
140,48,-7.35011
142,48,-7.36195
144,48,-7.3538
146,48,-7.3234
148,48,-7.26975
150,48,-7.19321
152,48,-7.09546
154,48,-6.97936
156,48,-6.84867
158,48,-6.70775
160,48,-6.56123
162,48,-6.41374
164,48,-6.26971
166,48,-6.13315
168,48,-6.00764
170,48,-5.89623
172,48,-5.80142
174,48,-5.72522
176,48,-5.66913
178,48,-5.63418
180,48,-5.62097
-180,50,-5.28324
-178,50,-5.29473
-176,50,-5.33169
-174,50,-5.39348
-172,50,-5.47905
-170,50,-5.58694
-168,50,-5.71519
-166,50,-5.86136
-164,50,-6.02246
-162,50,-6.19495
-160,50,-6.37469
-158,50,-6.55707
-156,50,-6.73706
-154,50,-6.90939
-152,50,-7.06886
-150,50,-7.21062
-148,50,-7.33059
-146,50,-7.42579
-144,50,-7.49466
-142,50,-7.53721
-140,50,-7.55504
-138,50,-7.55115
-136,50,-7.52965
-134,50,-7.4954
-132,50,-7.45365
-130,50,-7.40966
-128,50,-7.36849
-126,50,-7.33477
-124,50,-7.31262
-122,50,-7.3056
-120,50,-7.31674
-118,50,-7.34855
-116,50,-7.40309
-114,50,-7.48207
-112,50,-7.58687
-110,50,-7.71871
-108,50,-7.87865
-106,50,-8.06774
-104,50,-8.28711
-102,50,-8.53803
-100,50,-8.82208
-98,50,-9.1412
-96,50,-9.49778
-94,50,-9.89476
-92,50,-10.3355
-90,50,-10.8237
-88,50,-11.3628
-86,50,-11.9548
-84,50,-12.5977
-82,50,-13.281
-80,50,-13.9771
-78,50,-14.628
-76,50,-15.1319
-74,50,-15.3488
-72,50,-15.152
-70,50,-14.5116
-68,50,-13.5193
-66,50,-12.3211
-64,50,-11.0429
-62,50,-9.76493
-60,50,-8.52954
-58,50,-7.3558
-56,50,-6.2502
-54,50,-5.21305
-52,50,-4.24181
-50,50,-3.33291
-48,50,-2.48247
-46,50,-1.68677
-44,50,-0.942377
-42,50,-0.246191
-40,50,0.404545
-38,50,1.01227
-36,50,1.57915
-34,50,2.1071
-32,50,2.59779
-30,50,3.05273
-28,50,3.47325
-26,50,3.86053
-24,50,4.2156
-22,50,4.5394
-20,50,4.83275
-18,50,5.09637
-16,50,5.3309
-14,50,5.53688
-12,50,5.71478
-10,50,5.86503
-8,50,5.98793
-6,50,6.08377
-4,50,6.15274
-2,50,6.19499
0,50,6.21059
2,50,6.19957
4,50,6.16187
6,50,6.09739
8,50,6.00597
10,50,5.88736
12,50,5.74128
14,50,5.56737
16,50,5.36517
18,50,5.1342
20,50,4.87387
22,50,4.58351
24,50,4.26239
26,50,3.90965
28,50,3.52436
30,50,3.10546
32,50,2.65179
34,50,2.16203
36,50,1.6347
38,50,1.06815
40,50,0.460524
42,50,-0.19028
44,50,-0.88663
46,50,-1.6312
48,50,-2.42698
50,50,-3.2773
52,50,-4.18575
54,50,-5.15604
56,50,-6.19156
58,50,-7.2946
60,50,-8.46455
62,50,-9.69453
64,50,-10.965
66,50,-12.2333
68,50,-13.4194
70,50,-14.3992
72,50,-15.0298
74,50,-15.223
76,50,-15.0088
78,50,-14.5111
80,50,-13.8675
82,50,-13.178
84,50,-12.5004
86,50,-11.8623
88,50,-11.2747
90,50,-10.7396
92,50,-10.2553
94,50,-9.8184
96,50,-9.42535
98,50,-9.07277
100,50,-8.75772
102,50,-8.47777
104,50,-8.23096
106,50,-8.01568
108,50,-7.83064
110,50,-7.67471
112,50,-7.54687
114,50,-7.44609
116,50,-7.37122
118,50,-7.32097
120,50,-7.29373
122,50,-7.28754
124,50,-7.29999
126,50,-7.32816
128,50,-7.36852
130,50,-7.41696
132,50,-7.46878
134,50,-7.51875
136,50,-7.56137
138,50,-7.59106
140,50,-7.60254
142,50,-7.59128
144,50,-7.55388
146,50,-7.48845
148,50,-7.39481
150,50,-7.27451
152,50,-7.13068
154,50,-6.96766
156,50,-6.79066
158,50,-6.60526
160,50,-6.41707
162,50,-6.23145
164,50,-6.05327
166,50,-5.88681
168,50,-5.73574
170,50,-5.60309
172,50,-5.49129
174,50,-5.40223
176,50,-5.33732
178,50,-5.29748
180,50,-5.28324
-180,52,-4.90186
-178,52,-4.91587
-176,52,-4.95873
-174,52,-5.02986
-172,52,-5.12833
-170,52,-5.25279
-168,52,-5.40145
-166,52,-5.57205
-164,52,-5.76172
-162,52,-5.967
-160,52,-6.18372
-158,52,-6.40707
-156,52,-6.63159
-154,52,-6.8513
-152,52,-7.06
-150,52,-7.25153
-148,52,-7.4203
-146,52,-7.56172
-144,52,-7.67274
-142,52,-7.75211
-140,52,-7.8006
-138,52,-7.82089
-136,52,-7.81727
-134,52,-7.79519
-132,52,-7.76076
-130,52,-7.72027
-128,52,-7.67983
-126,52,-7.64507
-124,52,-7.62098
-122,52,-7.61186
-120,52,-7.6213
-118,52,-7.65227
-116,52,-7.70711
-114,52,-7.7877
-112,52,-7.89552
-110,52,-8.03176
-108,52,-8.1974
-106,52,-8.39336
-104,52,-8.62057
-102,52,-8.88011
-100,52,-9.17334
-98,52,-9.50199
-96,52,-9.86833
-94,52,-10.2752
-92,52,-10.7259
-90,52,-11.2243
-88,52,-11.7738
-86,52,-12.3765
-84,52,-13.03
-82,52,-13.7224
-80,52,-14.4221
-78,52,-15.063
-76,52,-15.5308
-74,52,-15.6736
-72,52,-15.3688
-70,52,-14.6107
-68,52,-13.5171
-66,52,-12.2439
-64,52,-10.9136
-62,52,-9.5992
-60,52,-8.33713
-58,52,-7.14257
-56,52,-6.01971
-54,52,-4.96752
-52,52,-3.98276
-50,52,-3.06144
-48,52,-2.19947
-46,52,-1.39299
-44,52,-0.638518
-42,52,0.0671006
-40,52,0.726644
-38,52,1.34258
-36,52,1.91707
-34,52,2.45206
-32,52,2.94925
-30,52,3.41016
-28,52,3.83613
-26,52,4.22835
-24,52,4.58791
-22,52,4.91573
-20,52,5.21267
-18,52,5.47947
-16,52,5.71677
-14,52,5.92515
-12,52,6.10509
-10,52,6.25701
-8,52,6.38126
-6,52,6.47812
-4,52,6.54779
-2,52,6.59043
0,52,6.60611
2,52,6.59486
4,52,6.55663
6,52,6.49132
8,52,6.39875
10,52,6.27869
12,52,6.13082
14,52,5.95477
16,52,5.75009
18,52,5.51627
20,52,5.2527
22,52,4.9587
24,52,4.63351
26,52,4.27626
28,52,3.886
30,52,3.46166
32,52,3.00205
34,52,2.50583
36,52,1.97153
38,52,1.39747
40,52,0.781799
42,52,0.1224
44,52,-0.583101
46,52,-1.33739
48,52,-2.14348
50,52,-3.00476
52,52,-3.92492
54,52,-4.90788
56,52,-5.95744
58,52,-7.0766
60,52,-8.2661
62,52,-9.52142
64,52,-10.8271
66,52,-12.1465
68,52,-13.4071
70,52,-14.4885
72,52,-15.2383
74,52,-15.5419
76,52,-15.4043
78,52,-14.9447
80,52,-14.3116
82,52,-13.6183
84,52,-12.9306
86,52,-12.2807
88,52,-11.6808
90,52,-11.1338
92,52,-10.6379
94,52,-10.1897
96,52,-9.78552
98,52,-9.42201
100,52,-9.09632
102,52,-8.80618
104,52,-8.54979
106,52,-8.32576
108,52,-8.133
110,52,-7.97058
112,52,-7.83762
114,52,-7.73318
116,52,-7.65619
118,52,-7.60528
120,52,-7.57871
122,52,-7.57425
124,52,-7.58912
126,52,-7.61982
128,52,-7.66212
130,52,-7.71102
132,52,-7.76076
134,52,-7.80503
136,52,-7.83714
138,52,-7.85053
140,52,-7.83917
142,52,-7.79824
144,52,-7.72457
146,52,-7.61708
148,52,-7.47687
150,52,-7.30713
152,52,-7.11273
154,52,-6.8997
156,52,-6.67465
158,52,-6.44428
160,52,-6.21497
162,52,-5.99252
164,52,-5.78199
166,52,-5.58769
168,52,-5.41316
170,52,-5.26127
172,52,-5.13424
174,52,-5.03377
176,52,-4.96107
178,52,-4.91696
180,52,-4.90186
-180,54,-4.49399
-178,54,-4.51015
-176,54,-4.55807
-174,54,-4.63723
-172,54,-4.74682
-170,54,-4.88566
-168,54,-5.05219
-166,54,-5.24437
-164,54,-5.45961
-162,54,-5.69466
-160,54,-5.94554
-158,54,-6.20747
-156,54,-6.47483
-154,54,-6.74125
-152,54,-6.99974
-150,54,-7.24303
-148,54,-7.46404
-146,54,-7.65643
-144,54,-7.81533
-142,54,-7.93782
-140,54,-8.02336
-138,54,-8.0739
-136,54,-8.09355
-134,54,-8.08819
-132,54,-8.06476
-130,54,-8.03065
-128,54,-7.99317
-126,54,-7.95908
-124,54,-7.93445
-122,54,-7.92443
-120,54,-7.93332
-118,54,-7.9646
-116,54,-8.02098
-114,54,-8.10457
-112,54,-8.21694
-110,54,-8.35926
-108,54,-8.53243
-106,54,-8.73718
-104,54,-8.97421
-102,54,-9.24432
-100,54,-9.54857
-98,54,-9.88841
-96,54,-10.2658
-94,54,-10.6835
-92,54,-11.1446
-90,54,-11.653
-88,54,-12.2122
-86,54,-12.8242
-84,54,-13.4863
-82,54,-14.1851
-80,54,-14.8851
-78,54,-15.5121
-76,54,-15.9391
-74,54,-16.0044
-72,54,-15.5925
-70,54,-14.7235
-68,54,-13.5377
-66,54,-12.1973
-64,54,-10.8198
-62,54,-9.4715
-60,54,-8.18368
-58,54,-6.96828
-56,54,-5.82764
-54,54,-4.75969
-52,54,-3.76061
-50,54,-2.82609
-48,54,-1.95187
-46,54,-1.13399
-44,54,-0.368882
-42,54,0.346627
-40,54,1.01536
-38,54,1.6398
-36,54,2.22215
-34,54,2.76437
-32,54,3.26819
-30,54,3.73515
-28,54,4.16663
-26,54,4.56384
-24,54,4.92788
-22,54,5.25972
-20,54,5.56022
-18,54,5.83015
-16,54,6.07018
-14,54,6.2809
-12,54,6.46282
-10,54,6.61637
-8,54,6.7419
-6,54,6.83972
-4,54,6.91003
-2,54,6.953
0,54,6.96871
2,54,6.95718
4,54,6.91838
6,54,6.85219
8,54,6.75843
10,54,6.63686
12,54,6.48716
14,54,6.30893
16,54,6.10173
18,54,5.865
20,54,5.59813
22,54,5.30043
24,54,4.97109
26,54,4.60924
28,54,4.21389
30,54,3.78396
32,54,3.31823
34,54,2.81534
36,54,2.2738
38,54,1.69192
40,54,1.06782
42,54,0.39938
44,54,-0.315794
46,54,-1.0804
48,54,-1.8975
50,54,-2.7705
52,54,-3.70319
54,54,-4.69964
56,54,-5.76397
58,54,-6.89974
60,54,-8.10873
62,54,-9.38832
64,54,-10.7263
66,54,-12.0914
68,54,-13.418
70,54,-14.591
72,54,-15.4523
74,54,-15.8649
76,54,-15.8074
78,54,-15.3908
80,54,-14.7728
82,54,-14.079
84,54,-13.384
86,54,-12.7241
88,54,-12.1135
90,54,-11.5553
92,54,-11.0479
94,54,-10.588
96,54,-10.1717
98,54,-9.79598
100,54,-9.45805
102,54,-9.15591
104,54,-8.88805
106,54,-8.65336
108,54,-8.45104
110,54,-8.28039
112,54,-8.14073
114,54,-8.03126
116,54,-7.95092
118,54,-7.8983
120,54,-7.87148
122,54,-7.86792
124,54,-7.88435
126,54,-7.9166
128,54,-7.95958
130,54,-8.00721
132,54,-8.05253
134,54,-8.08788
136,54,-8.10536
138,54,-8.09733
140,54,-8.0572
142,54,-7.98012
144,54,-7.86363
146,54,-7.70795
148,54,-7.516
150,54,-7.29295
152,54,-7.04562
154,54,-6.78169
156,54,-6.50905
158,54,-6.23524
160,54,-5.96709
162,54,-5.71055
164,54,-5.47062
166,54,-5.25139
168,54,-5.05613
170,54,-4.88742
172,54,-4.74719
174,54,-4.6369
176,54,-4.55755
178,54,-4.5098
180,54,-4.49399
-180,56,-4.07469
-178,56,-4.09265
-176,56,-4.14478
-174,56,-4.23065
-172,56,-4.34956
-170,56,-4.50054
-168,56,-4.68226
-166,56,-4.89296
-164,56,-5.13037
-162,56,-5.39157
-160,56,-5.6729
-158,56,-5.96982
-156,56,-6.27684
-154,56,-6.58746
-152,56,-6.89426
-150,56,-7.18913
-148,56,-7.46367
-146,56,-7.70987
-144,56,-7.92084
-142,56,-8.09165
-140,56,-8.21999
-138,56,-8.30651
-136,56,-8.3548
-134,56,-8.37082
-132,56,-8.36224
-130,56,-8.33757
-128,56,-8.3054
-126,56,-8.27385
-124,56,-8.25015
-122,56,-8.24052
-120,56,-8.25009
-118,56,-8.28295
-116,56,-8.34226
-114,56,-8.4304
-112,56,-8.54906
-110,56,-8.69943
-108,56,-8.88229
-106,56,-9.09815
-104,56,-9.34743
-102,56,-9.63057
-100,56,-9.94822
-98,56,-10.3014
-96,56,-10.6918
-94,56,-11.1216
-92,56,-11.594
-90,56,-12.1126
-88,56,-12.6809
-86,56,-13.3009
-84,56,-13.9697
-82,56,-14.6723
-80,56,-15.3694
-78,56,-15.9785
-76,56,-16.3606
-74,56,-16.346
-72,56,-15.8289
-70,56,-14.8553
-68,56,-13.5849
-66,56,-12.1828
-64,56,-10.7613
-62,56,-9.3804
-60,56,-8.06693
-58,56,-6.83019
-56,56,-5.67097
-54,56,-4.58639
-52,56,-3.57215
-50,56,-2.62366
-48,56,-1.73651
-46,56,-0.906653
-44,56,-0.130447
-42,56,0.595336
-40,56,1.27355
-38,56,1.90673
-36,56,2.49712
-34,56,3.04669
-32,56,3.55722
-30,56,4.03028
-28,56,4.46727
-26,56,4.86946
-24,56,5.23795
-22,56,5.57376
-20,56,5.87778
-18,56,6.15078
-16,56,6.39348
-14,56,6.60648
-12,56,6.7903
-10,56,6.9454
-8,56,7.07215
-6,56,7.17086
-4,56,7.24176
-2,56,7.28501
0,56,7.3007
2,56,7.28885
4,56,7.24944
6,56,7.18233
8,56,7.08735
10,56,6.96425
12,56,6.81269
14,56,6.63227
16,56,6.42251
18,56,6.18285
20,56,5.91266
22,56,5.6112
24,56,5.27768
26,56,4.91116
28,56,4.51066
30,56,4.07504
32,56,3.60307
34,56,3.09337
36,56,2.5444
38,56,1.95446
40,56,1.32165
42,56,0.643806
44,56,-0.081476
46,56,-0.856928
48,56,-1.68563
50,56,-2.57106
52,56,-3.51708
54,56,-4.5279
56,56,-5.60787
58,56,-6.76101
60,56,-7.98994
62,56,-9.29353
