Phi[deg],Theta[deg],dB(DirTotal)
-132,90,-16.916
-130,90,-16.4385
-128,90,-16.0795
-126,90,-15.8269
-124,90,-15.6713
-122,90,-15.6055
-120,90,-15.6243
-118,90,-15.7239
-116,90,-15.9016
-114,90,-16.1563
-112,90,-16.4884
-110,90,-16.8997
-108,90,-17.3945
-106,90,-17.9796
-104,90,-18.666
-102,90,-19.4702
-100,90,-20.4162
-98,90,-21.5386
-96,90,-22.8831
-94,90,-24.4978
-92,90,-26.3691
-90,90,-28.1405
-88,90,-28.5899
-86,90,-26.8681
-84,90,-24.1817
-82,90,-21.5458
-80,90,-19.1931
-78,90,-17.1116
-76,90,-15.2517
-74,90,-13.5693
-72,90,-12.0308
-70,90,-10.6116
-68,90,-9.29351
-66,90,-8.06273
-64,90,-6.90881
-62,90,-5.82361
-60,90,-4.8006
-58,90,-3.83454
-56,90,-2.92109
-54,90,-2.05662
-52,90,-1.23807
-50,90,-0.462799
-48,90,0.271455
-46,90,0.966668
-44,90,1.62456
-42,90,2.24665
-40,90,2.83426
-38,90,3.38854
-36,90,3.91052
-34,90,4.40107
-32,90,4.86097
-30,90,5.29088
-28,90,5.69135
-26,90,6.06288
-24,90,6.40586
-22,90,6.72063
-20,90,7.00747
-18,90,7.26662
-16,90,7.49825
-14,90,7.70251
-12,90,7.87953
-10,90,8.02941
-8,90,8.1522
-6,90,8.24799
-4,90,8.3168
-2,90,8.35867
0,90,8.37363
2,90,8.36169
4,90,8.32285
6,90,8.2571
8,90,8.16441
10,90,8.04476
12,90,7.89809
14,90,7.7243
16,90,7.52329
18,90,7.29492
20,90,7.03901
22,90,6.75533
24,90,6.4436
26,90,6.10349
28,90,5.7346
30,90,5.33646
32,90,4.90853
34,90,4.4502
36,90,3.96074
38,90,3.43936
40,90,2.88515
42,90,2.29709
44,90,1.67405
46,90,1.01475
48,90,0.317754
50,90,-0.418544
52,90,-1.19598
54,90,-2.01666
56,90,-2.88301
58,90,-3.79789
60,90,-4.76467
62,90,-5.78745
64,90,-6.87125
66,90,-8.02231
68,90,-9.24859
70,90,-10.5603
72,90,-11.9711
74,90,-13.4989
76,90,-15.1681
78,90,-17.0121
80,90,-19.0741
82,90,-21.4029
84,90,-24.0105
86,90,-26.6757
88,90,-28.4266
90,90,-28.0558
92,90,-26.3312
94,90,-24.4767
96,90,-22.8698
98,90,-21.532
100,90,-20.4167
102,90,-19.4778
104,90,-18.6799
106,90,-17.9978
108,90,-17.4141
110,90,-16.9168
112,90,-16.4982
114,90,-16.1535
116,90,-15.88
118,90,-15.6769
120,90,-15.5449
122,90,-15.4855
124,90,-15.5017
126,90,-15.5975
128,90,-15.7783
130,90,-16.0509
132,90,-16.424
134,90,-16.9088
136,90,-17.5198
138,90,-18.276
140,90,-19.2019
142,90,-20.3298
144,90,-21.6988
146,90,-23.3458
148,90,-25.2558
150,90,-27.171
152,90,-28.2109
154,90,-27.453
156,90,-25.5431
158,90,-23.5036
160,90,-21.7032
162,90,-20.188
164,90,-18.9266
166,90,-17.8799
168,90,-17.0154
170,90,-16.3081
172,90,-15.7396
174,90,-15.2966
176,90,-14.9697
178,90,-14.7523
180,90,-14.6405
-180,92,-14.8456
-178,92,-14.8349
-176,92,-14.9292
-174,92,-15.1309
-172,92,-15.4446
-170,92,-15.8781
-168,92,-16.4423
-166,92,-17.1534
-164,92,-18.0335
-162,92,-19.1148
-160,92,-20.4427
-158,92,-22.0821
-156,92,-24.1178
-154,92,-26.6087
-152,92,-29.2536
-150,92,-30.3628
-148,92,-28.6145
-146,92,-25.9959
-144,92,-23.705
-142,92,-21.8622
-140,92,-20.3879
-138,92,-19.2011
-136,92,-18.2424
-134,92,-17.4694
-132,92,-16.852
-130,92,-16.3683
-128,92,-16.002
-126,92,-15.7407
-124,92,-15.5749
-122,92,-15.4975
-120,92,-15.5028
-118,92,-15.5864
-116,92,-15.7455
-114,92,-15.978
-112,92,-16.2831
-110,92,-16.6613
-108,92,-17.1146
-106,92,-17.6468
-104,92,-18.264
-102,92,-18.9748
-100,92,-19.7909
-98,92,-20.7248
-96,92,-21.7845
-94,92,-22.9542
-92,92,-24.1418
-90,92,-25.0739
-88,92,-25.2514
-86,92,-24.3398
-84,92,-22.625
-82,92,-20.6202
-80,92,-18.6265
-78,92,-16.7501
-76,92,-15.0122
-74,92,-13.4056
-72,92,-11.9161
-70,92,-10.5297
-68,92,-9.23409
-66,92,-8.01921
-64,92,-6.87677
-62,92,-5.79998
-60,92,-4.78326
-58,92,-3.82196
-56,92,-2.91215
-54,92,-2.0505
-52,92,-1.23415
-50,92,-0.460623
-48,92,0.27224
-46,92,0.96633
-44,92,1.62331
-42,92,2.24463
-40,92,2.83159
-38,92,3.38532
-36,92,3.90681
-34,92,4.39693
-32,92,4.85643
-30,92,5.28597
-28,92,5.6861
-26,92,6.05731
-24,92,6.39999
-22,92,6.71449
-20,92,7.00108
-18,92,7.26
-16,92,7.49144
-14,92,7.69554
-12,92,7.87244
-10,92,8.02222
-8,92,8.14496
-6,92,8.24073
-4,92,8.30956
-2,92,8.35149
0,92,8.36654
2,92,8.35472
4,92,8.31603
6,92,8.25046
8,92,8.15799
10,92,8.03856
12,92,7.89213
14,92,7.7186
16,92,7.51787
18,92,7.28978
20,92,7.03416
22,92,6.75078
24,92,6.43936
26,92,6.09957
28,92,5.73101
30,92,5.33322
32,92,4.90567
34,92,4.44773
36,92,3.95871
38,92,3.43781
40,92,2.88415
42,92,2.29673
44,92,1.67443
46,92,1.01602
48,92,0.320093
50,92,-0.414897
52,92,-1.19071
54,92,-2.00936
56,92,-2.87312
58,92,-3.78465
60,92,-4.74706
62,92,-5.76404
64,92,-6.84
66,92,-7.98031
68,92,-9.19153
70,92,-10.4818
72,92,-11.861
74,92,-13.3415
76,92,-14.9371
78,92,-16.6623
80,92,-18.5247
82,92,-20.505
84,92,-22.502
86,92,-24.226
88,92,-25.1727
90,92,-25.0395
92,92,-24.1374
94,92,-22.965
96,92,-21.8039
98,92,-20.7506
100,92,-19.8223
102,92,-19.011
104,92,-18.3033
106,92,-17.6867
108,92,-17.1514
110,92,-16.6907
112,92,-16.2999
114,92,-15.9765
116,92,-15.7194
118,92,-15.5289
120,92,-15.4064
122,92,-15.3542
124,92,-15.3757
126,92,-15.4751
128,92,-15.6581
130,92,-15.9315
132,92,-16.3041
134,92,-16.7872
136,92,-17.3951
138,92,-18.1465
140,92,-19.0663
142,92,-20.1871
144,92,-21.5502
146,92,-23.2
148,92,-25.1457
150,92,-27.1943
152,92,-28.5195
154,92,-27.9781
156,92,-26.0625
158,92,-23.9474
160,92,-22.0799
162,92,-20.5157
164,92,-19.2197
166,92,-18.1484
168,92,-17.2658
170,92,-16.5451
172,92,-15.9666
174,92,-15.5159
176,92,-15.183
178,92,-14.961
180,92,-14.8456
-180,94,-15.133
-178,94,-15.1206
-176,94,-15.2145
-174,94,-15.4169
-172,94,-15.733
-170,94,-16.1704
-168,94,-16.741
-166,94,-17.4612
-164,94,-18.3548
-162,94,-19.4555
-160,94,-20.8123
-158,94,-22.4948
-156,94,-24.595
-154,94,-27.1703
-152,94,-29.8276
-150,94,-30.6
-148,94,-28.5154
-146,94,-25.8296
-144,94,-23.5507
-142,94,-21.7283
-140,94,-20.2701
-138,94,-19.094
-136,94,-18.1413
-134,94,-17.3706
-132,94,-16.7525
-130,94,-16.2655
-128,94,-15.8935
-126,94,-15.6245
-124,94,-15.4489
-122,94,-15.3593
-120,94,-15.3498
-118,94,-15.4157
-116,94,-15.5535
-114,94,-15.7603
-112,94,-16.0342
-110,94,-16.3741
-108,94,-16.7798
-106,94,-17.2519
-104,94,-17.7919
-102,94,-18.4017
-100,94,-19.0823
-98,94,-19.8314
-96,94,-20.6355
-94,94,-21.4559
-92,94,-22.2021
-90,94,-22.7027
-88,94,-22.7264
-86,94,-22.1199
-84,94,-20.9523
-82,94,-19.4482
-80,94,-17.817
-78,94,-16.184
-76,94,-14.6077
-74,94,-13.1101
-72,94,-11.6957
-70,94,-10.3625
-68,94,-9.10534
-66,94,-7.91894
-64,94,-6.79799
-62,94,-5.73772
-60,94,-4.73391
-58,94,-3.78284
-56,94,-2.88125
-54,94,-2.02628
-52,94,-1.21543
-50,94,-0.446477
-48,94,0.282545
-46,94,0.973372
-44,94,1.62755
-42,94,2.24644
-40,94,2.83128
-38,94,3.38312
-36,94,3.90292
-34,94,4.39152
-32,94,4.84964
-30,94,5.27791
-28,94,5.67689
-26,94,6.04703
-24,94,6.38874
-22,94,6.70235
-20,94,6.98813
-18,94,7.24633
-16,94,7.47712
-14,94,7.68067
-12,94,7.85708
-10,94,8.00647
-8,94,8.12891
-6,94,8.22446
-4,94,8.29315
-2,94,8.33502
0,94,8.3501
2,94,8.33838
4,94,8.29987
6,94,8.23456
8,94,8.14241
10,94,8.02338
12,94,7.8774
14,94,7.70441
16,94,7.50427
18,94,7.27684
20,94,7.02195
22,94,6.73936
24,94,6.42881
26,94,6.08997
28,94,5.72244
30,94,5.32578
32,94,4.89947
34,94,4.4429
36,94,3.9554
38,94,3.4362
40,94,2.88445
42,94,2.29919
44,94,1.67936
46,94,1.02379
48,94,0.331163
50,94,-0.399966
52,94,-1.17122
54,94,-1.9844
56,94,-2.84156
58,94,-3.74502
60,94,-4.69742
62,94,-5.70178
64,94,-6.76161
66,94,-7.88093
68,94,-9.06431
70,94,-10.3169
72,94,-11.644
74,94,-13.0505
76,94,-14.5389
78,94,-16.1051
80,94,-17.7284
82,94,-19.3531
84,94,-20.8586
86,94,-22.0415
88,94,-22.6776
90,94,-22.6881
92,94,-22.2153
94,94,-21.4877
96,94,-20.6794
98,94,-19.8835
100,94,-19.1402
102,94,-18.4627
104,94,-17.8533
106,94,-17.3101
108,94,-16.8306
110,94,-16.4124
112,94,-16.0545
114,94,-15.7567
116,94,-15.5195
118,94,-15.3445
120,94,-15.2339
122,94,-15.1908
124,94,-15.2189
126,94,-15.3229
128,94,-15.5086
130,94,-15.7829
132,94,-16.1547
134,94,-16.635
136,94,-17.2379
138,94,-17.982
140,94,-18.8918
142,94,-19.9998
144,94,-21.349
146,94,-22.9902
148,94,-24.9572
150,94,-27.1336
152,94,-28.8113
154,94,-28.6256
156,94,-26.7493
158,94,-24.5429
160,94,-22.5869
162,94,-20.9577
164,94,-19.6158
166,94,-18.5119
168,94,-17.606
170,94,-16.8684
172,94,-16.2775
174,94,-15.8177
176,94,-15.4782
178,94,-15.2515
180,94,-15.133
-180,96,-15.5069
-178,96,-15.4939
-176,96,-15.5891
-174,96,-15.7948
-172,96,-16.1163
-170,96,-16.562
-168,96,-17.1441
-166,96,-17.8805
-164,96,-18.7966
-162,96,-19.9291
-160,96,-21.3315
-158,96,-23.0806
-156,96,-25.2763
-154,96,-27.9606
-152,96,-30.542
-150,96,-30.7006
-148,96,-28.2289
-146,96,-25.5204
-144,96,-23.2889
-142,96,-21.511
-140,96,-20.0853
-138,96,-18.9315
-136,96,-17.9932
-134,96,-17.231
-132,96,-16.6166
-130,96,-16.1296
-128,96,-15.7543
-126,96,-15.4789
-124,96,-15.2941
-122,96,-15.1924
-120,96,-15.1676
-118,96,-15.2147
-116,96,-15.3296
-114,96,-15.5086
-112,96,-15.7489
-110,96,-16.0478
-108,96,-16.403
-106,96,-16.8125
-104,96,-17.274
-102,96,-17.7843
-100,96,-18.3376
-98,96,-18.923
-96,96,-19.5189
-94,96,-20.0846
-92,96,-20.5491
-90,96,-20.807
-88,96,-20.7374
-86,96,-20.26
-84,96,-19.3889
-82,96,-18.2241
-80,96,-16.8902
-78,96,-15.4882
-76,96,-14.0826
-74,96,-12.7095
-72,96,-11.3862
-70,96,-10.1204
-68,96,-8.91403
-66,96,-7.76637
-64,96,-6.67548
-62,96,-5.63888
-60,96,-4.65397
-58,96,-3.71817
-56,96,-2.82908
-54,96,-1.98446
-52,96,-1.18225
-50,96,-0.420596
-48,96,0.302202
-46,96,0.987673
-44,96,1.6372
-42,96,2.25202
-40,96,2.83325
-38,96,3.38188
-36,96,3.89881
-34,96,4.3848
-32,96,4.84055
-30,96,5.26667
-28,96,5.66367
-26,96,6.032
-24,96,6.37206
-22,96,6.68416
-20,96,6.96859
-18,96,7.22556
-16,96,7.45526
-14,96,7.65785
-12,96,7.83345
-10,96,7.98215
-8,96,8.10402
-6,96,8.19914
-4,96,8.26753
-2,96,8.30924
0,96,8.32427
2,96,8.31263
4,96,8.27433
6,96,8.20933
8,96,8.11763
10,96,7.99916
12,96,7.85386
14,96,7.68166
16,96,7.48243
18,96,7.25604
20,96,7.00231
22,96,6.72101
24,96,6.41188
26,96,6.07461
28,96,5.70882
30,96,5.31408
32,96,4.88987
34,96,4.43565
36,96,3.95075
38,96,3.43445
40,96,2.88596
42,96,2.30437
44,96,1.68871
46,96,1.03789
48,96,0.350741
50,96,-0.374047
52,96,-1.13789
54,96,-1.94234
56,96,-2.7891
58,96,-3.68005
60,96,-4.61721
62,96,-5.60279
64,96,-6.63914
66,96,-7.72869
68,96,-8.87372
70,96,-10.0761
72,96,-11.3365
74,96,-12.6529
76,96,-14.0185
78,96,-15.4163
80,96,-16.8121
82,96,-18.1442
84,96,-19.3152
86,96,-20.2034
88,96,-20.7076
90,96,-20.8076
92,96,-20.5772
94,96,-20.134
96,96,-19.5836
98,96,-18.9978
100,96,-18.4182
102,96,-17.8668
104,96,-17.3542
106,96,-16.8858
108,96,-16.4644
110,96,-16.0917
112,96,-15.7696
114,96,-15.4999
116,96,-15.285
118,96,-15.1275
120,96,-15.0306
122,96,-14.9979
124,96,-15.0337
126,96,-15.143
128,96,-15.3317
130,96,-15.6069
132,96,-15.9772
134,96,-16.4534
136,96,-17.0495
138,96,-17.7833
140,96,-18.6788
142,96,-19.7679
144,96,-21.0941
146,96,-22.7128
148,96,-24.6784
150,96,-26.953
152,96,-29.012
154,96,-29.3646
156,96,-27.6227
158,96,-25.3132
160,96,-23.2421
162,96,-21.527
164,96,-20.1249
166,96,-18.9787
168,96,-18.0427
170,96,-17.2836
172,96,-16.6773
174,96,-16.2066
176,96,-15.8595
178,96,-15.628
180,96,-15.5069
-180,98,-15.9739
-178,98,-15.9615
-176,98,-16.06
-174,98,-16.2719
-172,98,-16.6028
-170,98,-17.0616
-168,98,-17.662
-166,98,-18.4232
-164,98,-19.3735
-162,98,-20.5537
-160,98,-22.0238
-158,98,-23.8706
-156,98,-26.2019
-154,98,-29.0098
-152,98,-31.3057
-150,98,-30.5389
-148,98,-27.7342
-146,98,-25.0689
-144,98,-22.9218
-142,98,-21.2114
-140,98,-19.8339
-138,98,-18.7136
-136,98,-17.7979
-134,98,-17.0503
-132,98,-16.4444
-130,98,-15.9607
-128,98,-15.5847
-126,98,-15.3048
-124,98,-15.1119
-122,98,-14.9986
-120,98,-14.9586
-118,98,-14.9867
-116,98,-15.0781
-114,98,-15.2286
-112,98,-15.4343
-110,98,-15.6913
-108,98,-15.9958
-106,98,-16.3437
-104,98,-16.7297
-102,98,-17.1475
-100,98,-17.5875
-98,98,-18.0353
-96,98,-18.4678
-94,98,-18.8494
-92,98,-19.128
-90,98,-19.2366
-88,98,-19.1059
-86,98,-18.6892
-84,98,-17.986
-82,98,-17.0432
-80,98,-15.9331
-78,98,-14.727
-76,98,-13.481
-74,98,-12.2331
-72,98,-11.0072
-70,98,-9.81673
-68,98,-8.66912
-66,98,-7.56771
-64,98,-6.51359
-62,98,-5.50654
-60,98,-4.54564
-58,98,-3.62956
-56,98,-2.75682
-54,98,-1.9259
-52,98,-1.13527
-50,98,-0.383493
-48,98,0.33081
-46,98,1.00891
-44,98,1.65199
-42,98,2.26114
-40,98,2.83732
-38,98,3.38144
-36,98,3.89431
-34,98,4.37662
-32,98,4.82904
-30,98,5.25211
-28,98,5.64633
-26,98,6.01212
-24,98,6.34986
-22,98,6.65985
-20,98,6.94236
-18,98,7.19762
-16,98,7.42579
-14,98,7.62703
-12,98,7.80146
-10,98,7.94917
-8,98,8.07024
-6,98,8.16473
-4,98,8.23267
-2,98,8.27409
0,98,8.289
2,98,8.27742
4,98,8.23934
6,98,8.17474
8,98,8.08359
10,98,7.96585
12,98,7.82145
14,98,7.6503
16,98,7.4523
18,98,7.22732
20,98,6.97517
22,98,6.69565
24,98,6.3885
26,98,6.05342
28,98,5.69005
30,98,5.29799
32,98,4.87676
34,98,4.42583
36,98,3.9446
38,98,3.43239
40,98,2.88847
42,98,2.31203
44,98,1.70218
46,98,1.05797
48,98,0.378369
50,98,-0.337723
52,98,-1.09148
54,98,-1.88415
56,98,-2.71703
58,98,-3.59147
60,98,-4.50881
62,98,-5.47033
64,98,-6.47716
66,98,-7.53007
68,98,-8.62912
70,98,-9.77314
72,98,-10.9588
74,98,-12.1791
76,98,-13.4209
78,98,-14.6616
80,98,-15.8648
82,98,-16.977
84,98,-17.9293
86,98,-18.6509
88,98,-19.0934
90,98,-19.253
92,98,-19.1717
94,98,-18.9158
96,98,-18.5512
98,98,-18.1299
100,98,-17.6878
102,98,-17.2481
104,98,-16.8253
106,98,-16.4286
108,98,-16.0645
110,98,-15.7377
112,98,-15.4524
114,98,-15.2122
116,98,-15.0209
118,98,-14.8822
120,98,-14.8
122,98,-14.7787
124,98,-14.8229
126,98,-14.9379
128,98,-15.1296
130,98,-15.4052
132,98,-15.7732
134,98,-16.2441
136,98,-16.8311
138,98,-17.5516
140,98,-18.4284
142,98,-19.4924
144,98,-20.786
146,98,-22.3668
148,98,-24.3034
150,98,-26.6252
152,98,-29.0291
154,98,-30.1167
156,98,-28.7026
158,98,-26.2941
160,98,-24.0735
162,98,-22.2445
164,98,-20.7628
166,98,-19.5612
168,98,-18.5864
170,98,-17.7997
172,98,-17.174
174,98,-16.6898
176,98,-16.3339
178,98,-16.0971
180,98,-15.9739
-180,100,-16.5434
-178,100,-16.533
-176,100,-16.6372
-174,100,-16.8588
-172,100,-17.204
-170,100,-17.6826
-168,100,-18.3097
-166,100,-19.1074
-164,100,-20.1074
-162,100,-21.3569
-160,100,-22.9253
-158,100,-24.9129
-156,100,-27.43
-154,100,-30.3269
-152,100,-31.8876
-150,100,-30.0085
-148,100,-27.0354
-146,100,-24.4859
-144,100,-22.4567
-142,100,-20.8338
-140,100,-19.5184
-138,100,-18.4416
-136,100,-17.5563
-134,100,-16.8292
-132,100,-16.2363
-130,100,-15.7597
-128,100,-15.3856
-126,100,-15.1032
-124,100,-14.9037
-122,100,-14.7799
-120,100,-14.7255
-118,100,-14.7348
-116,100,-14.803
-114,100,-14.9251
-112,100,-15.0966
-110,100,-15.3126
-108,100,-15.5681
-106,100,-15.8573
-104,100,-16.1735
-102,100,-16.5084
-100,100,-16.8507
-98,100,-17.1851
-96,100,-17.4905
-94,100,-17.7375
-92,100,-17.8882
-90,100,-17.8983
-88,100,-17.725
-86,100,-17.3392
-84,100,-16.7367
-82,100,-15.941
-80,100,-14.9946
-78,100,-13.9459
-76,100,-12.839
-74,100,-11.7081
-72,100,-10.5781
-70,100,-9.46543
-68,100,-8.38068
-66,100,-7.3302
-64,100,-6.31757
-62,100,-5.34456
-60,100,-4.41179
-58,100,-3.51915
-56,100,-2.66611
-54,100,-1.85187
-52,100,-1.07548
-50,100,-0.335945
-48,100,0.36774
-46,100,1.03657
-44,100,1.67149
-42,100,2.27341
-40,100,2.84315
-38,100,3.3815
-36,100,3.88915
-34,100,4.36675
-32,100,4.81487
-30,100,5.23403
-28,100,5.62467
-26,100,5.9872
-24,100,6.32197
-22,100,6.62925
-20,100,6.90932
-18,100,7.16237
-16,100,7.38858
-14,100,7.58809
-12,100,7.76102
-10,100,7.90747
-8,100,8.02749
-6,100,8.12114
-4,100,8.18847
-2,100,8.2295
0,100,8.24424
2,100,8.23269
4,100,8.19486
6,100,8.13072
8,100,8.04024
10,100,7.92338
12,100,7.78008
14,100,7.61025
16,100,7.41379
18,100,7.19057
20,100,6.94043
22,100,6.66316
24,100,6.35853
26,100,6.02625
28,100,5.66599
30,100,5.27738
32,100,4.85996
34,100,4.41326
36,100,3.93672
38,100,3.42974
40,100,2.89167
42,100,2.32178
44,100,1.71931
46,100,1.08346
48,100,0.413372
50,100,-0.291839
52,100,-1.03307
54,100,-1.81122
56,100,-2.62714
58,100,-3.48163
60,100,-4.37531
62,100,-5.30855
64,100,-6.28129
66,100,-7.29276
68,100,-8.34109
70,100,-9.4227
72,100,-10.5314
74,100,-11.6569
76,100,-12.7836
78,100,-13.8878
80,100,-14.9367
82,100,-15.8886
84,100,-16.6966
86,100,-17.3187
88,100,-17.73
90,100,-17.9314
92,100,-17.9482
94,100,-17.8205
96,100,-17.591
98,100,-17.2969
100,100,-16.9673
102,100,-16.6235
104,100,-16.2808
106,100,-15.9504
108,100,-15.6407
110,100,-15.3585
112,100,-15.1096
114,100,-14.8992
116,100,-14.7319
118,100,-14.6126
120,100,-14.5459
122,100,-14.5365
124,100,-14.5894
126,100,-14.7102
128,100,-14.9048
130,100,-15.1803
132,100,-15.5449
134,100,-16.0089
136,100,-16.5847
138,100,-17.2888
140,100,-18.1425
142,100,-19.175
144,100,-20.4268
146,100,-21.9541
148,100,-23.8329
150,100,-26.1385
152,100,-28.7761
154,100,-30.7175
156,100,-29.9888
158,100,-27.5378
160,100,-25.1247
162,100,-23.1421
164,100,-21.5535
166,100,-20.2784
168,100,-19.2525
170,100,-18.43
172,100,-17.7793
174,100,-17.2781
176,100,-16.9113
178,100,-16.6685
180,100,-16.5434
-180,102,-17.2292
-178,102,-17.2224
-176,102,-17.3353
-174,102,-17.5711
-172,102,-17.9368
-170,102,-18.4438
-168,102,-19.1094
-166,102,-19.9592
-164,102,-21.0308
-162,102,-22.3803
-160,102,-24.0915
-158,102,-26.2817
-156,102,-29.0366
-154,102,-31.802
-152,102,-31.9
-150,102,-29.0928
-148,102,-26.1626
-146,102,-23.7908
-144,102,-21.9054
-142,102,-20.3856
-140,102,-19.1434
-138,102,-18.1188
-136,102,-17.2706
-134,102,-16.5694
-132,102,-15.9938
-130,102,-15.5277
-128,102,-15.1583
-126,102,-14.8757
-124,102,-14.6715
-122,102,-14.5386
-120,102,-14.4708
-118,102,-14.4624
-116,102,-14.5082
-114,102,-14.603
-112,102,-14.7415
-110,102,-14.9184
-108,102,-15.1276
-106,102,-15.3626
-104,102,-15.6157
-102,102,-15.8777
-100,102,-16.1369
-98,102,-16.3789
-96,102,-16.5849
-94,102,-16.7316
-92,102,-16.7908
-90,102,-16.7324
-88,102,-16.5281
-86,102,-16.1589
-84,102,-15.6203
-82,102,-14.9247
-80,102,-14.0981
-78,102,-13.1733
-76,102,-12.1832
-74,102,-11.1566
-72,102,-10.1165
-70,102,-9.07993
-68,102,-8.05886
-66,102,-7.06149
-64,102,-6.0932
-62,102,-5.1573
-60,102,-4.25574
-58,102,-3.38951
-56,102,-2.55893
-54,102,-1.76393
-52,102,-1.00412
-50,102,-0.278975
-48,102,0.412146
-46,102,1.06993
-44,102,1.69509
-42,102,2.28832
-40,102,2.85028
-38,102,3.38163
-36,102,3.88296
-34,102,4.35483
-32,102,4.79773
-30,102,5.21213
-28,102,5.59843
-26,102,5.957
-24,102,6.28815
-22,102,6.59216
-20,102,6.86926
-18,102,7.11964
-16,102,7.34347
-14,102,7.54089
-12,102,7.71201
-10,102,7.8569
-8,102,7.97564
-6,102,8.06828
-4,102,8.13485
-2,102,8.17538
0,102,8.18988
2,102,8.17835
4,102,8.14079
6,102,8.07717
8,102,7.98748
10,102,7.87166
12,102,7.72966
14,102,7.5614
16,102,7.36679
18,102,7.1457
20,102,6.89797
22,102,6.62342
24,102,6.32184
26,102,5.99295
28,102,5.63646
30,102,5.25202
32,102,4.83924
34,102,4.39766
36,102,3.92681
38,102,3.42616
40,102,2.89514
42,102,2.33315
44,102,1.73954
46,102,1.11367
48,102,0.45488
50,102,-0.237471
52,102,-0.963993
54,102,-1.72522
56,102,-2.52158
58,102,-3.35329
60,102,-4.22031
62,102,-5.12214
64,102,-6.05767
66,102,-7.02487
68,102,-8.02036
70,102,-9.03887
72,102,-10.0724
74,102,-11.1095
76,102,-12.1339
78,102,-13.1239
80,102,-14.0521
82,102,-14.8871
84,102,-15.5972
86,102,-16.1564
88,102,-16.5509
90,102,-16.7824
92,102,-16.867
94,102,-16.8302
96,102,-16.7005
98,102,-16.505
100,102,-16.2664
102,102,-16.0035
104,102,-15.7309
106,102,-15.4602
108,102,-15.2009
110,102,-14.9609
112,102,-14.7473
114,102,-14.566
116,102,-14.4228
118,102,-14.323
120,102,-14.2719
122,102,-14.2746
124,102,-14.3363
126,102,-14.4626
128,102,-14.6597
130,102,-14.9344
132,102,-15.2946
134,102,-15.75
136,102,-16.3124
138,102,-16.9969
140,102,-17.8234
142,102,-18.8187
144,102,-20.0199
146,102,-21.48
148,102,-23.2743
150,102,-25.5011
152,102,-28.2123
154,102,-30.9079
156,102,-31.391
158,102,-29.1147
160,102,-26.4636
162,102,-24.2692
164,102,-22.5336
166,102,-21.1586
168,102,-20.0639
170,102,-19.1938
172,102,-18.5102
174,102,-17.9869
176,102,-17.606
178,102,-17.3559
180,102,-17.2292
-180,104,-18.0509
-178,104,-18.0495
-176,104,-18.1749
-174,104,-18.431
-172,104,-18.8259
-170,104,-19.3733
-168,104,-20.0938
-166,104,-21.0185
-164,104,-22.1938
-162,104,-23.6899
-160,104,-25.6119
-158,104,-28.0918
-156,104,-31.07
-154,104,-32.9347
-152,104,-31.061
-150,104,-27.8789
-148,104,-25.1629
-146,104,-23.0085
-144,104,-21.2827
-142,104,-19.8765
-140,104,-18.7155
-138,104,-17.7497
-136,104,-16.9441
-134,104,-16.2734
-132,104,-15.7191
-130,104,-15.2666
-128,104,-14.9047
-126,104,-14.6242
-124,104,-14.4171
-122,104,-14.2768
-120,104,-14.1971
-118,104,-14.1724
-116,104,-14.1973
-114,104,-14.2663
-112,104,-14.3738
-110,104,-14.5141
-108,104,-14.6806
-106,104,-14.8664
-104,104,-15.0633
-102,104,-15.2619
-100,104,-15.4511
-98,104,-15.6175
-96,104,-15.7452
-94,104,-15.8154
-92,104,-15.8071
-90,104,-15.6989
-88,104,-15.4715
-86,104,-15.1117
-84,104,-14.6157
-82,104,-13.9906
-80,104,-13.2528
-78,104,-12.4249
-76,104,-11.5313
-74,104,-10.5954
-72,104,-9.63693
-70,104,-8.6721
-68,104,-7.71313
-66,104,-6.76906
-64,104,-5.84632
-62,104,-4.94936
-60,104,-4.08112
-58,104,-3.24349
-56,104,-2.43757
-54,104,-1.66392
-52,104,-0.922698
-50,104,-0.213819
-48,104,0.462991
-46,104,1.10812
-44,104,1.72202
-42,104,2.30518
-40,104,2.85812
-38,104,3.38131
-36,104,3.87526
-34,104,4.34042
-32,104,4.77722
-30,104,5.18605
-28,104,5.56727
-26,104,5.92121
-24,104,6.24814
-22,104,6.54831
-20,104,6.82194
-18,104,7.06921
-16,104,7.29027
-14,104,7.48524
-12,104,7.65423
-10,104,7.79732
-8,104,7.91456
-6,104,8.006
-4,104,8.07168
-2,104,8.11161
0,104,8.12582
2,104,8.11429
4,104,8.07703
6,104,8.01402
8,104,7.92522
10,104,7.8106
12,104,7.6701
14,104,7.50366
16,104,7.31119
18,104,7.09256
20,104,6.84765
22,104,6.57628
24,104,6.27825
26,104,5.95333
28,104,5.60125
30,104,5.22169
32,104,4.81431
34,104,4.37872
36,104,3.91451
38,104,3.42122
40,104,2.89839
42,104,2.34553
44,104,1.76214
46,104,1.14773
48,104,0.501859
50,104,-0.175884
52,104,-0.885813
54,104,-1.62811
56,104,-2.40278
58,104,-3.20952
60,104,-4.04767
62,104,-4.916
64,104,-5.81257
66,104,-6.73434
68,104,-7.67693
70,104,-8.63404
72,104,-9.59698
74,104,-10.554
76,104,-11.49
78,104,-12.3859
80,104,-13.2199
82,104,-13.9685
84,104,-14.6099
86,104,-15.1271
