Phi[deg],Theta[deg],dB(DirTotal)
-180,42,-5.94437
-178,42,-5.9371
-176,42,-5.94083
-174,42,-5.95544
-172,42,-5.98062
-170,42,-6.01587
-168,42,-6.06053
-166,42,-6.11375
-164,42,-6.17447
-162,42,-6.24147
-160,42,-6.31335
-158,42,-6.38853
-156,42,-6.46524
-154,42,-6.54162
-152,42,-6.61564
-150,42,-6.68524
-148,42,-6.7483
-146,42,-6.80275
-144,42,-6.8466
-142,42,-6.87804
-140,42,-6.89546
-138,42,-6.89757
-136,42,-6.88338
-134,42,-6.85229
-132,42,-6.80406
-130,42,-6.7388
-128,42,-6.65696
-126,42,-6.55924
-124,42,-6.44658
-122,42,-6.32003
-120,42,-6.18073
-118,42,-6.02985
-116,42,-5.8685
-114,42,-5.69771
-112,42,-5.51843
-110,42,-5.33144
-108,42,-5.13743
-106,42,-4.93693
-104,42,-4.73035
-102,42,-4.51802
-100,42,-4.30016
-98,42,-4.07694
-96,42,-3.84847
-94,42,-3.61486
-92,42,-3.37622
-90,42,-3.13268
-88,42,-2.8844
-86,42,-2.6316
-84,42,-2.37457
-82,42,-2.11363
-80,42,-1.84919
-78,42,-1.58173
-76,42,-1.31177
-74,42,-1.0399
-72,42,-0.766729
-70,42,-0.492925
-68,42,-0.219169
-66,42,0.0538439
-64,42,0.325413
-62,42,0.594843
-60,42,0.861452
-58,42,1.12458
-56,42,1.38358
-54,42,1.63785
-52,42,1.88681
-50,42,2.12992
-48,42,2.36669
-46,42,2.59663
-44,42,2.81931
-42,42,3.03435
-40,42,3.24138
-38,42,3.44006
-36,42,3.63009
-34,42,3.81121
-32,42,3.98316
-30,42,4.14572
-28,42,4.29869
-26,42,4.44188
-24,42,4.57513
-22,42,4.69828
-20,42,4.81119
-18,42,4.91374
-16,42,5.00582
-14,42,5.08731
-12,42,5.15812
-10,42,5.21817
-8,42,5.26737
-6,42,5.30566
-4,42,5.33297
-2,42,5.34925
0,42,5.35446
2,42,5.34857
4,42,5.33154
6,42,5.30338
8,42,5.26408
10,42,5.21365
12,42,5.15212
14,42,5.07953
16,42,4.99593
18,42,4.90141
20,42,4.79604
22,42,4.67995
24,42,4.55326
26,42,4.41612
28,42,4.2687
30,42,4.11121
32,42,3.94387
34,42,3.76692
36,42,3.58065
38,42,3.38537
40,42,3.1814
42,42,2.96912
44,42,2.74894
46,42,2.52128
48,42,2.28662
50,42,2.04545
52,42,1.79831
54,42,1.54577
56,42,1.28842
58,42,1.0269
60,42,0.761848
62,42,0.493945
64,42,0.223879
66,42,-0.0476516
68,42,-0.319943
70,42,-0.592298
72,42,-0.864031
74,42,-1.13448
76,42,-1.40302
78,42,-1.66905
80,42,-1.93204
82,42,-2.19151
84,42,-2.44705
86,42,-2.69831
88,42,-2.945
90,42,-3.18692
92,42,-3.42393
94,42,-3.65593
96,42,-3.88288
98,42,-4.10478
100,42,-4.32161
102,42,-4.53338
104,42,-4.74006
106,42,-4.94159
108,42,-5.13782
110,42,-5.32853
112,42,-5.5134
114,42,-5.69198
116,42,-5.8637
118,42,-6.02783
120,42,-6.18353
122,42,-6.32985
124,42,-6.4657
126,42,-6.58997
128,42,-6.70149
130,42,-6.79915
132,42,-6.8819
134,42,-6.94887
136,42,-6.99942
138,42,-7.03317
140,42,-7.05008
142,42,-7.05047
144,42,-7.03502
146,42,-7.00478
148,42,-6.96111
150,42,-6.90566
152,42,-6.84027
154,42,-6.76698
156,42,-6.68785
158,42,-6.605
160,42,-6.52049
162,42,-6.43632
164,42,-6.35434
166,42,-6.27625
168,42,-6.20359
170,42,-6.13772
172,42,-6.07981
174,42,-6.03082
176,42,-5.99156
178,42,-5.9626
180,42,-5.94437
-180,44,-5.88633
-178,44,-5.8797
-176,44,-5.88636
-174,44,-5.90616
-172,44,-5.93874
-170,44,-5.98358
-168,44,-6.03996
-166,44,-6.10695
-164,44,-6.18344
-162,44,-6.26812
-160,44,-6.35944
-158,44,-6.45567
-156,44,-6.55488
-154,44,-6.65494
-152,44,-6.75357
-150,44,-6.84837
-148,44,-6.93686
-146,44,-7.01658
-144,44,-7.08513
-142,44,-7.14026
-140,44,-7.17999
-138,44,-7.20266
-136,44,-7.207
-134,44,-7.1922
-132,44,-7.15791
-130,44,-7.10424
-128,44,-7.03169
-126,44,-6.94114
-124,44,-6.83371
-122,44,-6.71072
-120,44,-6.57358
-118,44,-6.42369
-116,44,-6.2624
-114,44,-6.09095
-112,44,-5.91042
-110,44,-5.72174
-108,44,-5.52563
-106,44,-5.32267
-104,44,-5.11325
-102,44,-4.89765
-100,44,-4.67603
-98,44,-4.44847
-96,44,-4.21501
-94,44,-3.97567
-92,44,-3.73046
-90,44,-3.47947
-88,44,-3.22279
-86,44,-2.96061
-84,44,-2.69322
-82,44,-2.42095
-80,44,-2.14425
-78,44,-1.86366
-76,44,-1.57977
-74,44,-1.29325
-72,44,-1.00484
-70,44,-0.7153
-68,44,-0.425425
-66,44,-0.136025
-64,44,0.152086
-62,44,0.438107
-60,44,0.721252
-58,44,1.00077
-56,44,1.27593
-54,44,1.54605
-52,44,1.81048
-50,44,2.06864
-48,44,2.31995
-46,44,2.56393
-44,44,2.80008
-42,44,3.02801
-40,44,3.24731
-38,44,3.45764
-36,44,3.6587
-34,44,3.8502
-32,44,4.0319
-30,44,4.20356
-28,44,4.36499
-26,44,4.51601
-24,44,4.65645
-22,44,4.78618
-20,44,4.90506
-18,44,5.01297
-16,44,5.1098
-14,44,5.19546
-12,44,5.26985
-10,44,5.33289
-8,44,5.38451
-6,44,5.42465
-4,44,5.45325
-2,44,5.47025
0,44,5.47561
2,44,5.46931
4,44,5.45132
6,44,5.42162
8,44,5.38022
10,44,5.32712
12,44,5.26235
14,44,5.18594
16,44,5.09795
18,44,4.99845
20,44,4.88752
22,44,4.76526
24,44,4.63181
26,44,4.48731
28,44,4.33193
30,44,4.16586
32,44,3.98934
34,44,3.8026
36,44,3.60594
38,44,3.39967
40,44,3.18413
42,44,2.9597
44,44,2.72682
46,44,2.48593
48,44,2.23753
50,44,1.98215
52,44,1.72038
54,44,1.45283
56,44,1.18015
58,44,0.903032
60,44,0.6222
62,44,0.338404
64,44,0.0524195
66,44,-0.234964
68,44,-0.522947
70,44,-0.810732
72,44,-1.09754
74,44,-1.3826
76,44,-1.6652
78,44,-1.94465
80,44,-2.22036
82,44,-2.49178
84,44,-2.75844
86,44,-3.01998
88,44,-3.27611
90,44,-3.52664
92,44,-3.77145
94,44,-4.01052
96,44,-4.24385
98,44,-4.47152
100,44,-4.69362
102,44,-4.91021
104,44,-5.12137
106,44,-5.32706
108,44,-5.52721
110,44,-5.72161
112,44,-5.9099
114,44,-6.09158
116,44,-6.26597
118,44,-6.43221
120,44,-6.58925
122,44,-6.7359
124,44,-6.8708
126,44,-6.99254
128,44,-7.09965
130,44,-7.19071
132,44,-7.26445
134,44,-7.3198
136,44,-7.35601
138,44,-7.37271
140,44,-7.36998
142,44,-7.34836
144,44,-7.30887
146,44,-7.25297
148,44,-7.18248
150,44,-7.09956
152,44,-7.00657
154,44,-6.906
156,44,-6.80038
158,44,-6.69219
160,44,-6.58385
162,44,-6.47759
164,44,-6.37548
166,44,-6.27939
168,44,-6.19096
170,44,-6.11163
172,44,-6.0426
174,44,-5.98486
176,44,-5.93922
178,44,-5.90624
180,44,-5.88633
-180,46,-5.79088
-178,46,-5.78552
-176,46,-5.79574
-174,46,-5.82135
-172,46,-5.86197
-170,46,-5.91703
-168,46,-5.98577
-166,46,-6.06725
-164,46,-6.16029
-162,46,-6.2635
-160,46,-6.37524
-158,46,-6.49367
-156,46,-6.61668
-154,46,-6.74193
-152,46,-6.86689
-150,46,-6.98883
-148,46,-7.10492
-146,46,-7.21225
-144,46,-7.30797
-142,46,-7.38938
-140,46,-7.454
-138,46,-7.49977
-136,46,-7.52506
-134,46,-7.52878
-132,46,-7.51044
-130,46,-7.4701
-128,46,-7.40836
-126,46,-7.32625
-124,46,-7.22515
-122,46,-7.10668
-120,46,-6.97254
-118,46,-6.82445
-116,46,-6.66404
-114,46,-6.49277
-112,46,-6.31192
-110,46,-6.12251
-108,46,-5.92535
-106,46,-5.72103
-104,46,-5.50991
-102,46,-5.29221
-100,46,-5.06799
-98,46,-4.83722
-96,46,-4.59983
-94,46,-4.35572
-92,46,-4.10479
-90,46,-3.84703
-88,46,-3.58248
-86,46,-3.31128
-84,46,-3.03371
-82,46,-2.75011
-80,46,-2.461
-78,46,-2.16696
-76,46,-1.8687
-74,46,-1.567
-72,46,-1.2627
-70,46,-0.956714
-68,46,-0.649965
-66,46,-0.343397
-64,46,-0.0379542
-62,46,0.265438
-60,46,0.565881
-58,46,0.862513
-56,46,1.15452
-54,46,1.44113
-52,46,1.72163
-50,46,1.99536
-48,46,2.26172
-46,46,2.52015
-44,46,2.77016
-42,46,3.01129
-40,46,3.24315
-38,46,3.46537
-36,46,3.67764
-34,46,3.87967
-32,46,4.07122
-30,46,4.25206
-28,46,4.42201
-26,46,4.58089
-24,46,4.72854
-22,46,4.86483
-20,46,4.98965
-18,46,5.10288
-16,46,5.20442
-14,46,5.29419
-12,46,5.3721
-10,46,5.43808
-8,46,5.49207
-6,46,5.534
-4,46,5.56383
-2,46,5.5815
0,46,5.58698
2,46,5.58023
4,46,5.56124
6,46,5.52998
8,46,5.48647
10,46,5.43069
12,46,5.36268
14,46,5.28246
16,46,5.19008
18,46,5.0856
20,46,4.96911
22,46,4.8407
24,46,4.70049
26,46,4.54862
28,46,4.38526
30,46,4.21059
32,46,4.02483
34,46,3.82823
36,46,3.62108
38,46,3.40369
40,46,3.17641
42,46,2.93963
44,46,2.6938
46,46,2.43938
48,46,2.17689
50,46,1.90691
52,46,1.63006
54,46,1.34699
56,46,1.05841
58,46,0.765093
60,46,0.467824
62,46,0.167442
64,46,-0.135183
66,46,-0.439157
68,46,-0.743571
70,46,-1.04751
72,46,-1.35008
74,46,-1.6504
76,46,-1.94763
78,46,-2.241
80,46,-2.52979
82,46,-2.81339
84,46,-3.09129
86,46,-3.36307
88,46,-3.62845
90,46,-3.88725
92,46,-4.1394
94,46,-4.38492
96,46,-4.62394
98,46,-4.85661
100,46,-5.08313
102,46,-5.30368
104,46,-5.51842
106,46,-5.72743
108,46,-5.93067
110,46,-6.12795
112,46,-6.31891
114,46,-6.50297
116,46,-6.67934
118,46,-6.84697
120,46,-7.00458
122,46,-7.15066
124,46,-7.28355
126,46,-7.40143
128,46,-7.5025
130,46,-7.58498
132,46,-7.64732
134,46,-7.68825
136,46,-7.70695
138,46,-7.70312
140,46,-7.67702
142,46,-7.62954
144,46,-7.56217
146,46,-7.4769
148,46,-7.37614
150,46,-7.26265
152,46,-7.13934
154,46,-7.00924
156,46,-6.87531
158,46,-6.74043
160,46,-6.60728
162,46,-6.47834
164,46,-6.35583
166,46,-6.24172
168,46,-6.13771
170,46,-6.04526
172,46,-5.96558
174,46,-5.89964
176,46,-5.8482
178,46,-5.81183
180,46,-5.79088
-180,48,-5.66166
-178,48,-5.6582
-176,48,-5.67255
-174,48,-5.70449
-172,48,-5.75362
-170,48,-5.81936
-168,48,-5.90093
-166,48,-5.99734
-164,48,-6.10742
-162,48,-6.22971
-160,48,-6.36254
-158,48,-6.50395
-156,48,-6.65172
-154,48,-6.80332
-152,48,-6.956
-150,48,-7.10672
-148,48,-7.25228
-146,48,-7.38934
-144,48,-7.51457
-142,48,-7.62471
-140,48,-7.71679
-138,48,-7.7882
-136,48,-7.83689
-134,48,-7.86143
-132,48,-7.86111
-130,48,-7.83593
-128,48,-7.78654
-126,48,-7.71418
-124,48,-7.62053
-122,48,-7.50752
-120,48,-7.37724
-118,48,-7.23178
-116,48,-7.07307
-114,48,-6.90286
-112,48,-6.72262
-110,48,-6.53351
-108,48,-6.33643
-106,48,-6.13194
-104,48,-5.92037
-102,48,-5.70185
-100,48,-5.4763
-98,48,-5.24357
-96,48,-5.00341
-94,48,-4.75556
-92,48,-4.49982
-90,48,-4.23602
-88,48,-3.96414
-86,48,-3.68428
-84,48,-3.39666
-82,48,-3.10169
-80,48,-2.79991
-78,48,-2.49203
-76,48,-2.17884
-74,48,-1.86128
-72,48,-1.54033
-70,48,-1.21707
-68,48,-0.892583
-66,48,-0.567966
-64,48,-0.244316
-62,48,0.0773032
-60,48,0.395863
-58,48,0.710389
-56,48,1.01996
-54,48,1.32373
-52,48,1.6209
-50,48,1.91075
-48,48,2.19262
-46,48,2.46594
-44,48,2.73015
-42,48,2.98481
-40,48,3.22947
-38,48,3.46379
-36,48,3.68744
-34,48,3.90013
-32,48,4.10163
-30,48,4.29171
-28,48,4.47021
-26,48,4.63695
-24,48,4.7918
-22,48,4.93463
-20,48,5.06534
-18,48,5.18384
-16,48,5.29003
-14,48,5.38385
-12,48,5.46522
-10,48,5.53408
-8,48,5.59037
-6,48,5.63404
-4,48,5.66505
-2,48,5.68334
0,48,5.6889
2,48,5.68168
4,48,5.66166
6,48,5.62884
8,48,5.5832
10,48,5.52475
12,48,5.4535
14,48,5.36949
16,48,5.27275
18,48,5.16333
20,48,5.04131
22,48,4.90678
24,48,4.75983
26,48,4.60062
28,48,4.42928
30,48,4.246
32,48,4.05099
34,48,3.84449
36,48,3.62678
38,48,3.39816
40,48,3.159
42,48,2.90969
44,48,2.65066
46,48,2.38242
48,48,2.10551
50,48,1.82052
52,48,1.52811
54,48,1.22899
56,48,0.92392
58,48,0.613731
60,48,0.2993
62,48,-0.018444
64,48,-0.338528
66,48,-0.659944
68,48,-0.981656
70,48,-1.30262
72,48,-1.62179
74,48,-1.93815
76,48,-2.25073
78,48,-2.55861
80,48,-2.86098
82,48,-3.15711
84,48,-3.44642
86,48,-3.72846
88,48,-4.00291
90,48,-4.26963
92,48,-4.52859
94,48,-4.77992
96,48,-5.02382
98,48,-5.26058
100,48,-5.49055
102,48,-5.71405
104,48,-5.93137
106,48,-6.14268
108,48,-6.34803
110,48,-6.54729
112,48,-6.74006
114,48,-6.92569
116,48,-7.10325
118,48,-7.27145
120,48,-7.42873
122,48,-7.57324
124,48,-7.70287
126,48,-7.8154
128,48,-7.90855
130,48,-7.98018
132,48,-8.02841
134,48,-8.05179
136,48,-8.04947
138,48,-8.02129
140,48,-7.96787
142,48,-7.89059
144,48,-7.79151
146,48,-7.67332
148,48,-7.53914
150,48,-7.39238
152,48,-7.23659
154,48,-7.0753
156,48,-6.91191
158,48,-6.74961
160,48,-6.59134
162,48,-6.43972
164,48,-6.29707
166,48,-6.16539
168,48,-6.0464
170,48,-5.94151
172,48,-5.85191
174,48,-5.77851
176,48,-5.72204
178,48,-5.68298
180,48,-5.66166
-180,50,-5.50293
-178,50,-5.50192
-176,50,-5.52086
-174,50,-5.55951
-172,50,-5.61746
-170,50,-5.69412
-168,50,-5.78871
-166,50,-5.90026
-164,50,-6.02755
-162,50,-6.16916
-160,50,-6.32337
-158,50,-6.48818
-156,50,-6.66126
-154,50,-6.83999
-152,50,-7.02138
-150,50,-7.20215
-148,50,-7.37873
-146,50,-7.54737
-144,50,-7.7042
-142,50,-7.84541
-140,50,-7.9674
-138,50,-8.06699
-136,50,-8.14158
-134,50,-8.1893
-132,50,-8.20917
-130,50,-8.20105
-128,50,-8.16566
-126,50,-8.10443
-124,50,-8.01935
-122,50,-7.91279
-120,50,-7.78726
-118,50,-7.64525
-116,50,-7.48909
-114,50,-7.32085
-112,50,-7.14222
-110,50,-6.95453
-108,50,-6.75872
-106,50,-6.55536
-104,50,-6.34471
-102,50,-6.12677
-100,50,-5.9013
-98,50,-5.66795
-96,50,-5.42629
-94,50,-5.17585
-92,50,-4.91626
-90,50,-4.6472
-88,50,-4.36855
-86,50,-4.08033
-84,50,-3.78275
-82,50,-3.47626
-80,50,-3.16148
-78,50,-2.8392
-76,50,-2.5104
-74,50,-2.17616
-72,50,-1.83766
-70,50,-1.49617
-68,50,-1.15295
-66,50,-0.809293
-64,50,-0.466465
-62,50,-0.125689
-60,50,0.211868
-58,50,0.545104
-56,50,0.872995
-54,50,1.19459
-52,50,1.50904
-50,50,1.81554
-48,50,2.11341
-46,50,2.402
-44,50,2.68077
-42,50,2.94922
-40,50,3.20692
-38,50,3.45352
-36,50,3.68867
-34,50,3.91212
-32,50,4.12363
-30,50,4.32299
-28,50,4.51003
-26,50,4.68462
-24,50,4.84664
-22,50,4.99597
-20,50,5.13252
-18,50,5.25622
-16,50,5.36701
-14,50,5.4648
-12,50,5.54957
-10,50,5.62124
-8,50,5.67977
-6,50,5.72512
-4,50,5.75726
-2,50,5.77614
0,50,5.78173
2,50,5.77402
4,50,5.75297
6,50,5.71857
8,50,5.67082
10,50,5.60971
12,50,5.53527
14,50,5.4475
16,50,5.34643
18,50,5.23212
20,50,5.10463
22,50,4.96403
24,50,4.81041
26,50,4.6439
28,50,4.46463
30,50,4.27277
32,50,4.06852
34,50,3.85211
36,50,3.62379
38,50,3.38388
40,50,3.13272
42,50,2.87071
44,50,2.59829
46,50,2.31596
48,50,2.02429
50,50,1.72388
52,50,1.41544
54,50,1.0997
56,50,0.777501
58,50,0.449728
60,50,0.117342
62,50,-0.218629
64,50,-0.5571
66,50,-0.896932
68,50,-1.23695
70,50,-1.57595
72,50,-1.91272
74,50,-2.24609
76,50,-2.57489
78,50,-2.89807
80,50,-3.21464
82,50,-3.52378
84,50,-3.82477
86,50,-4.11712
88,50,-4.4005
90,50,-4.67477
92,50,-4.93997
94,50,-5.19633
96,50,-5.44419
98,50,-5.68402
100,50,-5.91631
102,50,-6.14158
104,50,-6.36027
106,50,-6.57272
108,50,-6.77908
110,50,-6.97924
112,50,-7.17283
114,50,-7.35909
116,50,-7.53691
118,50,-7.70476
120,50,-7.86071
122,50,-8.00246
124,50,-8.12744
126,50,-8.23287
128,50,-8.31599
130,50,-8.37419
132,50,-8.40526
134,50,-8.40763
136,50,-8.38048
138,50,-8.32397
140,50,-8.23919
142,50,-8.12817
144,50,-7.99378
146,50,-7.83951
148,50,-7.66926
150,50,-7.48718
152,50,-7.29742
154,50,-7.10401
156,50,-6.91071
158,50,-6.72098
160,50,-6.53789
162,50,-6.36416
164,50,-6.20211
166,50,-6.05373
168,50,-5.92067
170,50,-5.80429
172,50,-5.70569
174,50,-5.62571
176,50,-5.565
178,50,-5.52399
180,50,-5.50293
-180,52,-5.31946
-178,52,-5.32131
-176,52,-5.34516
-174,52,-5.39072
-172,52,-5.4576
-170,52,-5.54519
-168,52,-5.65275
-166,52,-5.77931
-164,52,-5.92371
-162,52,-6.08452
-160,52,-6.26004
-158,52,-6.44826
-156,52,-6.64682
-154,52,-6.853
-152,52,-7.06367
-150,52,-7.27534
-148,52,-7.48411
-146,52,-7.68581
-144,52,-7.87606
-142,52,-8.05045
-140,52,-8.2047
-138,52,-8.33495
-136,52,-8.43795
-134,52,-8.5113
-132,52,-8.55362
-130,52,-8.56458
-128,52,-8.54492
-126,52,-8.49628
-124,52,-8.42101
-122,52,-8.32193
-120,52,-8.20206
-118,52,-8.06439
-116,52,-7.91169
-114,52,-7.74638
-112,52,-7.57043
-110,52,-7.38534
-108,52,-7.19211
-106,52,-6.9913
-104,52,-6.78308
-102,52,-6.56726
-100,52,-6.34341
-98,52,-6.11094
-96,52,-5.86916
-94,52,-5.61738
-92,52,-5.35497
-90,52,-5.08147
-88,52,-4.7966
-86,52,-4.50029
-84,52,-4.19277
-82,52,-3.87449
-80,52,-3.5462
-78,52,-3.20884
-76,52,-2.86355
-74,52,-2.51164
-72,52,-2.15452
-70,52,-1.79367
-68,52,-1.4306
-66,52,-1.06679
-64,52,-0.703718
-62,52,-0.342777
-60,52,0.0147109
-58,52,0.367512
-56,52,0.71449
-54,52,1.05461
-52,52,1.38692
-50,52,1.7106
-48,52,2.02489
-46,52,2.32913
-44,52,2.62275
-42,52,2.90524
-40,52,3.17618
-38,52,3.43518
-36,52,3.68195
-34,52,3.91621
-32,52,4.13775
-30,52,4.34638
-28,52,4.54196
-26,52,4.72436
-24,52,4.89348
-22,52,5.04924
-20,52,5.19157
-18,52,5.3204
-16,52,5.4357
-14,52,5.5374
-12,52,5.62548
-10,52,5.6999
-8,52,5.76061
-6,52,5.8076
-4,52,5.84082
-2,52,5.86025
0,52,5.86587
2,52,5.85764
4,52,5.83556
6,52,5.7996
8,52,5.74976
10,52,5.68604
12,52,5.60843
14,52,5.51696
16,52,5.41164
18,52,5.29251
20,52,5.15963
22,52,5.01304
24,52,4.85283
26,52,4.6791
28,52,4.49198
30,52,4.29161
32,52,4.07816
34,52,3.85186
36,52,3.61294
38,52,3.3617
40,52,3.09847
42,52,2.82363
44,52,2.53763
46,52,2.24097
48,52,1.93422
50,52,1.618
52,52,1.29304
54,52,0.960121
56,52,0.620122
58,52,0.273999
60,52,-0.0772024
62,52,-0.432355
64,52,-0.790251
66,52,-1.14961
68,52,-1.5091
70,52,-1.86733
72,52,-2.2229
74,52,-2.57442
76,52,-2.92054
78,52,-3.25998
80,52,-3.59157
82,52,-3.91432
84,52,-4.22739
86,52,-4.5302
88,52,-4.82237
90,52,-5.1038
92,52,-5.3746
94,52,-5.63512
96,52,-5.88589
98,52,-6.12755
100,52,-6.36084
102,52,-6.58649
104,52,-6.80517
106,52,-7.0174
108,52,-7.22345
110,52,-7.4233
112,52,-7.61655
114,52,-7.80236
116,52,-7.9794
118,52,-8.14583
120,52,-8.29928
122,52,-8.43696
124,52,-8.55567
126,52,-8.65204
128,52,-8.72271
130,52,-8.7646
132,52,-8.77518
134,52,-8.75279
136,52,-8.69683
138,52,-8.6079
140,52,-8.48779
142,52,-8.3394
144,52,-8.16652
146,52,-7.97358
148,52,-7.76534
150,52,-7.54665
152,52,-7.32225
154,52,-7.09658
156,52,-6.87368
158,52,-6.65715
160,52,-6.45014
162,52,-6.25535
164,52,-6.07505
166,52,-5.91114
168,52,-5.76517
170,52,-5.63839
172,52,-5.5318
174,52,-5.44615
176,52,-5.38199
178,52,-5.3397
180,52,-5.31946
-180,54,-5.1163
-178,54,-5.12131
-176,54,-5.15019
-174,54,-5.20267
-172,54,-5.27835
-170,54,-5.37666
-168,54,-5.49687
-166,54,-5.63807
-164,54,-5.79914
-162,54,-5.9787
-160,54,-6.1751
-158,54,-6.38636
-156,54,-6.61013
-154,54,-6.84365
-152,54,-7.08372
-150,54,-7.32666
-148,54,-7.56833
-146,54,-7.80418
-144,54,-8.02932
-142,54,-8.23872
-140,54,-8.42738
-138,54,-8.59068
-136,54,-8.72459
-134,54,-8.82607
-132,54,-8.8932
-130,54,-8.9254
-128,54,-8.92335
-126,54,-8.88888
-124,54,-8.82474
-122,54,-8.73427
-120,54,-8.62105
-118,54,-8.48866
-116,54,-8.34038
-114,54,-8.17905
-112,54,-8.00695
-110,54,-7.82575
-108,54,-7.63654
-106,54,-7.43984
-104,54,-7.23569
-102,54,-7.0237
-100,54,-6.80318
-98,54,-6.57324
-96,54,-6.33288
-94,54,-6.08111
-92,54,-5.81703
-90,54,-5.53993
-88,54,-5.24936
-86,54,-4.94519
-84,54,-4.6276
-82,54,-4.29714
-80,54,-3.95466
-78,54,-3.6013
-76,54,-3.23845
-74,54,-2.86767
-72,54,-2.49065
-70,54,-2.10914
-68,54,-1.72491
-66,54,-1.33972
-64,54,-0.955225
-62,54,-0.573033
-60,54,-0.194627
-58,54,0.178621
-56,54,0.545464
-54,54,0.904773
-52,54,1.25554
-50,54,1.59688
-48,54,1.92799
-46,54,2.24821
-44,54,2.55693
-42,54,2.85366
-40,54,3.13795
-38,54,3.40946
-36,54,3.66789
-34,54,3.91298
-32,54,4.14454
-30,54,4.36241
-28,54,4.56647
-26,54,4.75661
-24,54,4.93276
-22,54,5.09487
-20,54,5.24288
-18,54,5.37676
-16,54,5.49647
-14,54,5.60201
-12,54,5.69333
-10,54,5.77043
-8,54,5.83327
-6,54,5.88184
-4,54,5.91611
-2,54,5.93607
0,54,5.94169
2,54,5.93296
4,54,5.90985
6,54,5.87236
8,54,5.82047
10,54,5.75418
12,54,5.67348
14,54,5.57838
16,54,5.4689
18,54,5.34505
20,54,5.20687
22,54,5.0544
24,54,4.88772
26,54,4.70689
28,54,4.51202
30,54,4.30324
32,54,4.08069
34,54,3.84456
36,54,3.59509
38,54,3.33252
40,54,3.05719
42,54,2.76945
44,54,2.46973
46,54,2.15852
48,54,1.8364
50,54,1.50399
52,54,1.16204
54,54,0.811364
56,54,0.452876
58,54,0.087598
60,54,-0.283346
62,54,-0.658725
64,54,-1.0372
66,54,-1.41735
68,54,-1.79764
70,54,-2.1765
72,54,-2.55228
74,54,-2.92336
76,54,-3.28811
78,54,-3.64501
80,54,-3.99266
82,54,-4.32982
84,54,-4.65551
86,54,-4.96901
88,54,-5.26989
90,54,-5.55807
92,54,-5.83374
94,54,-6.09742
96,54,-6.34983
98,54,-6.5919
100,54,-6.82463
102,54,-7.04905
104,54,-7.26609
106,54,-7.4765
108,54,-7.68072
110,54,-7.87883
112,54,-8.07043
114,54,-8.25455
116,54,-8.42961
118,54,-8.5934
120,54,-8.74306
122,54,-8.87514
124,54,-8.98578
126,54,-9.07088
128,54,-9.12643
130,54,-9.14884
132,54,-9.13532
134,54,-9.08427
136,54,-8.99544
138,54,-8.87011
140,54,-8.71101
142,54,-8.52209
144,54,-8.30822
146,54,-8.07481
148,54,-7.8275
150,54,-7.57181
152,54,-7.31294
154,54,-7.05564
156,54,-6.80412
158,54,-6.56202
160,54,-6.33246
162,54,-6.11804
164,54,-5.92091
166,54,-5.74283
168,54,-5.58522
170,54,-5.44921
172,54,-5.33565
174,54,-5.2452
176,54,-5.17832
178,54,-5.13531
180,54,-5.1163
-180,56,-4.89867
-178,56,-4.90693
-176,56,-4.9408
-174,56,-5.00002
-172,56,-5.08418
-170,56,-5.19276
-168,56,-5.32508
-166,56,-5.48028
-164,56,-5.65731
-162,56,-5.85486
-160,56,-6.07136
-158,56,-6.30491
-156,56,-6.55322
-154,56,-6.81354
-152,56,-7.08265
-150,56,-7.35677
-148,56,-7.63157
-146,56,-7.90218
-144,56,-8.16325
-142,56,-8.40912
-140,56,-8.63408
-138,56,-8.83263
-136,56,-8.9999
-134,56,-9.13202
-132,56,-9.22644
-130,56,-9.28215
-128,56,-9.29973
-126,56,-9.28117
-124,56,-9.22962
-122,56,-9.14899
-120,56,-9.04353
-118,56,-8.91746
-116,56,-8.77466
-114,56,-8.61845
-112,56,-8.45146
-110,56,-8.27559
-108,56,-8.09198
-106,56,-7.90112
-104,56,-7.70287
-102,56,-7.49661
-100,56,-7.28133
-98,56,-7.05577
-96,56,-6.81854
-94,56,-6.56828
-92,56,-6.30373
-90,56,-6.02392
-88,56,-5.72818
-86,56,-5.41627
-84,56,-5.08837
-82,56,-4.74511
-80,56,-4.38753
-78,56,-4.01701
-76,56,-3.63524
-74,56,-3.24412
-72,56,-2.84567
-70,56,-2.44199
-68,56,-2.03514
-66,56,-1.62716
-64,56,-1.21996
-62,56,-0.815354
-60,56,-0.414997
-58,56,-0.0203982
-56,56,0.367084
-54,56,0.746239
-52,56,1.116
-50,56,1.47543
-48,56,1.82372
-46,56,2.16018
-44,56,2.4842
-42,56,2.79529
-40,56,3.09303
-38,56,3.37708
-36,56,3.64716
-34,56,3.90304
-32,56,4.14457
-30,56,4.3716
-28,56,4.58404
-26,56,4.78182
-24,56,4.9649
-22,56,5.13325
-20,56,5.28683
-18,56,5.42566
-16,56,5.54971
-14,56,5.65898
-12,56,5.75348
-10,56,5.83319
-8,56,5.8981
-6,56,5.94822
-4,56,5.98352
-2,56,6.00399
0,56,6.00962
2,56,6.00039
4,56,5.97629
6,56,5.9373
8,56,5.88342
10,56,5.81462
12,56,5.73091
14,56,5.63228
16,56,5.51873
18,56,5.39028
20,56,5.24694
22,56,5.08875
24,56,4.91573
26,56,4.72795
28,56,4.52548
30,56,4.30842
32,56,4.0769
