Phi[deg],Theta[deg],rETotal[mV]
36,46,2958.55
38,46,2826.41
40,46,2695.71
42,46,2567.2
44,46,2441.59
46,46,2319.5
48,46,2201.48
50,46,2088.02
52,46,1979.52
54,46,1876.34
56,46,1778.75
58,46,1686.94
60,46,1601.08
62,46,1521.26
64,46,1447.51
66,46,1379.83
68,46,1318.18
70,46,1262.48
72,46,1212.63
74,46,1168.51
76,46,1130
78,46,1096.94
80,46,1069.22
82,46,1046.7
84,46,1029.27
86,46,1016.84
88,46,1009.34
90,46,1006.74
92,46,1009.02
94,46,1016.2
96,46,1028.32
98,46,1045.46
100,46,1067.71
102,46,1095.2
104,46,1128.05
106,46,1166.41
108,46,1210.42
110,46,1260.21
112,46,1315.92
114,46,1377.66
116,46,1445.5
118,46,1519.49
120,46,1599.63
122,46,1685.9
124,46,1778.18
126,46,1876.34
128,46,1980.15
130,46,2089.33
132,46,2203.53
134,46,2322.32
136,46,2445.21
138,46,2571.61
140,46,2700.89
142,46,2832.33
144,46,2965.15
146,46,3098.51
148,46,3231.52
150,46,3363.23
152,46,3492.68
154,46,3618.86
156,46,3740.77
158,46,3857.38
160,46,3967.71
162,46,4070.78
164,46,4165.67
166,46,4251.49
168,46,4327.44
170,46,4392.81
172,46,4446.96
174,46,4489.37
176,46,4519.62
178,46,4537.42
180,46,4542.6
-180,48,4542.94
-178,48,4535.01
-176,48,4513.66
-174,48,4479.13
-172,48,4431.78
-170,48,4372.11
-168,48,4300.74
-166,48,4218.4
-164,48,4125.9
-162,48,4024.16
-160,48,3914.13
-158,48,3796.83
-156,48,3673.33
-154,48,3544.69
-152,48,3411.99
-150,48,3276.3
-148,48,3138.68
-146,48,3000.14
-144,48,2861.65
-142,48,2724.12
-140,48,2588.41
-138,48,2455.31
-136,48,2325.53
-134,48,2199.72
-132,48,2078.44
-130,48,1962.18
-128,48,1851.33
-126,48,1746.24
-124,48,1647.17
-122,48,1554.29
-120,48,1467.74
-118,48,1387.58
-116,48,1313.81
-114,48,1246.39
-112,48,1185.24
-110,48,1130.22
-108,48,1081.19
-106,48,1037.99
-104,48,1000.43
-102,48,968.326
-100,48,941.505
-98,48,919.804
-96,48,903.078
-94,48,891.212
-92,48,884.119
-90,48,881.752
-88,48,884.095
-86,48,891.175
-84,48,903.054
-82,48,919.826
-80,48,941.62
-78,48,968.587
-76,48,1000.9
-74,48,1038.73
-72,48,1082.28
-70,48,1131.73
-68,48,1187.24
-66,48,1248.96
-64,48,1317.02
-62,48,1391.49
-60,48,1472.42
-58,48,1559.8
-56,48,1653.55
-54,48,1753.54
-52,48,1859.58
-50,48,1971.41
-48,48,2088.66
-46,48,2210.93
-44,48,2337.72
-42,48,2468.43
-40,48,2602.43
-38,48,2738.96
-36,48,2877.24
-34,48,3016.38
-32,48,3155.44
-30,48,3293.45
-28,48,3429.37
-26,48,3562.14
-24,48,3690.68
-22,48,3813.9
-20,48,3930.72
-18,48,4040.09
-16,48,4140.99
-14,48,4232.48
-12,48,4313.65
-10,48,4383.7
-8,48,4441.94
-6,48,4487.77
-4,48,4520.71
-2,48,4540.43
0,48,4546.72
2,48,4539.51
4,48,4518.87
6,48,4485.02
8,48,4438.31
10,48,4379.21
12,48,4308.32
14,48,4226.36
16,48,4134.12
18,48,4032.52
20,48,3922.51
22,48,3805.11
24,48,3681.38
26,48,3552.42
28,48,3419.3
30,48,3283.12
32,48,3144.95
34,48,3005.81
36,48,2866.7
38,48,2728.54
40,48,2592.21
42,48,2458.52
44,48,2328.18
46,48,2201.86
48,48,2080.11
50,48,1963.42
52,48,1852.21
54,48,1746.8
56,48,1647.45
58,48,1554.35
60,48,1467.61
62,48,1387.29
64,48,1313.38
66,48,1245.84
68,48,1184.58
70,48,1129.47
72,48,1080.36
74,48,1037.07
76,48,999.428
78,48,967.243
80,48,940.336
82,48,918.541
84,48,901.711
86,48,889.725
88,48,882.496
90,48,879.968
92,48,882.124
94,48,888.987
96,48,900.614
98,48,917.1
100,48,938.571
102,48,965.179
104,48,997.098
106,48,1034.52
108,48,1077.63
110,48,1126.62
112,48,1181.68
114,48,1242.96
116,48,1310.6
118,48,1384.69
120,48,1465.29
122,48,1552.4
124,48,1645.96
126,48,1745.85
128,48,1851.88
130,48,1963.79
132,48,2081.22
134,48,2203.77
136,48,2330.92
138,48,2462.09
140,48,2596.61
142,48,2733.72
144,48,2872.61
146,48,3012.39
148,48,3152.1
150,48,3290.74
152,48,3427.25
154,48,3560.55
156,48,3689.54
158,48,3813.13
160,48,3930.22
162,48,4039.75
164,48,4140.7
166,48,4232.1
168,48,4313.07
170,48,4382.81
172,48,4440.63
174,48,4485.94
176,48,4518.29
178,48,4537.35
180,48,4542.94
-180,50,4543.79
-178,50,4535.41
-176,50,4512.76
-174,50,4476.09
-172,50,4425.81
-170,50,4362.48
-168,50,4286.77
-166,50,4199.47
-164,50,4101.49
-162,50,3993.82
-160,50,3877.5
-158,50,3753.65
-156,50,3623.42
-154,50,3487.97
-152,50,3348.47
-150,50,3206.08
-148,50,3061.93
-146,50,2917.09
-144,50,2772.61
-142,50,2629.46
-140,50,2488.53
-138,50,2350.67
-136,50,2216.6
-134,50,2087
-132,50,1962.44
-130,50,1843.41
-128,50,1730.31
-126,50,1623.47
-124,50,1523.11
-122,50,1429.42
-120,50,1342.47
-118,50,1262.29
-116,50,1188.84
-114,50,1122.04
-112,50,1061.74
-110,50,1007.76
-108,50,959.899
-106,50,917.929
-104,50,881.611
-102,50,850.706
-100,50,824.986
-98,50,804.241
-96,50,788.286
-94,50,776.975
-92,50,770.198
-90,50,767.892
-88,50,770.041
-86,50,776.674
-84,50,787.869
-82,50,803.747
-80,50,824.468
-78,50,850.226
-76,50,881.238
-74,50,917.739
-72,50,959.973
-70,50,1008.18
-68,50,1062.59
-66,50,1123.4
-64,50,1190.8
-62,50,1264.91
-60,50,1345.83
-58,50,1433.58
-56,50,1528.14
-54,50,1629.41
-52,50,1737.21
-50,50,1851.3
-48,50,1971.34
-46,50,2096.92
-44,50,2227.53
-42,50,2362.58
-40,50,2501.4
-38,50,2643.21
-36,50,2787.18
-34,50,2932.39
-32,50,3077.83
-30,50,3222.46
-28,50,3365.18
-26,50,3504.83
-24,50,3640.26
-22,50,3770.29
-20,50,3893.74
-18,50,4009.47
-16,50,4116.37
-14,50,4213.39
-12,50,4299.56
-10,50,4374
-8,50,4435.94
-6,50,4484.71
-4,50,4519.81
-2,50,4540.85
0,50,4547.61
2,50,4540.01
4,50,4518.12
6,50,4482.19
8,50,4432.6
10,50,4369.86
12,50,4294.65
14,50,4207.73
16,50,4110
18,50,4002.44
20,50,3886.1
22,50,3762.1
24,50,3631.59
26,50,3495.75
28,50,3355.77
30,50,3212.82
32,50,3068.04
34,50,2922.55
36,50,2777.41
38,50,2633.6
40,50,2492.04
42,50,2353.58
44,50,2218.97
46,50,2088.89
48,50,1963.91
50,50,1844.52
52,50,1731.12
54,50,1624.04
56,50,1523.5
58,50,1429.67
60,50,1342.62
62,50,1262.36
64,50,1188.87
66,50,1122.03
68,50,1061.7
70,50,1007.7
72,50,959.825
74,50,917.838
76,50,881.5
78,50,850.572
80,50,824.822
82,50,804.038
84,50,788.034
86,50,776.657
88,50,769.795
90,50,767.379
92,50,769.387
94,50,775.844
96,50,786.823
98,50,802.44
100,50,822.852
102,50,848.253
104,50,878.861
106,50,914.915
108,50,956.666
110,50,1004.36
112,50,1058.24
114,50,1118.53
116,50,1185.41
118,50,1259.04
120,50,1339.52
122,50,1426.9
124,50,1521.16
126,50,1622.21
128,50,1729.91
130,50,1843.99
132,50,1964.14
134,50,2089.93
136,50,2220.86
138,50,2356.33
140,50,2495.65
142,50,2638.04
144,50,2782.64
146,50,2928.5
148,50,3074.61
150,50,3219.9
152,50,3363.23
154,50,3503.45
156,50,3639.37
158,50,3769.79
160,50,3893.53
162,50,4009.42
164,50,4116.36
166,50,4213.29
168,50,4299.25
170,50,4373.34
172,50,4434.81
174,50,4483.02
176,50,4517.47
178,50,4537.79
180,50,4543.79
-180,52,4545.14
-178,52,4536.31
-176,52,4512.36
-174,52,4473.58
-172,52,4420.41
-170,52,4353.45
-168,52,4273.44
-166,52,4181.26
-164,52,4077.87
-162,52,3964.36
-160,52,3841.87
-158,52,3711.62
-156,52,3574.83
-154,52,3432.78
-152,52,3286.71
-150,52,3137.87
-148,52,2987.47
-146,52,2836.65
-144,52,2686.53
-142,52,2538.13
-140,52,2392.39
-138,52,2250.18
-136,52,2112.28
-134,52,1979.36
-132,52,1852.01
-130,52,1730.72
-128,52,1615.88
-126,52,1507.81
-124,52,1406.73
-122,52,1312.76
-120,52,1225.97
-118,52,1146.33
-116,52,1073.76
-114,52,1008.12
-112,52,949.215
-110,52,896.8
-108,52,850.605
-106,52,810.339
-104,52,775.697
-102,52,746.378
-100,52,722.097
-98,52,702.591
-96,52,687.632
-94,52,677.038
-92,52,670.674
-90,52,668.463
-88,52,670.382
-86,52,676.469
-84,52,686.817
-82,52,701.575
-80,52,720.938
-78,52,745.144
-76,52,774.466
-74,52,809.196
-72,52,849.64
-70,52,896.104
-68,52,948.881
-66,52,1008.24
-64,52,1074.42
-62,52,1147.61
-60,52,1227.95
-58,52,1315.52
-56,52,1410.33
-54,52,1512.32
-52,52,1621.34
-50,52,1737.16
-48,52,1859.47
-46,52,1987.86
-44,52,2121.82
-42,52,2260.75
-40,52,2403.96
-38,52,2550.65
-36,52,2699.94
-34,52,2850.87
-32,52,3002.37
-30,52,3153.34
-28,52,3302.59
-26,52,3448.91
-24,52,3591.04
-22,52,3727.71
-20,52,3857.66
-18,52,3979.64
-16,52,4092.44
-14,52,4194.94
-12,52,4286.06
-10,52,4364.85
-8,52,4430.45
-6,52,4482.16
-4,52,4519.41
-2,52,4541.77
0,52,4549
2,52,4541.01
4,52,4517.89
6,52,4479.9
8,52,4427.45
10,52,4361.12
12,52,4281.62
14,52,4189.81
16,52,4086.66
18,52,3973.23
20,52,3850.68
22,52,3720.21
24,52,3583.07
26,52,3440.55
28,52,3293.92
30,52,3144.45
32,52,2993.35
34,52,2841.83
36,52,2691
38,52,2541.9
40,52,2395.52
42,52,2252.72
44,52,2114.3
46,52,1980.94
48,52,1853.22
50,52,1731.65
52,52,1616.6
54,52,1508.39
56,52,1407.21
58,52,1313.2
60,52,1226.4
62,52,1146.78
64,52,1074.25
66,52,1008.66
68,52,949.796
70,52,897.427
72,52,851.274
74,52,811.044
76,52,776.432
78,52,747.137
80,52,722.873
82,52,703.375
84,52,688.415
86,52,677.805
88,52,671.409
90,52,669.142
92,52,670.976
94,52,676.941
96,52,687.123
98,52,701.663
100,52,720.753
102,52,744.627
104,52,773.555
106,52,807.833
108,52,847.771
110,52,893.684
112,52,945.877
114,52,1004.64
116,52,1070.21
118,52,1142.82
120,52,1222.62
122,52,1309.7
124,52,1404.1
126,52,1505.77
128,52,1614.57
130,52,1730.3
132,52,1852.63
134,52,1981.17
136,52,2115.4
138,52,2254.71
140,52,2398.39
142,52,2545.64
144,52,2695.56
146,52,2847.14
148,52,2999.33
150,52,3150.98
152,52,3300.88
154,52,3447.79
156,52,3590.43
158,52,3727.52
160,52,3857.76
162,52,3979.91
164,52,4092.76
166,52,4195.15
168,52,4286.02
170,52,4364.43
172,52,4429.53
174,52,4480.62
176,52,4517.15
178,52,4538.73
180,52,4545.14
-180,54,4546.94
-178,54,4537.68
-176,54,4512.46
-174,54,4471.59
-172,54,4415.57
-170,54,4345.03
-168,54,4260.8
-166,54,4163.8
-164,54,4055.12
-162,54,3935.9
-160,54,3807.39
-158,54,3670.89
-156,54,3527.75
-154,54,3379.31
-152,54,3226.92
-150,54,3071.91
-148,54,2915.56
-146,54,2759.1
-144,54,2603.7
-142,54,2450.42
-140,54,2300.28
-138,54,2154.16
-136,54,2012.86
-134,54,1877.08
-132,54,1747.42
-130,54,1624.37
-128,54,1508.3
-126,54,1399.53
-124,54,1298.24
-122,54,1204.53
-120,54,1118.43
-118,54,1039.87
-116,54,968.73
-114,54,904.794
-112,54,847.808
-110,54,797.466
-108,54,753.423
-106,54,715.315
-104,54,682.766
-102,54,655.405
-100,54,632.883
-98,54,614.881
-96,54,601.127
-94,54,591.4
-92,54,585.541
-90,54,583.457
-88,54,585.121
-86,54,590.576
-84,54,599.932
-82,54,613.364
-80,54,631.104
-78,54,653.44
-76,54,680.699
-74,54,713.239
-72,54,751.435
-70,54,795.665
-68,54,846.297
-66,54,903.67
-64,54,968.088
-62,54,1039.81
-60,54,1119.02
-58,54,1205.86
-56,54,1300.37
-54,54,1402.54
-52,54,1512.25
-50,54,1629.29
-48,54,1753.37
-46,54,1884.08
-44,54,2020.92
-42,54,2163.28
-40,54,2310.44
-38,54,2461.6
-36,54,2615.82
-34,54,2772.1
-32,54,2929.34
-30,54,3086.34
-28,54,3241.86
-26,54,3394.6
-24,54,3543.21
-22,54,3686.34
-20,54,3822.62
-18,54,3950.7
-16,54,4069.3
-14,54,4177.17
-12,54,4273.17
-10,54,4356.25
-8,54,4425.48
-6,54,4480.09
-4,54,4519.46
-2,54,4543.14
0,54,4550.84
2,54,4542.48
4,54,4518.15
6,54,4478.12
8,54,4422.86
10,54,4352.98
12,54,4269.26
14,54,4172.64
16,54,4064.16
18,54,3944.98
20,54,3816.35
22,54,3679.58
24,54,3536.01
26,54,3387.02
28,54,3233.98
30,54,3078.25
32,54,2921.14
34,54,2763.91
36,54,2607.75
38,54,2453.76
40,54,2302.96
42,54,2156.26
44,54,2014.47
46,54,1878.3
48,54,1748.34
50,54,1625.08
52,54,1508.9
54,54,1400.07
56,54,1298.79
58,54,1205.15
60,54,1119.14
62,54,1040.69
64,54,969.669
66,54,905.851
68,54,848.976
70,54,798.732
72,54,754.775
74,54,716.739
76,54,684.251
78,54,656.943
80,54,634.465
82,54,616.503
84,54,602.782
86,54,593.08
88,54,587.236
90,54,585.149
92,54,586.786
94,54,592.182
96,54,601.436
98,54,614.715
100,54,632.242
102,54,654.296
104,54,681.2
106,54,713.31
108,54,751.005
110,54,794.669
112,54,844.682
114,54,901.399
116,54,965.145
118,54,1036.19
120,54,1114.77
122,54,1201.01
124,54,1295.01
126,54,1396.76
128,54,1506.15
130,54,1623
132,54,1747.01
134,54,1877.79
136,54,2014.84
138,54,2157.52
140,54,2305.13
142,54,2456.82
144,54,2611.66
146,54,2768.61
148,54,2926.54
150,54,3084.23
152,54,3240.42
154,54,3393.77
156,54,3542.91
158,54,3686.47
160,54,3823.06
162,54,3951.32
164,54,4069.95
166,54,4177.7
168,54,4273.43
170,54,4356.08
172,54,4424.76
174,54,4478.7
176,54,4517.3
178,54,4540.13
180,54,4546.94
-180,56,4549.17
-178,56,4539.48
-176,56,4513.01
-174,56,4470.1
-172,56,4411.28
-170,56,4337.24
-168,56,4248.86
-166,56,4147.16
-164,56,4033.3
-162,56,3908.52
-160,56,3774.16
-158,56,3631.62
-156,56,3482.33
-154,56,3327.75
-152,56,3169.31
-150,56,3008.42
-148,56,2846.45
-146,56,2684.69
-144,56,2524.37
-142,56,2366.61
-140,56,2212.46
-138,56,2062.85
-136,56,1918.6
-134,56,1780.42
-132,56,1648.91
-130,56,1524.56
-128,56,1407.76
-126,56,1298.77
-124,56,1197.77
-122,56,1104.83
-120,56,1019.94
-118,56,942.986
-116,56,873.78
-114,56,812.06
-112,56,757.498
-110,56,709.712
-108,56,668.278
-106,56,632.749
-104,56,602.669
-102,56,577.593
-100,56,557.105
-98,56,540.831
-96,56,528.451
-94,56,519.713
-92,56,514.434
-90,56,512.507
-88,56,513.901
-86,56,518.665
-84,56,526.92
-82,56,538.866
-80,56,554.771
-78,56,574.965
-76,56,599.836
-74,56,629.808
-72,56,665.333
-70,56,706.869
-68,56,754.864
-66,56,809.741
-64,56,871.876
-62,56,941.594
-60,56,1019.15
-58,56,1104.73
-56,56,1198.43
-54,56,1300.27
-52,56,1410.16
-50,56,1527.93
-48,56,1653.28
-46,56,1785.84
-44,56,1925.09
-42,56,2070.43
-40,56,2221.13
-38,56,2376.33
-36,56,2535.1
-34,56,2696.37
-32,56,2858.99
-30,56,3021.7
-28,56,3183.2
-26,56,3342.09
-24,56,3496.94
-22,56,3646.31
-20,56,3788.73
-18,56,3922.76
-16,56,4047.01
-14,56,4160.14
-12,56,4260.92
-10,56,4348.2
-8,56,4421
-6,56,4478.47
-4,56,4519.94
-2,56,4544.91
0,56,4553.09
2,56,4544.36
4,56,4518.84
6,56,4476.82
8,56,4418.79
10,56,4345.43
12,56,4257.58
14,56,4156.25
16,56,4042.56
18,56,3917.78
20,56,3783.23
22,56,3640.34
24,56,3490.54
26,56,3335.32
28,56,3176.14
30,56,3014.45
32,56,2851.64
34,56,2689.04
36,56,2527.91
38,56,2369.41
40,56,2214.6
42,56,2064.43
44,56,1919.72
46,56,1781.21
48,56,1649.48
50,56,1525.01
52,56,1408.19
54,56,1299.26
56,56,1198.38
58,56,1105.61
60,56,1020.91
62,56,944.156
64,56,875.147
66,56,813.608
68,56,759.205
70,56,711.552
72,56,670.225
74,56,634.781
76,56,604.768
78,56,579.747
80,56,559.308
82,56,543.079
84,56,530.747
86,56,522.057
88,56,516.825
90,56,514.94
92,56,516.364
94,56,521.134
96,56,529.364
98,56,541.237
100,56,557.01
102,56,577.001
104,56,601.587
106,56,631.187
108,56,666.249
110,56,707.238
112,56,754.611
114,56,808.806
116,56,870.221
118,56,939.205
120,56,1016.04
122,56,1100.94
124,56,1194.03
126,56,1295.34
128,56,1404.81
130,56,1522.29
132,56,1647.5
134,56,1780.05
136,56,1919.44
138,56,2065.05
140,56,2216.14
142,56,2371.86
144,56,2531.22
146,56,2693.15
148,56,2856.47
150,56,3019.89
152,56,3182.06
154,56,3341.58
156,56,3496.98
158,56,3646.79
160,56,3789.53
162,56,3923.74
164,56,4048.01
166,56,4161.01
168,56,4261.48
170,56,4348.31
172,56,4420.52
174,56,4477.26
176,56,4517.89
178,56,4541.96
180,56,4549.17
-180,58,4551.78
-178,58,4541.67
-176,58,4513.99
-174,58,4469.08
-172,58,4407.52
-170,58,4330.06
-168,58,4237.65
-166,58,4131.38
-164,58,4012.48
-162,58,3882.31
-160,58,3742.29
-158,58,3593.92
-156,58,3438.74
-154,58,3278.28
-152,58,3114.08
-150,58,2947.62
-148,58,2780.35
-146,58,2613.64
-144,58,2448.77
-142,58,2286.92
-140,58,2129.16
-138,58,1976.47
-136,58,1829.69
-134,58,1689.53
-132,58,1556.62
-130,58,1431.43
-128,58,1314.34
-126,58,1205.6
-124,58,1105.36
-122,58,1013.67
-120,58,930.467
-118,58,855.597
-116,58,788.813
-114,58,729.784
-112,58,678.106
-110,58,633.31
-108,58,594.883
-106,58,562.285
-104,58,534.976
-102,58,512.432
-100,58,494.17
-98,58,479.764
-96,58,468.859
-94,58,461.177
-92,58,456.519
-90,58,454.772
-88,58,455.9
-86,58,459.954
-84,58,467.064
-82,58,477.443
-80,58,491.384
-78,58,509.257
-76,58,531.499
-74,58,558.604
-72,58,591.103
-70,58,629.541
-68,58,674.46
-66,58,726.371
-64,58,785.737
-62,58,852.961
-60,58,928.366
-58,58,1012.19
-56,58,1104.59
-54,58,1205.61
-52,58,1315.21
-50,58,1433.23
-48,58,1559.4
-46,58,1693.35
-44,58,1834.57
-42,58,1982.45
-40,58,2136.25
-38,58,2295.1
-36,58,2458.02
-34,58,2623.91
-32,58,2791.55
-30,58,2959.65
-28,58,3126.81
-26,58,3291.56
-24,58,3452.4
-22,58,3607.77
-20,58,3756.12
-18,58,3895.91
-16,58,4025.64
-14,58,4143.89
-12,58,4249.32
-10,58,4340.72
-8,58,4417
-6,58,4477.27
-4,58,4520.79
-2,58,4547.04
0,58,4555.68
2,58,4546.6
4,58,4519.92
6,58,4475.95
8,58,4415.22
10,58,4338.47
12,58,4246.59
14,58,4140.66
16,58,4021.92
18,58,3891.69
20,58,3751.42
22,58,3602.61
24,58,3446.83
26,58,3285.64
28,58,3120.6
30,58,2953.25
32,58,2785.06
34,58,2617.45
36,58,2451.72
38,58,2289.1
40,58,2130.68
42,58,1977.45
44,58,1830.26
46,58,1689.84
48,58,1556.78
50,58,1431.58
52,58,1314.57
54,58,1206.01
56,58,1106.01
58,58,1014.59
60,58,931.683
62,58,857.1
64,58,790.582
66,58,731.785
68,58,680.296
70,58,635.646
72,58,597.323
74,58,564.794
76,58,537.528
78,58,515.011
80,58,496.771
82,58,482.39
84,58,471.52
86,58,463.885
88,58,459.288
90,58,457.611
92,58,458.815
94,58,462.939
96,58,470.1
98,58,480.498
100,58,494.408
102,58,512.182
104,58,534.242
106,58,561.068
108,58,593.182
110,58,631.13
112,58,675.46
114,58,726.697
116,58,785.327
118,58,851.777
120,58,926.402
122,58,1009.47
124,58,1101.17
126,58,1201.58
128,58,1310.67
130,58,1428.31
132,58,1554.25
134,58,1688.11
136,58,1829.41
138,58,1977.5
140,58,2131.66
142,58,2290.98
144,58,2454.48
146,58,2621.01
148,58,2789.35
150,58,2958.15
152,58,3126
154,58,3291.39
156,58,3452.79
158,58,3608.61
160,58,3757.29
162,58,3897.25
164,58,4027
166,58,4145.1
168,58,4250.21
170,58,4341.12
172,58,4416.76
174,58,4476.25
176,58,4518.88
178,58,4544.16
180,58,4551.78
-180,60,4554.7
-178,60,4544.2
-176,60,4515.33
-174,60,4468.49
-172,60,4404.28
-170,60,4323.5
-168,60,4227.18
-166,60,4116.48
-164,60,3992.73
-162,60,3857.35
-160,60,3711.89
-158,60,3557.94
-156,60,3397.11
-154,60,3231.06
-152,60,3061.39
-150,60,2889.69
-148,60,2717.46
-146,60,2546.15
-144,60,2377.1
-142,60,2211.53
-140,60,2050.56
-138,60,1895.18
-136,60,1746.27
-134,60,1604.55
-132,60,1470.64
-130,60,1345.03
-128,60,1228.07
-126,60,1120
-124,60,1020.96
-122,60,930.95
-120,60,849.874
-118,60,777.526
-116,60,713.597
-114,60,657.678
-112,60,609.276
-110,60,567.825
-108,60,532.709
-106,60,503.288
-104,60,478.927
-102,60,459.028
-100,60,443.051
-98,60,430.533
-96,60,421.097
-94,60,414.456
-92,60,410.413
-90,60,408.852
-88,60,409.741
-86,60,413.126
-84,60,419.134
-82,60,427.979
-80,60,439.96
-78,60,455.468
-76,60,474.98
-74,60,499.046
-72,60,528.275
-70,60,563.308
-68,60,604.787
-66,60,653.328
-64,60,709.494
-62,60,773.776
-60,60,846.574
-58,60,928.194
-56,60,1018.84
-54,60,1118.6
-52,60,1227.46
-50,60,1345.29
-48,60,1471.84
-46,60,1606.76
-44,60,1749.53
-42,60,1899.54
-40,60,2056.03
-38,60,2218.13
-36,60,2384.81
-34,60,2554.94
-32,60,2727.26
-30,60,2900.39
-28,60,3072.89
-26,60,3243.21
-24,60,3409.74
-22,60,3570.85
-20,60,3724.89
-18,60,3870.22
-16,60,4005.25
-14,60,4128.45
-12,60,4238.39
-10,60,4333.77
-8,60,4413.45
-6,60,4476.44
-4,60,4521.96
-2,60,4549.45
0,60,4558.55
2,60,4549.13
4,60,4521.33
6,60,4475.47
8,60,4412.12
10,60,4332.07
12,60,4236.28
14,60,4125.91
16,60,4002.27
18,60,3866.79
20,60,3721
22,60,3566.53
24,60,3405.01
26,60,3238.13
28,60,3067.53
30,60,2894.84
32,60,2721.62
34,60,2549.34
36,60,2379.39
38,60,2213.02
40,60,2051.39
42,60,1895.5
44,60,1746.23
46,60,1604.32
48,60,1470.37
50,60,1344.85
52,60,1228.09
54,60,1120.32
56,60,1021.64
58,60,932.016
60,60,851.332
62,60,779.354
64,60,715.75
66,60,660.099
68,60,611.898
70,60,570.581
72,60,535.538
74,60,506.14
76,60,481.768
78,60,461.838
80,60,445.827
82,60,433.284
84,60,423.843
86,60,417.224
88,60,413.231
90,60,411.749
92,60,412.741
94,60,416.244
96,60,422.374
98,60,431.329
100,60,443.387
102,60,458.918
104,60,478.375
106,60,502.288
108,60,531.25
110,60,565.891
112,60,606.856
114,60,654.77
116,60,710.219
118,60,773.72
120,60,845.708
122,60,926.523
124,60,1016.4
126,60,1115.47
128,60,1223.75
130,60,1341.12
132,60,1467.36
134,60,1602.12
136,60,1744.89
138,60,1895.06
140,60,2051.86
142,60,2214.4
144,60,2381.62
146,60,2552.38
148,60,2725.38
150,60,2899.22
152,60,3072.41
154,60,3243.37
156,60,3410.47
158,60,3572.05
160,60,3726.42
162,60,3871.94
164,60,4006.98
166,60,4130.01
168,60,4239.61
170,60,4334.48
172,60,4413.48
174,60,4475.64
176,60,4520.23
178,60,4546.68
180,60,4554.7
-180,62,4557.88
-178,62,4547
-176,62,4517
-174,62,4468.29
-172,62,4401.52
-170,62,4317.55
-168,62,4217.46
-166,62,4102.51
-164,62,3974.08
-162,62,3833.72
-160,62,3683.06
-158,62,3523.77
-156,62,3357.58
-154,62,3186.23
-152,62,3011.41
-150,62,2834.79
-148,62,2657.95
-146,62,2482.4
-144,62,2309.52
-142,62,2140.6
-140,62,1976.79
-138,62,1819.11
-136,62,1668.45
-134,62,1525.55
-132,62,1391.02
-130,62,1265.36
-128,62,1148.91
-126,62,1041.9
-124,62,944.435
-122,62,856.489
-120,62,777.924
-118,62,708.478
-116,62,647.767
-114,62,595.297
-112,62,550.469
-110,62,512.602
-108,62,480.962
-106,62,454.802
-104,62,433.396
-102,62,416.079
-100,62,402.274
-98,62,391.504
-96,62,383.399
-94,62,377.687
-92,62,374.188
-90,62,372.802
-88,62,373.5
-86,62,376.32
-84,62,381.376
-82,62,388.857
-80,62,399.047
-78,62,412.328
-76,62,429.19
-74,62,450.223
-72,62,476.103
-70,62,507.563
-68,62,545.358
-66,62,590.221
-64,62,642.835
-62,62,703.792
-60,62,773.587
-58,62,852.596
-56,62,941.078
-54,62,1039.17
-52,62,1146.9
-50,62,1264.14
-48,62,1390.69
-46,62,1526.17
-44,62,1670.09
-42,62,1821.84
-40,62,1980.64
-38,62,2145.6
-36,62,2315.67
-34,62,2489.66
-32,62,2666.29
-30,62,2844.12
-28,62,3021.62
-26,62,3197.18
-24,62,3369.1
-22,62,3535.68
-20,62,3695.14
-18,62,3845.78
-16,62,3985.88
-14,62,4113.84
-12,62,4228.12
-10,62,4327.35
-8,62,4410.3
-6,62,4475.93
-4,62,4523.39
-2,62,4552.08
0,62,4561.62
2,62,4551.89
4,62,4522.99
6,62,4475.31
8,62,4409.44
10,62,4326.2
12,62,4226.65
14,62,4112.01
16,62,3983.66
18,62,3843.14
20,62,3692.08
22,62,3532.19
24,62,3365.22
26,62,3192.94
28,62,3017.1
30,62,2839.4
32,62,2661.48
34,62,2484.9
36,62,2311.08
38,62,2141.35
40,62,1976.88
42,62,1818.72
44,62,1667.76
46,62,1524.74
48,62,1390.28
50,62,1264.82
52,62,1148.71
54,62,1042.12
56,62,945.142
58,62,857.702
60,62,779.63
62,62,710.631
64,62,650.297
66,62,598.116
68,62,553.48
70,62,515.712
72,62,484.088
74,62,457.879
76,62,436.38
78,62,418.95
80,62,405.032
82,62,394.166
84,62,385.994
86,62,380.255
88,62,376.773
90,62,375.451
92,62,376.255
94,62,379.222
96,62,384.45
98,62,392.118
100,62,402.486
102,62,415.914
104,62,432.861
106,62,453.889
108,62,479.648
110,62,510.852
112,62,548.247
114,62,592.574
116,62,644.529
118,62,704.735
120,62,773.721
122,62,851.904
124,62,939.583
126,62,1036.94
128,62,1144.01
130,62,1260.73
132,62,1386.89
134,62,1522.15
136,62,1666.01
138,62,1817.86
140,62,1976.92
142,62,2142.27
144,62,2312.85
146,62,2487.45
148,62,2664.74
150,62,2843.27
152,62,3021.46
154,62,3197.67
156,62,3370.18
158,62,3537.22
160,62,3697.03
162,62,3847.86
164,62,3987.98
166,62,4115.76
168,62,4229.7
170,62,4328.39
172,62,4410.63
174,62,4475.39
176,62,4521.86
178,62,4549.47
180,62,4557.88
-180,64,4561.26
-178,64,4550.03
