Phi[deg],Theta[deg],rETotal[mV]
-120,142,1161.25
-118,142,1152.46
-116,142,1160.08
-114,142,1180.06
-112,142,1208.5
-110,142,1241.97
-108,142,1277.68
-106,142,1313.44
-104,142,1347.58
-102,142,1378.88
-100,142,1406.45
-98,142,1429.66
-96,142,1448.08
-94,142,1461.41
-92,142,1469.47
-90,142,1472.16
-88,142,1469.44
-86,142,1461.34
-84,142,1447.97
-82,142,1429.51
-80,142,1406.26
-78,142,1378.64
-76,142,1347.29
-74,142,1313.1
-72,142,1277.29
-70,142,1241.54
-68,142,1208.04
-66,142,1179.62
-64,142,1159.7
-62,142,1152.21
-60,142,1161.21
-58,142,1190.42
-56,142,1242.58
-54,142,1319.12
-52,142,1420.03
-50,142,1544.19
-48,142,1689.69
-46,142,1854.25
-44,142,2035.49
-42,142,2230.99
-40,142,2438.41
-38,142,2655.48
-36,142,2879.95
-34,142,3109.6
-32,142,3342.24
-30,142,3575.64
-28,142,3807.6
-26,142,4035.9
-24,142,4258.32
-22,142,4472.7
-20,142,4676.88
-18,142,4868.8
-16,142,5046.47
-14,142,5208.04
-12,142,5351.79
-10,142,5476.15
-8,142,5579.79
-6,142,5661.55
-4,142,5720.53
-2,142,5756.07
0,142,5767.77
2,142,5755.5
4,142,5719.4
6,142,5659.88
8,142,5577.61
10,142,5473.5
12,142,5348.71
14,142,5204.6
16,142,5042.74
18,142,4864.84
20,142,4672.79
22,142,4468.57
24,142,4254.26
26,142,4031.99
28,142,3803.96
30,142,3572.37
32,142,3339.43
34,142,3107.34
36,142,2878.3
38,142,2654.5
40,142,2438.12
42,142,2231.38
44,142,2036.51
46,142,1855.81
48,142,1691.61
50,142,1546.24
52,142,1421.92
54,142,1320.47
56,142,1243.01
58,142,1189.57
60,142,1158.79
62,142,1148.03
64,142,1153.71
66,142,1171.85
68,142,1198.6
70,142,1230.56
72,142,1264.94
74,142,1299.53
76,142,1332.65
78,142,1363.06
80,142,1389.87
82,142,1412.43
84,142,1430.31
86,142,1443.18
88,142,1450.87
90,142,1453.27
92,142,1450.33
94,142,1442.09
96,142,1428.64
98,142,1410.17
100,142,1386.96
102,142,1359.44
104,142,1328.25
106,142,1294.27
108,142,1258.73
110,142,1223.29
112,142,1190.17
114,142,1162.19
116,142,1142.78
118,142,1135.87
120,142,1145.52
122,142,1175.41
124,142,1228.25
126,142,1305.4
128,142,1406.83
130,142,1531.36
132,142,1677.09
134,142,1841.77
136,142,2023
138,142,2218.43
140,142,2425.73
142,142,2642.65
144,142,2866.98
146,142,3096.51
148,142,3329.06
150,142,3562.42
152,142,3794.38
154,142,4022.73
156,142,4245.26
158,142,4459.79
160,142,4664.17
162,142,4856.32
164,142,5034.25
166,142,5196.1
168,142,5340.14
170,142,5464.81
172,142,5568.76
174,142,5650.84
176,142,5710.13
178,142,5745.98
180,142,5757.99
-180,144,5759.59
-178,144,5748.72
-176,144,5716.12
-174,144,5662.15
-172,144,5587.37
-170,144,5492.59
-168,144,5378.8
-166,144,5247.19
-164,144,5099.1
-162,144,4936.05
-160,144,4759.65
-158,144,4571.63
-156,144,4373.81
-154,144,4168.05
-152,144,3956.25
-150,144,3740.33
-148,144,3522.23
-146,144,3303.84
-144,144,3087.05
-142,144,2873.73
-140,144,2665.69
-138,144,2464.74
-136,144,2272.65
-134,144,2091.17
-132,144,1922.02
-130,144,1766.89
-128,144,1627.4
-126,144,1505.02
-124,144,1400.94
-122,144,1315.91
-120,144,1250.07
-118,144,1202.75
-116,144,1172.46
-114,144,1157.01
-112,144,1153.71
-110,144,1159.74
-108,144,1172.33
-106,144,1189.02
-104,144,1207.72
-102,144,1226.73
-100,144,1244.68
-98,144,1260.56
-96,144,1273.6
-94,144,1283.25
-92,144,1289.17
-90,144,1291.12
-88,144,1289.06
-86,144,1283.05
-84,144,1273.29
-82,144,1260.16
-80,144,1244.19
-78,144,1226.15
-76,144,1207.09
-74,144,1188.34
-72,144,1171.63
-70,144,1159.07
-68,144,1153.13
-66,144,1156.58
-64,144,1172.27
-62,144,1202.87
-60,144,1250.59
-58,144,1316.9
-56,144,1402.45
-54,144,1507.1
-52,144,1630.09
-50,144,1770.2
-48,144,1925.96
-46,144,2095.75
-44,144,2277.85
-42,144,2470.56
-40,144,2672.11
-38,144,2880.72
-36,144,3094.59
-34,144,3311.88
-32,144,3530.74
-30,144,3749.27
-28,144,3965.55
-26,144,4177.67
-24,144,4383.68
-22,144,4581.7
-20,144,4769.84
-18,144,4946.31
-16,144,5109.38
-14,144,5257.42
-12,144,5388.94
-10,144,5502.59
-8,144,5597.2
-6,144,5671.78
-4,144,5725.54
-2,144,5757.91
0,144,5768.55
2,144,5757.35
4,144,5724.43
6,144,5670.14
8,144,5595.05
10,144,5499.98
12,144,5385.91
14,144,5254.03
16,144,5105.7
18,144,4942.41
20,144,4765.81
22,144,4577.62
24,144,4379.65
26,144,4173.78
28,144,3961.91
30,144,3745.96
32,144,3527.86
34,144,3309.51
36,144,3092.79
38,144,2879.56
40,144,2671.63
42,144,2470.77
44,144,2278.73
46,144,2097.23
48,144,1927.97
50,144,1772.58
52,144,1632.65
54,144,1509.6
56,144,1404.58
58,144,1318.36
60,144,1251.05
62,144,1202.05
64,144,1169.95
66,144,1152.63
68,144,1147.5
70,144,1151.78
72,144,1162.77
74,144,1178.03
76,144,1195.45
78,144,1213.34
80,144,1230.34
82,144,1245.41
84,144,1257.77
86,144,1266.87
88,144,1272.34
90,144,1273.95
92,144,1271.65
94,144,1265.49
96,144,1255.66
98,144,1242.55
100,144,1226.67
102,144,1208.81
104,144,1190
106,144,1171.57
108,144,1155.26
110,144,1143.17
112,144,1137.76
114,144,1141.8
116,144,1158.1
118,144,1189.33
120,144,1237.64
122,144,1304.47
124,144,1390.45
126,144,1495.4
128,144,1618.56
130,144,1758.72
132,144,1914.43
134,144,2084.08
136,144,2266
138,144,2458.49
140,144,2659.81
142,144,2868.21
144,144,3081.9
146,144,3299.05
148,144,3517.82
150,144,3736.31
152,144,3952.61
154,144,4164.8
156,144,4370.95
158,144,4569.14
160,144,4757.52
162,144,4934.26
164,144,5097.62
166,144,5245.99
168,144,5377.85
170,144,5491.86
172,144,5586.83
174,144,5661.77
176,144,5715.88
178,144,5748.61
180,144,5759.59
-180,146,5761.68
-178,146,5751.87
-176,146,5722.39
-174,146,5673.52
-172,146,5605.77
-170,146,5519.82
-168,146,5416.53
-166,146,5296.91
-164,146,5162.14
-162,146,5013.5
-160,146,4852.41
-158,146,4680.36
-156,146,4498.91
-154,146,4309.7
-152,146,4114.36
-150,146,3914.59
-148,146,3712.03
-146,146,3508.35
-144,146,3305.17
-142,146,3104.07
-140,146,2906.62
-138,146,2714.28
-136,146,2528.51
-134,146,2350.68
-132,146,2182.1
-130,146,2024.02
-128,146,1877.6
-126,146,1743.9
-124,146,1623.82
-122,146,1518.05
-120,146,1427.04
-118,146,1350.86
-116,146,1289.17
-114,146,1241.18
-112,146,1205.67
-110,146,1181.08
-108,146,1165.62
-106,146,1157.39
-104,146,1154.57
-102,146,1155.46
-100,146,1158.61
-98,146,1162.77
-96,146,1166.96
-94,146,1170.46
-92,146,1172.73
-90,146,1173.48
-88,146,1172.61
-86,146,1170.23
-84,146,1166.63
-82,146,1162.34
-80,146,1158.11
-78,146,1154.93
-76,146,1154.03
-74,146,1156.89
-72,146,1165.21
-70,146,1180.83
-68,146,1205.63
-66,146,1241.42
-64,146,1289.76
-62,146,1351.87
-60,146,1428.52
-58,146,1520.03
-56,146,1626.32
-54,146,1746.96
-52,146,1881.22
-50,146,2028.2
-48,146,2186.84
-46,146,2355.97
-44,146,2534.33
-42,146,2720.62
-40,146,2913.44
-38,146,3111.36
-36,146,3312.88
-34,146,3516.45
-32,146,3720.48
-30,146,3923.34
-28,146,4123.37
-26,146,4318.9
-24,146,4508.27
-22,146,4689.81
-20,146,4861.91
-18,146,5023
-16,146,5171.58
-14,146,5306.26
-12,146,5425.75
-10,146,5528.89
-8,146,5614.65
-6,146,5682.21
-4,146,5730.87
-2,146,5760.15
0,146,5769.76
2,146,5759.6
4,146,5729.78
6,146,5680.6
8,146,5612.56
10,146,5526.34
12,146,5422.8
14,146,5302.96
16,146,5167.99
18,146,5019.19
20,146,4857.96
22,146,4685.81
24,146,4504.3
26,146,4315.05
28,146,4119.73
30,146,3920
32,146,3717.53
34,146,3513.97
36,146,3310.94
38,146,3110.01
40,146,2912.73
42,146,2720.57
44,146,2534.95
46,146,2357.22
48,146,2188.69
50,146,2030.56
52,146,1883.97
54,146,1749.95
56,146,1629.37
58,146,1522.9
60,146,1430.97
62,146,1353.66
64,146,1290.66
66,146,1241.2
68,146,1204.13
70,146,1177.94
72,146,1160.9
74,146,1151.16
76,146,1146.93
78,146,1146.55
80,146,1148.56
82,146,1151.74
84,146,1155.1
86,146,1157.9
88,146,1159.61
90,146,1159.94
92,146,1158.76
94,146,1156.19
96,146,1152.52
98,146,1148.26
100,146,1144.15
102,146,1141.17
104,146,1140.57
106,146,1143.79
108,146,1152.53
110,146,1168.61
112,146,1193.89
114,146,1230.14
116,146,1278.9
118,146,1341.35
120,146,1418.26
122,146,1509.94
124,146,1616.29
126,146,1736.88
128,146,1871.01
130,146,2017.78
132,146,2176.16
134,146,2345
136,146,2523.07
138,146,2709.06
140,146,2901.61
142,146,3099.29
144,146,3300.61
146,146,3504.04
148,146,3707.98
150,146,3910.82
152,146,4110.89
154,146,4306.53
156,146,4496.05
158,146,4677.81
160,146,4850.17
162,146,5011.55
164,146,5160.47
166,146,5295.51
168,146,5415.38
170,146,5518.9
172,146,5605.06
174,146,5673
176,146,5722.05
178,146,5751.71
180,146,5761.68
-180,148,5764.21
-178,148,5755.42
-176,148,5728.94
-174,148,5685.04
-172,148,5624.13
-170,148,5546.79
-168,148,5453.76
-166,148,5345.89
-164,148,5224.2
-162,148,5089.78
-160,148,4943.84
-158,148,4787.67
-156,148,4622.62
-154,148,4450.08
-152,148,4271.48
-150,148,4088.27
-148,148,3901.89
-146,148,3713.76
-144,148,3525.29
-142,148,3337.85
-140,148,3152.76
-138,148,2971.28
-136,148,2794.62
-134,148,2623.92
-132,148,2460.23
-130,148,2304.55
-128,148,2157.76
-126,148,2020.67
-124,148,1893.95
-122,148,1778.16
-120,148,1673.69
-118,148,1580.75
-116,148,1499.36
-114,148,1429.29
-112,148,1370.07
-110,148,1321.03
-108,148,1281.28
-106,148,1249.79
-104,148,1225.43
-102,148,1207.07
-100,148,1193.6
-98,148,1184.04
-96,148,1177.51
-94,148,1173.35
-92,148,1171.03
-90,148,1170.28
-88,148,1170.98
-86,148,1173.24
-84,148,1177.37
-82,148,1183.88
-80,148,1193.46
-78,148,1206.98
-76,148,1225.44
-74,148,1249.94
-72,148,1281.62
-70,148,1321.62
-68,148,1370.95
-66,148,1430.51
-64,148,1500.97
-62,148,1582.78
-60,148,1676.17
-58,148,1781.1
-56,148,1897.38
-54,148,2024.58
-52,148,2162.16
-50,148,2309.43
-48,148,2465.58
-46,148,2629.72
-44,148,2800.86
-42,148,2977.93
-40,148,3159.79
-38,148,3345.23
-36,148,3532.99
-34,148,3721.73
-32,148,3910.1
-30,148,4096.68
-28,148,4280.04
-26,148,4458.74
-24,148,4631.34
-22,148,4796.41
-20,148,4952.55
-18,148,5098.42
-16,148,5232.74
-14,148,5354.3
-12,148,5462.01
-10,148,5554.87
-8,148,5632.02
-6,148,5692.74
-4,148,5736.45
-2,148,5762.73
0,148,5771.35
2,148,5762.21
4,148,5735.41
6,148,5691.2
8,148,5630.01
10,148,5552.42
12,148,5459.17
14,148,5351.12
16,148,5229.28
18,148,5094.74
20,148,4948.73
22,148,4792.52
24,148,4627.46
26,148,4454.96
28,148,4276.44
30,148,4093.34
32,148,3907.1
34,148,3719.15
36,148,3530.89
38,148,3343.67
40,148,3158.82
42,148,2977.57
44,148,2801.14
46,148,2630.63
48,148,2467.1
50,148,2311.51
52,148,2164.75
54,148,2027.57
56,148,1900.66
58,148,1784.54
60,148,1679.6
62,148,1586.04
64,148,1503.88
66,148,1432.88
68,148,1372.63
70,148,1322.46
72,148,1281.52
74,148,1248.81
76,148,1223.25
78,148,1203.74
80,148,1189.19
82,148,1178.65
84,148,1171.25
86,148,1166.33
88,148,1163.39
90,148,1162.13
92,148,1162.44
94,148,1164.43
96,148,1168.4
98,148,1174.84
100,148,1184.43
102,148,1198.03
104,148,1216.63
106,148,1241.29
108,148,1273.16
110,148,1313.32
112,148,1362.8
114,148,1422.46
116,148,1492.95
118,148,1574.74
120,148,1668.01
122,148,1772.78
124,148,1888.81
126,148,2015.72
128,148,2152.96
130,148,2299.87
132,148,2455.65
134,148,2619.42
136,148,2790.2
138,148,2966.94
140,148,3148.51
142,148,3333.71
144,148,3521.28
146,148,3709.9
148,148,3898.21
150,148,4084.79
152,148,4268.22
154,148,4447.05
156,148,4619.83
158,148,4785.14
160,148,4941.57
162,148,5087.76
164,148,5222.44
166,148,5344.38
168,148,5452.48
170,148,5545.75
172,148,5623.31
174,148,5684.44
176,148,5728.55
178,148,5755.22
180,148,5764.21
-180,150,5767.09
-178,150,5759.28
-176,150,5735.71
-174,150,5696.61
-172,150,5642.32
-170,150,5573.33
-168,150,5490.25
-166,150,5393.84
-164,150,5284.91
-162,150,5164.43
-160,150,5033.4
-158,150,4892.93
-156,150,4744.17
-154,150,4588.3
-152,150,4426.56
-150,150,4260.17
-148,150,4090.39
-146,150,3918.44
-144,150,3745.54
-142,150,3572.86
-140,150,3401.54
-138,150,3232.67
-136,150,3067.28
-134,150,2906.34
-132,150,2750.75
-130,150,2601.34
-128,150,2458.85
-126,150,2323.93
-124,150,2197.16
-122,150,2078.99
-120,150,1969.78
-118,150,1869.78
-116,150,1779.09
-114,150,1697.72
-112,150,1625.51
-110,150,1562.2
-108,150,1507.4
-106,150,1460.62
-104,150,1421.32
-102,150,1388.89
-100,150,1362.73
-98,150,1342.24
-96,150,1326.91
-94,150,1316.3
-92,150,1310.07
-90,150,1308.04
-88,150,1310.13
-86,150,1316.41
-84,150,1327.09
-82,150,1342.51
-80,150,1363.12
-78,150,1389.43
-76,150,1422.04
-74,150,1461.56
-72,150,1508.58
-70,150,1563.66
-68,150,1627.29
-66,150,1699.85
-64,150,1781.6
-62,150,1872.67
-60,150,1973.08
-58,150,2082.7
-56,150,2201.28
-54,150,2328.47
-52,150,2463.8
-50,150,2606.69
-48,150,2756.48
-46,150,2912.43
-44,150,3073.71
-42,150,3239.41
-40,150,3408.56
-38,150,3580.13
-36,150,3753.03
-34,150,3926.11
-32,150,4098.2
-30,150,4268.08
-28,150,4434.52
-26,150,4596.29
-24,150,4752.14
-22,150,4900.86
-20,150,5041.25
-18,150,5172.16
-16,150,5292.51
-14,150,5401.27
-12,150,5497.51
-10,150,5580.4
-8,150,5649.19
-6,150,5703.3
-4,150,5742.22
-2,150,5765.61
0,150,5773.27
2,150,5765.11
4,150,5741.23
6,150,5701.84
8,150,5647.29
10,150,5578.07
12,150,5494.81
14,150,5398.24
16,150,5289.2
18,150,5168.64
20,150,5037.58
22,150,4897.11
24,150,4748.39
26,150,4592.61
28,150,4430.98
30,150,4264.76
32,150,4095.17
34,150,3923.44
36,150,3750.78
38,150,3578.36
40,150,3407.31
42,150,3238.72
44,150,3073.6
46,150,2912.91
48,150,2757.55
50,150,2608.33
52,150,2465.97
54,150,2331.13
56,150,2204.35
58,150,2086.09
60,150,1976.7
62,150,1876.42
64,150,1785.35
66,150,1703.48
68,150,1630.69
70,150,1566.71
72,150,1511.17
74,150,1463.6
76,150,1423.48
78,150,1390.22
80,150,1363.24
82,150,1341.97
84,150,1325.91
86,150,1314.62
88,150,1307.79
90,150,1305.22
92,150,1306.86
94,150,1312.75
96,150,1323.12
98,150,1338.28
100,150,1358.67
102,150,1384.81
104,150,1417.26
106,150,1456.62
108,150,1503.48
110,150,1558.39
112,150,1621.81
114,150,1694.12
116,150,1775.58
118,150,1866.33
120,150,1966.38
122,150,2075.61
124,150,2193.77
126,150,2320.53
128,150,2455.41
130,150,2597.86
132,150,2747.23
134,150,2902.78
136,150,3063.69
138,150,3229.07
140,150,3397.95
142,150,3569.3
144,150,3742.03
146,150,3915.02
148,150,4087.08
150,150,4256.99
152,150,4423.53
154,150,4585.45
156,150,4741.51
158,150,4890.48
160,150,5031.17
162,150,5162.42
164,150,5283.13
166,150,5392.28
168,150,5488.93
170,150,5572.23
172,150,5641.45
174,150,5695.96
176,150,5735.28
178,150,5759.06
180,150,5767.09
-180,152,5770.25
-178,152,5763.38
-176,152,5742.6
-174,152,5708.11
-172,152,5660.18
-170,152,5599.24
-168,152,5525.79
-166,152,5440.44
-164,152,5343.92
-162,152,5237
-160,152,5120.54
-158,152,4995.47
-156,152,4862.77
-154,152,4723.43
-152,152,4578.5
-150,152,4429.04
-148,152,4276.1
-146,152,4120.74
-144,152,3964
-142,152,3806.89
-140,152,3650.4
-138,152,3495.46
-136,152,3342.97
-134,152,3193.78
-132,152,3048.66
-130,152,2908.34
-128,152,2773.46
-126,152,2644.61
-124,152,2522.28
-122,152,2406.92
-120,152,2298.86
-118,152,2198.38
-116,152,2105.65
-114,152,2020.78
-112,152,1943.78
-110,152,1874.6
-108,152,1813.11
-106,152,1759.13
-104,152,1712.42
-102,152,1672.72
-100,152,1639.75
-98,152,1613.24
-96,152,1592.94
-94,152,1578.62
-92,152,1570.13
-90,152,1567.36
-88,152,1570.28
-86,152,1578.93
-84,152,1593.42
-82,152,1613.9
-80,152,1640.61
-78,152,1673.79
-76,152,1713.73
-74,152,1760.7
-72,152,1814.96
-70,152,1876.75
-68,152,1946.25
-66,152,2023.58
-64,152,2108.79
-62,152,2201.87
-60,152,2302.71
-58,152,2411.12
-56,152,2526.84
-54,152,2649.5
-52,152,2778.69
-50,152,2913.88
-48,152,3054.51
-46,152,3199.9
-44,152,3349.35
-42,152,3502.06
-40,152,3657.19
-38,152,3813.84
-36,152,3971.08
-34,152,4127.92
-32,152,4283.34
-30,152,4436.3
-28,152,4585.76
-26,152,4730.65
-24,152,4869.91
-22,152,5002.52
-20,152,5127.47
-18,152,5243.78
-16,152,5350.53
-14,152,5446.88
-12,152,5532.03
-10,152,5605.29
-8,152,5666.05
-6,152,5713.79
-4,152,5748.12
-2,152,5768.73
0,152,5775.47
2,152,5768.27
4,152,5747.19
6,152,5712.42
8,152,5664.26
10,152,5603.11
12,152,5529.5
14,152,5444.03
16,152,5347.42
18,152,5240.45
20,152,5123.99
22,152,4998.95
24,152,4866.32
26,152,4727.09
28,152,4582.31
30,152,4433.03
32,152,4280.3
34,152,4125.18
36,152,3968.7
38,152,3811.87
40,152,3655.67
42,152,3501.02
44,152,3348.83
46,152,3199.92
48,152,3055.07
50,152,2914.98
52,152,2780.3
54,152,2651.61
56,152,2529.39
58,152,2414.08
60,152,2306.01
62,152,2205.44
64,152,2112.56
66,152,2027.46
68,152,1950.16
70,152,1880.62
72,152,1818.7
74,152,1764.25
76,152,1717.02
78,152,1676.78
80,152,1643.25
82,152,1616.17
84,152,1595.29
86,152,1580.42
88,152,1571.4
90,152,1568.12
92,152,1570.56
94,152,1578.75
96,152,1592.8
98,152,1612.87
100,152,1639.18
102,152,1671.97
104,152,1711.52
106,152,1758.09
108,152,1811.96
110,152,1873.33
112,152,1942.4
114,152,2019.28
116,152,2104.03
118,152,2196.63
120,152,2296.98
122,152,2404.89
124,152,2520.11
126,152,2642.28
128,152,2770.99
130,152,2905.74
132,152,3045.94
134,152,3190.94
136,152,3340.04
138,152,3492.46
140,152,3647.35
142,152,3803.82
144,152,3960.94
146,152,4117.71
148,152,4273.13
150,152,4426.15
152,152,4575.73
154,152,4720.79
156,152,4860.28
158,152,4993.15
160,152,5118.41
162,152,5235.06
164,152,5342.18
166,152,5438.92
168,152,5524.47
170,152,5598.14
172,152,5659.3
174,152,5707.45
176,152,5742.17
178,152,5763.16
180,152,5770.25
-180,154,5773.62
-178,154,5767.63
-176,154,5749.52
-174,154,5719.42
-172,154,5677.58
-170,154,5624.34
-168,154,5560.11
-166,154,5485.42
-164,154,5400.84
-162,154,5307.03
-160,154,5204.7
-158,154,5094.63
-156,154,4977.62
-154,154,4854.52
-152,154,4726.22
-150,154,4593.58
-148,154,4457.53
-146,154,4318.94
-144,154,4178.7
-142,154,4037.7
-140,154,3896.76
-138,154,3756.7
-136,154,3618.3
-134,154,3482.3
-132,154,3349.37
-130,154,3220.17
-128,154,3095.27
-126,154,2975.21
-124,154,2860.44
-122,154,2751.39
-120,154,2648.4
-118,154,2551.75
-116,154,2461.68
-114,154,2378.37
-112,154,2301.92
-110,154,2232.39
-108,154,2169.82
-106,154,2114.18
-104,154,2065.41
-102,154,2023.43
-100,154,1988.16
-98,154,1959.5
-96,154,1937.35
-94,154,1921.62
-92,154,1912.26
-90,154,1909.22
-88,154,1912.49
-86,154,1922.08
-84,154,1938.04
-82,154,1960.43
-80,154,1989.34
-78,154,2024.87
-76,154,2067.11
-74,154,2116.16
-72,154,2172.09
-70,154,2234.96
-68,154,2304.79
-66,154,2381.55
-64,154,2465.18
-62,154,2555.55
-60,154,2652.5
-58,154,2755.8
-56,154,2865.14
-54,154,2980.19
-52,154,3100.52
-50,154,3225.66
-48,154,3355.09
-46,154,3488.21
-44,154,3624.39
-42,154,3762.94
-40,154,3903.12
-38,154,4044.15
-36,154,4185.22
-34,154,4325.48
-32,154,4464.07
-30,154,4600.09
-28,154,4732.67
-26,154,4860.89
-24,154,4983.87
-22,154,5100.75
-20,154,5210.67
-18,154,5312.83
-16,154,5406.46
-14,154,5490.86
-12,154,5565.36
-10,154,5629.4
-8,154,5682.46
-6,154,5724.12
-4,154,5754.06
-2,154,5772.03
0,154,5777.9
2,154,5771.6
4,154,5753.21
6,154,5722.86
8,154,5680.8
10,154,5627.38
12,154,5563.01
14,154,5488.21
16,154,5403.56
18,154,5309.72
20,154,5207.41
22,154,5097.38
24,154,4980.46
26,154,4857.49
28,154,4729.34
30,154,4596.89
32,154,4461.05
34,154,4322.7
36,154,4182.73
38,154,4042
40,154,3901.35
42,154,3761.58
44,154,3623.48
46,154,3487.76
48,154,3355.12
50,154,3226.17
52,154,3101.5
54,154,2981.63
56,154,2867.03
58,154,2758.1
60,154,2655.17
62,154,2558.55
64,154,2468.45
66,154,2385.05
68,154,2308.46
70,154,2238.75
72,154,2175.93
74,154,2120
76,154,2070.9
78,154,2028.56
80,154,1992.9
82,154,1963.81
84,154,1941.22
86,154,1925.04
88,154,1915.21
90,154,1911.7
92,154,1914.49
94,154,1923.6
96,154,1939.08
98,154,1960.99
100,154,1989.42
102,154,2024.45
104,154,2066.2
106,154,2114.75
108,154,2170.17
110,154,2232.52
112,154,2301.82
114,154,2378.05
116,154,2461.15
118,154,2550.99
120,154,2647.42
122,154,2750.2
124,154,2859.04
126,154,2973.6
128,154,3093.47
130,154,3218.19
132,154,3347.23
134,154,3480
136,154,3615.88
138,154,3754.18
140,154,3894.16
142,154,4035.05
144,154,4176.03
146,154,4316.27
148,154,4454.89
150,154,4591
152,154,4723.71
154,154,4852.11
156,154,4975.33
158,154,5092.48
160,154,5202.71
162,154,5305.2
164,154,5399.19
166,154,5483.96
168,154,5558.85
170,154,5623.28
172,154,5676.73
174,154,5718.78
176,154,5749.09
178,154,5767.42
180,154,5773.62
-180,156,5777.1
-178,156,5771.96
-176,156,5756.36
-174,156,5730.43
-172,156,5694.37
-170,156,5648.44
-168,156,5593
-166,156,5528.46
-164,156,5455.3
-162,156,5374.06
-160,156,5285.32
-158,156,5189.72
-156,156,5087.93
-154,156,4980.64
-152,156,4868.59
-150,156,4752.52
-148,156,4633.18
-146,156,4511.32
-144,156,4387.68
-142,156,4263.02
-140,156,4138.05
-138,156,4013.46
-136,156,3889.93
-134,156,3768.1
-132,156,3648.57
-130,156,3531.91
-128,156,3418.65
-126,156,3309.26
-124,156,3204.19
-122,156,3103.82
-120,156,3008.5
-118,156,2918.54
-116,156,2834.19
-114,156,2755.66
-112,156,2683.12
-110,156,2616.72
-108,156,2556.55
-106,156,2502.68
-104,156,2455.16
-102,156,2414.01
-100,156,2379.23
-98,156,2350.83
-96,156,2328.79
-94,156,2313.09
-92,156,2303.73
-90,156,2300.7
-88,156,2304
-86,156,2313.62
-84,156,2329.58
-82,156,2351.89
-80,156,2380.57
-78,156,2415.62
-76,156,2457.05
-74,156,2504.85
-72,156,2559
-70,156,2619.46
-68,156,2686.14
-66,156,2758.96
-64,156,2837.76
-62,156,2922.38
-60,156,3012.61
-58,156,3108.17
-56,156,3208.78
-54,156,3314.07
-52,156,3423.66
-50,156,3537.11
-48,156,3653.93
-46,156,3773.6
-44,156,3895.54
-42,156,4019.16
-40,156,4143.81
-38,156,4268.82
-36,156,4393.49
-34,156,4517.1
-32,156,4638.92
-30,156,4758.19
-28,156,4874.17
-26,156,4986.1
-24,156,5093.25
-22,156,5194.9
-20,156,5290.33
-18,156,5378.9
-16,156,5459.96
-14,156,5532.93
-12,156,5597.29
-10,156,5652.55
-8,156,5698.3
-6,156,5734.2
-4,156,5759.99
-2,156,5775.46
0,156,5780.49
2,156,5775.06
4,156,5759.21
6,156,5733.05
8,156,5696.79
10,156,5650.7
12,156,5595.13
14,156,5530.5
16,156,5457.29
18,156,5376.03
20,156,5287.31
22,156,5191.76
24,156,5090.05
26,156,4982.89
28,156,4870.99
30,156,4755.1
32,156,4635.96
34,156,4514.33
36,156,4390.94
38,156,4266.54
40,156,4141.83
42,156,4017.52
44,156,3894.27
46,156,3772.71
48,156,3653.44
50,156,3537.03
52,156,3424
54,156,3314.82
56,156,3209.92
58,156,3109.7
60,156,3014.49
62,156,2924.6
64,156,2840.28
66,156,2761.74
68,156,2689.15
70,156,2622.64
72,156,2562.33
74,156,2508.28
76,156,2460.53
78,156,2419.12
80,156,2384.05
82,156,2355.31
84,156,2332.92
86,156,2316.84
88,156,2307.08
90,156,2303.62
92,156,2306.48
94,156,2315.65
96,156,2331.14
98,156,2352.96
100,156,2381.15
102,156,2415.69
104,156,2456.61
106,156,2503.89
108,156,2557.52
110,156,2617.45
112,156,2683.6
114,156,2755.89
116,156,2834.17
118,156,2918.28
120,156,3008
122,156,3103.08
124,156,3203.22
126,156,3308.08
128,156,3417.26
130,156,3530.33
132,156,3646.82
134,156,3766.19
136,156,3887.89
138,156,4011.31
140,156,4135.81
142,156,4260.73
144,156,4385.35
146,156,4508.97
148,156,4630.84
150,156,4750.22
152,156,4866.34
154,156,4978.47
156,156,5085.85
158,156,5187.76
160,156,5283.5
162,156,5372.38
164,156,5453.78
166,156,5527.11
168,156,5591.83
170,156,5647.45
172,156,5693.57
174,156,5729.83
176,156,5755.96
178,156,5771.75
180,156,5777.1
-180,158,5780.63
-178,158,5776.27
-176,158,5763.03
-174,158,5741.02
-172,158,5710.39
-170,158,5671.37
-168,158,5624.22
-166,158,5569.28
-164,158,5506.95
-162,158,5437.65
-160,158,5361.86
-158,158,5280.09
-156,158,5192.89
-154,158,5100.84
-152,158,5004.52
-150,158,4904.55
-148,158,4801.55
-146,158,4696.15
-144,158,4588.96
-142,158,4480.61
-140,158,4371.71
-138,158,4262.85
-136,158,4154.6
-134,158,4047.51
-132,158,3942.11
-130,158,3838.91
-128,158,3738.36
-126,158,3640.9
-124,158,3546.94
-122,158,3456.84
-120,158,3370.93
-118,158,3289.52
-116,158,3212.86
-114,158,3141.2
-112,158,3074.73
-110,158,3013.62
-108,158,2958.02
-106,158,2908.05
-104,158,2863.79
-102,158,2825.34
-100,158,2792.74
-98,158,2766.04
-96,158,2745.28
-94,158,2730.47
-92,158,2721.63
-90,158,2718.78
-88,158,2721.91
-86,158,2731.01
-84,158,2746.09
-82,158,2767.13
-80,158,2794.1
-78,158,2826.97
-76,158,2865.69
-74,158,2910.21
-72,158,2960.45
-70,158,3016.31
