Phi[deg],Theta[deg],dB(DirTotal)
82,90,-17.6801
84,90,-20.0757
86,90,-23.3398
88,90,-28.3324
90,90,-34.9245
92,90,-29.2164
94,90,-23.8663
96,90,-20.4278
98,90,-17.9345
100,90,-15.9827
102,90,-14.3787
104,90,-13.0162
106,90,-11.8305
108,90,-10.7797
110,90,-9.83514
112,90,-8.97618
114,90,-8.18767
116,90,-7.45813
118,90,-6.77868
120,90,-6.14236
122,90,-5.54365
124,90,-4.97814
126,90,-4.44232
128,90,-3.93334
130,90,-3.44898
132,90,-2.98745
134,90,-2.54739
136,90,-2.12776
138,90,-1.72778
140,90,-1.34693
142,90,-0.984852
144,90,-0.641349
146,90,-0.316341
148,90,-0.00983729
150,90,0.278088
152,90,0.547319
154,90,0.797716
156,90,1.02913
158,90,1.24143
160,90,1.43448
162,90,1.60819
164,90,1.76249
166,90,1.89733
168,90,2.01271
170,90,2.10868
172,90,2.1853
174,90,2.24267
176,90,2.28093
178,90,2.30025
180,90,2.30081
-180,92,2.29369
-178,92,2.27626
-176,92,2.24039
-174,92,2.18629
-172,92,2.11419
-170,92,2.02434
-168,92,1.91698
-166,92,1.79232
-164,92,1.65059
-162,92,1.49198
-160,92,1.31668
-158,92,1.12481
-156,92,0.916489
-154,92,0.691768
-152,92,0.450654
-150,92,0.193095
-148,92,-0.0810293
-146,92,-0.371913
-144,92,-0.679832
-142,92,-1.00516
-140,92,-1.34836
-138,92,-1.71002
-136,92,-2.09088
-134,92,-2.49181
-132,92,-2.91387
-130,92,-3.35833
-128,92,-3.82675
-126,92,-4.32098
-124,92,-4.84327
-122,92,-5.39637
-120,92,-5.98366
-118,92,-6.60929
-116,92,-7.27848
-114,92,-7.99777
-112,92,-8.77554
-110,92,-9.62266
-108,92,-10.5535
-106,92,-11.5876
-104,92,-12.7521
-102,92,-14.0865
-100,92,-15.6505
-98,92,-17.5413
-96,92,-19.9284
-94,92,-23.1398
-92,92,-27.8017
-90,92,-32.3988
-88,92,-27.9502
-86,92,-23.2334
-84,92,-19.987
-82,92,-17.5781
-80,92,-15.6727
-78,92,-14.0984
-76,92,-12.7569
-74,92,-11.5877
-72,92,-10.551
-70,92,-9.61916
-68,92,-8.77255
-66,92,-7.99651
-64,92,-7.27994
-62,92,-6.61421
-60,92,-5.9925
-58,92,-5.40935
-56,92,-4.86034
-54,92,-4.34185
-52,92,-3.85091
-50,92,-3.38509
-48,92,-2.94236
-46,92,-2.52109
-44,92,-2.11995
-42,92,-1.73787
-40,92,-1.37402
-38,92,-1.02777
-36,92,-0.698666
-34,92,-0.386405
-32,92,-0.0908112
-30,92,0.188183
-28,92,0.450559
-26,92,0.696227
-24,92,0.92505
-22,92,1.13685
-20,92,1.33143
-18,92,1.50859
-16,92,1.66811
-14,92,1.8098
-12,92,1.93349
-10,92,2.039
-8,92,2.12619
-6,92,2.19496
-4,92,2.24522
-2,92,2.27688
0,92,2.28991
2,92,2.28429
4,92,2.25998
6,92,2.21701
8,92,2.15538
10,92,2.07512
12,92,1.97625
14,92,1.8588
16,92,1.72282
18,92,1.56833
20,92,1.39537
22,92,1.20398
24,92,0.994174
26,92,0.765977
28,92,0.519396
30,92,0.254422
32,92,-0.0289754
34,92,-0.330856
36,92,-0.651321
38,92,-0.990523
40,92,-1.34868
42,92,-1.72611
44,92,-2.12323
46,92,-2.54061
48,92,-2.979
50,92,-3.43936
52,92,-3.92294
54,92,-4.43133
56,92,-4.96656
58,92,-5.53117
60,92,-6.12838
62,92,-6.76224
64,92,-7.43788
66,92,-8.16181
68,92,-8.94239
70,92,-9.79049
72,92,-10.7205
74,92,-11.7518
76,92,-12.9116
78,92,-14.2388
80,92,-15.7929
82,92,-17.6698
84,92,-20.0377
86,92,-23.2247
88,92,-27.8971
90,92,-33.0261
92,92,-28.5816
94,92,-23.6698
96,92,-20.3426
98,92,-17.8925
100,92,-15.9624
102,92,-14.3711
104,92,-13.0168
106,92,-11.8369
108,92,-10.7905
110,92,-9.84925
112,92,-8.99294
114,92,-8.20659
116,92,-7.4788
118,92,-6.80079
120,92,-6.16562
122,92,-5.56783
124,92,-5.00304
126,92,-4.46772
128,92,-3.95909
130,92,-3.4749
132,92,-3.01341
134,92,-2.57324
136,92,-2.15338
138,92,-1.75307
140,92,-1.37178
142,92,-1.00917
144,92,-0.665045
146,92,-0.339343
148,92,-0.0320765
150,92,0.256674
152,92,0.526785
154,92,0.778112
156,92,1.0105
158,92,1.2238
160,92,1.41789
162,92,1.59265
164,92,1.74801
166,92,1.88391
168,92,2.00034
170,92,2.09733
172,92,2.17493
174,92,2.23323
176,92,2.27236
178,92,2.29245
180,92,2.29369
-180,94,2.28567
-178,94,2.26901
-176,94,2.23383
-174,94,2.18032
-172,94,2.10871
-170,94,2.01923
-168,94,1.91209
-166,94,1.78754
-164,94,1.64578
-162,94,1.48702
-160,94,1.31143
-158,94,1.11917
-156,94,0.910366
-154,94,0.685084
-152,94,0.443361
-150,94,0.185172
-148,94,-0.0895702
-146,94,-0.381023
-144,94,-0.689426
-142,94,-1.01511
-140,94,-1.3585
-138,94,-1.72015
-136,94,-2.10073
-134,94,-2.50109
-132,94,-2.92223
-130,94,-3.3654
-128,94,-3.83208
-126,94,-4.32407
-124,94,-4.84356
-122,94,-5.39322
-120,94,-5.97632
-118,94,-6.59686
-116,94,-7.25985
-114,94,-7.97155
-112,94,-8.73988
-110,94,-9.57505
-108,94,-10.4904
-106,94,-11.5036
-104,94,-12.6389
-102,94,-13.9302
-100,94,-15.4263
-98,94,-17.1996
-96,94,-19.3573
-94,94,-22.0357
-92,94,-25.1855
-90,94,-27.2037
-88,94,-25.406
-86,94,-22.2426
-84,94,-19.5159
-82,94,-17.3191
-80,94,-15.517
-78,94,-13.9994
-76,94,-12.692
-74,94,-11.5445
-72,94,-10.5223
-70,94,-9.6005
-68,94,-8.76095
-66,94,-7.98996
-64,94,-7.277
-62,94,-6.61383
-60,94,-5.99393
-58,94,-5.41201
-56,94,-4.8638
-54,94,-4.3458
-52,94,-3.85513
-50,94,-3.38941
-48,94,-2.9467
-46,94,-2.52539
-44,94,-2.1242
-42,94,-1.7421
-40,94,-1.37826
-38,94,-1.03208
-36,94,-0.703106
-34,94,-0.391047
-32,94,-0.0957219
-30,94,0.182942
-28,94,0.444935
-26,94,0.690177
-24,94,0.918541
-22,94,1.12986
-20,94,1.32396
-18,94,1.50062
-16,94,1.65967
-14,94,1.8009
-12,94,1.92414
-10,94,2.02923
-8,94,2.11603
-6,94,2.18443
-4,94,2.23433
-2,94,2.26566
0,94,2.27837
2,94,2.27243
4,94,2.24783
6,94,2.20457
8,94,2.14266
10,94,2.06212
12,94,1.963
14,94,1.84533
16,94,1.70915
18,94,1.55452
20,94,1.38148
22,94,1.19007
24,94,0.980348
26,94,0.75234
28,94,0.506073
30,94,0.241555
32,94,-0.0412282
34,94,-0.342321
36,94,-0.66181
38,94,-0.999833
40,94,-1.3566
42,94,-1.7324
44,94,-2.12766
46,94,-2.5429
48,94,-2.97887
50,94,-3.43649
52,94,-3.91697
54,94,-4.42185
56,94,-4.95305
58,94,-5.51302
60,94,-6.1048
62,94,-6.73221
64,94,-7.40005
66,94,-8.11435
68,94,-8.88276
70,94,-9.71508
72,94,-10.624
74,94,-11.6261
76,94,-12.7437
78,94,-14.0072
80,94,-15.4584
82,94,-17.1551
84,94,-19.1705
86,94,-21.5577
88,94,-24.1097
90,94,-25.5534
92,94,-24.3266
94,94,-21.7947
96,94,-19.3686
98,94,-17.3138
100,94,-15.5858
102,94,-14.1105
104,94,-12.8289
106,94,-11.6975
108,94,-10.6852
110,94,-9.76889
112,94,-8.93148
114,94,-8.1598
116,94,-7.44368
118,94,-6.77508
120,94,-6.14765
122,94,-5.55627
124,94,-4.99682
126,94,-4.46601
128,94,-3.96118
130,94,-3.4802
132,94,-3.02141
134,94,-2.58352
136,94,-2.16556
138,94,-1.76681
140,94,-1.38679
142,94,-1.02519
144,94,-0.681833
146,94,-0.35668
148,94,-0.0497643
150,94,0.238818
152,94,0.50893
154,94,0.760411
156,94,0.993096
158,94,1.20682
160,94,1.40145
162,94,1.57685
164,94,1.73293
166,94,1.86964
168,94,1.98693
170,94,2.08482
172,94,2.16334
174,94,2.22257
176,94,2.26261
178,94,2.28359
180,94,2.28567
-180,96,2.27642
-178,96,2.26072
-176,96,2.22645
-174,96,2.17381
-172,96,2.103
-170,96,2.01425
-168,96,1.90776
-166,96,1.78376
-164,96,1.64246
-162,96,1.48407
-160,96,1.30878
-158,96,1.11675
-156,96,0.908127
-154,96,0.683009
-152,96,0.441459
-150,96,0.183488
-148,96,-0.0909504
-146,96,-0.381969
-144,96,-0.689756
-142,96,-1.01459
-140,96,-1.35683
-138,96,-1.71698
-136,96,-2.09564
-134,96,-2.49357
-132,96,-2.91171
-130,96,-3.3512
-128,96,-3.81342
-126,96,-4.30005
-124,96,-4.81312
-122,96,-5.35509
-120,96,-5.92896
-118,96,-6.53837
-116,96,-7.18782
-114,96,-7.88284
-112,96,-8.63032
-110,96,-9.43889
-108,96,-10.3194
-106,96,-11.2858
-104,96,-12.3556
-102,96,-13.5515
-100,96,-14.9009
-98,96,-16.4339
-96,96,-18.1685
-94,96,-20.054
-92,96,-21.7993
-90,96,-22.6487
-88,96,-21.9682
-86,96,-20.2771
-84,96,-18.378
-82,96,-16.6125
-80,96,-15.0486
-78,96,-13.6725
-76,96,-12.4545
-74,96,-11.3666
-72,96,-10.3857
-70,96,-9.49346
-68,96,-8.67568
-66,96,-7.92105
-64,96,-7.2206
-62,96,-6.56713
-60,96,-5.95483
-58,96,-5.37894
-56,96,-4.83556
-54,96,-4.32147
-52,96,-3.83401
-50,96,-3.37099
-48,96,-2.93057
-46,96,-2.51126
-44,96,-2.11187
-42,96,-1.73141
-40,96,-1.36913
-38,96,-1.02444
-36,96,-0.69693
-34,96,-0.386308
-32,96,-0.0924049
-30,96,0.184851
-28,96,0.445453
-26,96,0.68933
-24,96,0.916364
-22,96,1.1264
-20,96,1.31927
-18,96,1.49477
-16,96,1.65272
-14,96,1.79294
-12,96,1.91525
-10,96,2.0195
-8,96,2.10554
-6,96,2.17326
-4,96,2.22256
-2,96,2.25337
0,96,2.26563
2,96,2.25931
4,96,2.2344
6,96,2.1909
8,96,2.12881
10,96,2.04818
12,96,1.94903
14,96,1.83143
16,96,1.69543
18,96,1.54108
20,96,1.36846
22,96,1.17764
24,96,0.968666
26,96,0.741612
28,96,0.496521
30,96,0.233424
32,96,-0.0476698
34,96,-0.346782
36,96,-0.663976
38,96,-0.999368
40,96,-1.35314
42,96,-1.72556
44,96,-2.11701
46,96,-2.52799
48,96,-2.95918
50,96,-3.41145
52,96,-3.88591
54,96,-4.38397
56,96,-4.90742
58,96,-5.45844
60,96,-6.03979
62,96,-6.65484
64,96,-7.3078
66,96,-8.00382
68,96,-8.74929
70,96,-9.55213
72,96,-10.4221
74,96,-11.3714
76,96,-12.4148
78,96,-13.5697
80,96,-14.8549
82,96,-16.2847
84,96,-17.8494
86,96,-19.4608
88,96,-20.8358
90,96,-21.4375
92,96,-20.9052
94,96,-19.5609
96,96,-17.9507
98,96,-16.3762
100,96,-14.9347
102,96,-13.6389
104,96,-12.4755
106,96,-11.4258
108,96,-10.4721
110,96,-9.59927
112,96,-8.79507
114,96,-8.04938
116,96,-7.35399
118,96,-6.70226
120,96,-6.08874
122,96,-5.50898
124,96,-4.95936
126,96,-4.43691
128,96,-3.93924
130,96,-3.46445
132,96,-3.01101
134,96,-2.57776
136,96,-2.16381
138,96,-1.76855
140,96,-1.39152
142,96,-1.03249
144,96,-0.691314
146,96,-0.367988
148,96,-0.0625722
150,96,0.22481
152,96,0.494001
154,96,0.744819
156,96,0.97708
158,96,1.19061
160,96,1.38523
162,96,1.56082
164,96,1.71725
166,96,1.85445
168,96,1.97237
170,96,2.071
172,96,2.15035
174,96,2.21047
176,96,2.25144
178,96,2.27338
180,96,2.27642
-180,98,2.26568
-178,98,2.25108
-176,98,2.21793
-174,98,2.16641
-172,98,2.09671
-170,98,2.00903
-168,98,1.90359
-166,98,1.78059
-164,98,1.64025
-162,98,1.48279
-160,98,1.30839
-158,98,1.11724
-156,98,0.909507
-154,98,0.685314
-152,98,0.444759
-150,98,0.187895
-148,98,-0.0852784
-146,98,-0.37482
-144,98,-0.680858
-142,98,-1.0036
-140,98,-1.34335
-138,98,-1.7005
-136,98,-2.07559
-134,98,-2.46927
-132,98,-2.88237
-130,98,-3.31589
-128,98,-3.77107
-126,98,-4.24939
-124,98,-4.75265
-122,98,-5.283
-120,98,-5.84303
-118,98,-6.43587
-116,98,-7.06527
-114,98,-7.73575
-112,98,-8.45272
-110,98,-9.22268
-108,98,-10.0533
-106,98,-10.9537
-104,98,-11.9338
-102,98,-13.0038
-100,98,-14.1708
-98,98,-15.4316
-96,98,-16.7541
-94,98,-18.0394
-92,98,-19.0688
-90,98,-19.521
-88,98,-19.1966
-86,98,-18.2398
-84,98,-16.9726
-82,98,-15.6387
-80,98,-14.3554
-78,98,-13.1637
-76,98,-12.0702
-74,98,-11.069
-72,98,-10.1502
-70,98,-9.30379
-68,98,-8.52044
-66,98,-7.79221
-64,98,-7.11234
-62,98,-6.47516
-60,98,-5.87591
-58,98,-5.31061
-56,98,-4.77594
-54,98,-4.2691
-52,98,-3.78775
-50,98,-3.32996
-48,98,-2.8941
-46,98,-2.47884
-44,98,-2.08308
-42,98,-1.70596
-40,98,-1.34679
-38,98,-1.00503
-36,98,-0.680308
-34,98,-0.372364
-32,98,-0.0810421
-30,98,0.193724
-28,98,0.451928
-26,98,0.693502
-24,98,0.918337
-22,98,1.12629
-20,98,1.31718
-18,98,1.49085
-16,98,1.6471
-14,98,1.78576
-12,98,1.90666
-10,98,2.00964
-8,98,2.09456
-6,98,2.16131
-4,98,2.20978
-2,98,2.23989
0,98,2.25158
2,98,2.24483
4,98,2.21961
6,98,2.17592
8,98,2.11378
10,98,2.03323
12,98,1.93432
14,98,1.8171
16,98,1.68165
18,98,1.52805
20,98,1.35639
22,98,1.16675
24,98,0.959235
26,98,0.733919
28,98,0.49088
30,98,0.23018
32,98,-0.0481449
34,98,-0.344086
36,98,-0.657677
38,98,-0.989002
40,98,-1.33821
42,98,-1.70553
44,98,-2.09129
46,98,-2.49594
48,98,-2.92009
50,98,-3.36449
52,98,-3.83015
54,98,-4.3183
56,98,-4.83047
58,98,-5.36857
60,98,-5.9349
62,98,-6.53228
64,98,-7.16407
66,98,-7.83433
68,98,-8.54785
70,98,-9.31022
72,98,-10.1279
74,98,-11.0078
76,98,-11.9569
78,98,-12.9806
80,98,-14.0787
82,98,-15.2373
84,98,-16.4118
86,98,-17.499
88,98,-18.3137
90,98,-18.6298
92,98,-18.3332
94,98,-17.5315
96,98,-16.4499
98,98,-15.2765
100,98,-14.1173
102,98,-13.0181
104,98,-11.9939
106,98,-11.045
108,98,-10.1661
110,98,-9.35033
112,98,-8.59044
114,98,-7.8799
116,98,-7.21291
118,98,-6.58448
120,98,-5.99034
122,98,-5.4269
124,98,-4.89118
126,98,-4.38067
128,98,-3.89334
130,98,-3.42755
132,98,-2.98199
134,98,-2.55566
136,98,-2.1478
138,98,-1.7579
140,98,-1.38559
142,98,-1.03068
144,98,-0.693107
146,98,-0.372899
148,98,-0.0701557
150,98,0.214968
152,98,0.482283
154,98,0.731585
156,98,0.962665
158,98,1.17532
160,98,1.36937
162,98,1.54464
164,98,1.701
166,98,1.83836
168,98,1.95663
170,98,2.05578
172,98,2.13581
174,98,2.19675
176,98,2.23864
178,98,2.26158
180,98,2.26568
-180,100,2.25321
-178,100,2.23983
-176,100,2.20797
-174,100,2.1578
-172,100,2.0895
-170,100,2.00324
-168,100,1.89923
-166,100,1.77769
-164,100,1.63881
-162,100,1.48283
-160,100,1.30994
-158,100,1.12034
-156,100,0.914219
-154,100,0.691738
-152,100,0.453029
-150,100,0.198187
-148,100,-0.0727344
-146,100,-0.359735
-144,100,-0.662875
-142,100,-0.982289
-140,100,-1.31819
-138,100,-1.67089
-136,100,-2.04081
-134,100,-2.42848
-132,100,-2.83461
-130,100,-3.26002
-128,100,-3.70577
-126,100,-4.1731
-124,100,-4.6635
-122,100,-5.17877
-120,100,-5.72101
-118,100,-6.29269
-116,100,-6.89672
-114,100,-7.53642
-112,100,-8.21558
-110,100,-8.93843
-108,100,-9.70942
-106,100,-10.5329
-104,100,-11.412
-102,100,-12.3472
-100,100,-13.3321
-98,100,-14.3469
-96,100,-15.3462
-94,100,-16.2441
-92,100,-16.9075
-90,100,-17.1888
-88,100,-17.0085
-86,100,-16.4167
-84,100,-15.5531
-82,100,-14.5595
-80,100,-13.5341
-78,100,-12.5307
-76,100,-11.5744
-74,100,-10.6741
-72,100,-9.83055
-70,100,-9.04119
-68,100,-8.30185
-66,100,-7.60806
-64,100,-6.95552
-62,100,-6.3403
-60,100,-5.75894
-58,100,-5.20837
-56,100,-4.68597
-54,100,-4.1895
-52,100,-3.71702
-50,100,-3.26691
-48,100,-2.8378
-46,100,-2.42856
-44,100,-2.03826
-42,100,-1.66613
-40,100,-1.31159
-38,100,-0.97418
-36,100,-0.653568
-34,100,-0.349529
-32,100,-0.0619309
-30,100,0.209281
-28,100,0.464094
-26,100,0.702445
-24,100,0.924226
-22,100,1.1293
-20,100,1.31751
-18,100,1.48868
-16,100,1.64264
-14,100,1.77921
-12,100,1.89823
-10,100,1.99954
-8,100,2.08299
-6,100,2.14848
-4,100,2.19588
-2,100,2.22513
0,100,2.23615
2,100,2.22892
4,100,2.20341
6,100,2.15961
8,100,2.09757
10,100,2.0173
12,100,1.91889
14,100,1.80239
16,100,1.6679
18,100,1.51552
20,100,1.34537
22,100,1.15755
24,100,0.952191
26,100,0.729405
28,100,0.489298
30,100,0.231964
32,100,-0.0425249
34,100,-0.334128
36,100,-0.64284
38,100,-0.968709
40,100,-1.31184
42,100,-1.67241
44,100,-2.0507
46,100,-2.44708
48,100,-2.86205
50,100,-3.29627
52,100,-3.75056
54,100,-4.22596
56,100,-4.72371
58,100,-5.24536
60,100,-5.7927
62,100,-6.36787
64,100,-6.97334
66,100,-7.61193
68,100,-8.28672
70,100,-9.00096
72,100,-9.75776
74,100,-10.5595
76,100,-11.4067
78,100,-12.296
80,100,-13.2159
82,100,-14.1411
84,100,-15.0231
86,100,-15.7815
88,100,-16.3081
90,100,-16.4985
92,100,-16.3081
94,100,-15.7822
96,100,-15.0255
98,100,-14.1462
100,100,-13.2244
102,100,-12.3086
104,100,-11.4241
106,100,-10.5821
108,100,-9.78589
110,100,-9.03493
112,100,-8.32669
114,100,-7.65788
116,100,-7.02511
118,100,-6.4251
120,100,-5.85487
122,100,-5.31176
124,100,-4.79348
126,100,-4.29809
128,100,-3.82396
130,100,-3.36976
132,100,-2.93443
134,100,-2.51717
136,100,-2.11737
138,100,-1.73463
140,100,-1.36869
142,100,-1.01944
144,100,-0.68687
146,100,-0.371065
148,100,-0.0721693
150,100,0.209623
152,100,0.474092
154,100,0.720999
156,100,0.950109
158,100,1.16119
160,100,1.35404
162,100,1.52846
164,100,1.68429
166,100,1.82141
168,100,1.93972
170,100,2.03915
172,100,2.11967
174,100,2.1813
176,100,2.22405
178,100,2.24799
180,100,2.25321
-180,102,2.23887
-178,102,2.22678
-176,102,2.19637
-174,102,2.14775
-172,102,2.0811
-170,102,1.99658
-168,102,1.89439
-166,102,1.77474
-164,102,1.63783
-162,102,1.48388
-160,102,1.31311
-158,102,1.12574
-156,102,0.921974
-154,102,0.702004
-152,102,0.466002
-150,102,0.214111
-148,102,-0.0535623
-146,102,-0.336954
-144,102,-0.636054
-142,102,-0.950914
-140,102,-1.28166
-138,102,-1.62849
-136,102,-1.99172
-134,102,-2.37175
-132,102,-2.76912
-130,102,-3.18448
-128,102,-3.61866
-126,102,-4.07265
-124,102,-4.54762
-122,102,-5.04493
-120,102,-5.56616
-118,102,-6.11312
-116,102,-6.68779
-114,102,-7.29233
-112,102,-7.92896
-110,102,-8.59976
-108,102,-9.30637
-106,102,-10.0493
-104,102,-10.8269
-102,102,-11.6333
-100,102,-12.4558
-98,102,-13.2698
-96,102,-14.0338
-94,102,-14.6851
-92,102,-15.1447
-90,102,-15.338
-88,102,-15.2273
-86,102,-14.833
-84,102,-14.2218
-82,102,-13.4745
-80,102,-12.6601
-78,102,-11.8267
-76,102,-11.0035
-74,102,-10.2067
-72,102,-9.44387
-70,102,-8.7178
-68,102,-8.02858
-66,102,-7.37489
-64,102,-6.75478
-62,102,-6.16608
-60,102,-5.6066
-58,102,-5.07432
-56,102,-4.56736
-54,102,-4.08406
-52,102,-3.62296
-50,102,-3.18281
-48,102,-2.76252
-46,102,-2.36119
-44,102,-1.97807
-42,102,-1.61254
-40,102,-1.26411
-38,102,-0.932418
-36,102,-0.617189
-34,102,-0.318243
-32,102,-0.0354738
-30,102,0.231154
-28,102,0.48162
-26,102,0.715858
-24,102,0.933765
-22,102,1.13521
-20,102,1.32004
-18,102,1.48808
-16,102,1.63918
-14,102,1.77315
-12,102,1.88984
-10,102,1.98908
-8,102,2.07075
-6,102,2.1347
-4,102,2.18083
-2,102,2.20907
0,102,2.21933
2,102,2.21159
4,102,2.18581
6,102,2.14201
8,102,2.08021
10,102,2.00046
12,102,1.90283
14,102,1.7874
16,102,1.6543
18,102,1.50363
20,102,1.33555
22,102,1.15019
24,102,0.947696
26,102,0.728227
28,102,0.491919
30,102,0.238902
32,102,-0.0307165
34,102,-0.316856
36,102,-0.619473
38,102,-0.938569
40,102,-1.2742
42,102,-1.6265
44,102,-1.99566
46,102,-2.38197
48,102,-2.78584
50,102,-3.20778
52,102,-3.64844
54,102,-4.10861
56,102,-4.58924
58,102,-5.09146
60,102,-5.61654
62,102,-6.16594
64,102,-6.7412
66,102,-7.34392
68,102,-7.9756
70,102,-8.63737
72,102,-9.3296
74,102,-10.0511
76,102,-10.798
78,102,-11.5618
80,102,-12.3267
82,102,-13.066
84,102,-13.7386
86,102,-14.2886
88,102,-14.6527
90,102,-14.7782
92,102,-14.6448
94,102,-14.275
96,102,-13.7228
98,102,-13.0516
100,102,-12.3164
102,102,-11.5577
104,102,-10.8015
106,102,-10.063
108,102,-9.35029
110,102,-8.66703
112,102,-8.01413
114,102,-7.39101
116,102,-6.79634
118,102,-6.22845
120,102,-5.68555
122,102,-5.16594
124,102,-4.66804
126,102,-4.19045
128,102,-3.73199
130,102,-3.29167
132,102,-2.8687
134,102,-2.46247
136,102,-2.07255
138,102,-1.69866
140,102,-1.34067
142,102,-0.998531
144,102,-0.67232
146,102,-0.362173
148,102,-0.0682838
150,102,0.209112
152,102,0.469755
154,102,0.713378
156,102,0.93971
158,102,1.1485
160,102,1.33949
162,102,1.51249
164,102,1.66729
166,102,1.80374
168,102,1.92172
170,102,2.02114
172,102,2.10194
174,102,2.16408
176,102,2.20759
178,102,2.2325
180,102,2.23887
-180,104,2.22258
-178,104,2.21184
-176,104,2.18298
-174,104,2.13609
-172,104,2.07133
-170,104,1.98885
-168,104,1.88884
-166,104,1.7715
-164,104,1.63703
-162,104,1.48567
-160,104,1.31764
-158,104,1.13317
-156,104,0.932491
-154,104,0.715831
-152,104,0.483397
-150,104,0.23538
-148,104,-0.0280586
-146,104,-0.306792
-144,104,-0.600736
-142,104,-0.909859
-140,104,-1.23419
-138,104,-1.57383
-136,104,-1.92896
-134,104,-2.29984
-132,104,-2.68685
-130,104,-3.09046
-128,104,-3.51125
-126,104,-3.94995
-124,104,-4.40737
-122,104,-4.88447
-120,104,-5.38231
-118,104,-5.90201
-116,104,-6.44471
-114,104,-7.0115
-112,104,-7.60321
-110,104,-8.2202
-108,104,-8.86189
-106,104,-9.52616
-104,104,-10.2083
-102,104,-10.8997
-100,104,-11.5855
-98,104,-12.2427
-96,104,-12.8379
-94,104,-13.3277
-92,104,-13.6641
-90,104,-13.806
-88,104,-13.733
-86,104,-13.4546
-84,104,-13.0053
-82,104,-12.4325
-80,104,-11.7822
-78,104,-11.0919
-76,104,-10.3887
-74,104,-9.69032
-72,104,-9.00754
-70,104,-8.34651
-68,104,-7.71029
-66,104,-7.10002
-64,104,-6.51574
-62,104,-5.95683
-60,104,-5.42235
-58,104,-4.91122
-56,104,-4.42234
-54,104,-3.95465
-52,104,-3.50717
-50,104,-3.07903
-48,104,-2.66945
-46,104,-2.27778
-44,104,-1.90345
-42,104,-1.54601
-40,104,-1.20509
-38,104,-0.880417
-36,104,-0.571781
-34,104,-0.279052
-32,104,-0.00216152
-30,104,0.258906
-28,104,0.504119
-26,104,0.733406
-24,104,0.946663
-22,104,1.14376
-20,104,1.32456
-18,104,1.48888
-16,104,1.63658
-14,104,1.76748
-12,104,1.88141
-10,104,1.97824
-8,104,2.0578
-6,104,2.11997
-4,104,2.16465
-2,104,2.19174
0,104,2.20117
2,104,2.19291
4,104,2.16692
6,104,2.12323
8,104,2.06185
10,104,1.98284
12,104,1.8863
14,104,1.77231
16,104,1.64102
18,104,1.49257
20,104,1.32712
22,104,1.14485
24,104,0.94593
26,104,0.730549
28,104,0.498881
30,104,0.251094
32,104,-0.0126683
34,104,-0.292284
36,104,-0.587668
38,104,-0.898775
40,104,-1.22561
42,104,-1.56824
44,104,-1.92678
46,104,-2.30145
48,104,-2.69252
50,104,-3.10037
52,104,-3.52545
54,104,-3.96832
56,104,-4.42961
58,104,-4.91005
60,104,-5.4104
62,104,-5.93143
64,104,-6.47386
66,104,-7.03819
68,104,-7.62458
70,104,-8.23246
72,104,-8.86013
74,104,-9.50407
76,104,-10.1579
78,104,-10.8111
80,104,-11.4474
82,104,-12.0431
84,104,-12.5666
86,104,-12.98
88,104,-13.2452
90,104,-13.3335
92,104,-13.2345
94,104,-12.9609
96,104,-12.5431
98,104,-12.0195
100,104,-11.4275
102,104,-10.7978
104,104,-10.1534
106,104,-9.50969
108,104,-8.87662
110,104,-8.26007
112,104,-7.66318
114,104,-7.08735
116,104,-6.53286
118,104,-5.99937
120,104,-5.48616
122,104,-4.99237
124,104,-4.51708
126,104,-4.05946
128,104,-3.61872
130,104,-3.19421
132,104,-2.78542
134,104,-2.39195
136,104,-2.01355
138,104,-1.65006
140,104,-1.30147
142,104,-0.967818
144,104,-0.64925
146,104,-0.345963
148,104,-0.0582032
150,104,0.213752
152,104,0.469605
154,104,0.709052
156,104,0.931793
158,104,1.13754
160,104,1.32602
162,104,1.49698
164,104,1.65022
166,104,1.78555
168,104,1.90281
170,104,2.00188
172,104,2.08268
174,104,2.14516
176,104,2.18929
178,104,2.21508
180,104,2.22258
-180,106,2.20438
-178,106,2.19501
-176,106,2.16777
-174,106,2.12275
-172,106,2.06008
-170,106,1.97992
-168,106,1.88242
-166,106,1.7678
-164,106,1.63625
-162,106,1.488
-160,106,1.32329
-158,106,1.14238
-156,106,0.945518
-154,106,0.73295
-152,106,0.504929
-150,106,0.261687
-148,106,0.00344069
-146,106,-0.26962
-144,106,-0.55734
-142,106,-0.859604
-140,106,-1.17635
-138,106,-1.50757
-136,106,-1.85331
-134,106,-2.21372
-132,106,-2.58898
-130,106,-2.97938
-128,106,-3.38529
-126,106,-3.80713
-124,106,-4.24542
-122,106,-4.70069
-120,106,-5.17351
-118,106,-5.66441
-116,106,-6.17378
-114,106,-6.70179
-112,106,-7.24818
-110,106,-7.81199
-108,106,-8.39116
-106,106,-8.98197
-104,106,-9.57827
-102,106,-10.1705
-100,106,-10.7445
-98,106,-11.2808
-96,106,-11.7538
-94,106,-12.1338
-92,106,-12.3904
-90,106,-12.4993
-88,106,-12.4485
-86,106,-12.2426
-84,106,-11.901
-82,106,-11.4524
-80,106,-10.9273
-78,106,-10.3537
-76,106,-9.75394
-74,106,-9.14459
-72,106,-8.53729
-70,106,-7.93971
-68,106,-7.3567
-66,106,-6.79112
-64,106,-6.24447
